,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,theta,a_input,inlc
1,756,773,,,10.925601750547045,11.148796498905908,1823.3384355469097,100.10242283953238,0.13524946992506104,0.22319474835886233,3200.0,59.99999999999999,1.0,56.0
0,729,768,,,10.571115973741794,11.083150984682714,8001.96371053224,154.06940944877695,0.583851663904859,0.5120350109409202,3200.0,85.0,1.0,56.0
0,728,743,,,10.557986870897155,10.75492341356674,9331.40312429848,136.12518970033804,1.2889644923916985,0.19693654266958482,3200.0,5.0,2.0,56.0
1,755,771,,,10.912472647702407,11.12253829321663,2489.5858622905307,99.92605734654889,0.2053264522909779,0.21006564551422358,3200.0,5.0,2.0,56.0
2,790,799,,,11.37199124726477,11.49015317286652,870.7727574570523,72.64900493049772,0.11701580829732472,0.11816192560175054,3200.0,5.0,2.0,56.0
0,728,742,,,10.557986870897155,10.741794310722101,9804.426922434404,138.98907994144565,1.433021508645068,0.18380743982494607,3200.0,10.0,2.0,56.0
1,754,770,,,10.899343544857768,11.109409190371991,2622.239694326743,100.70739700015058,0.23908845531671785,0.21006564551422358,3200.0,10.0,2.0,56.0
2,791,797,,,11.385120350109409,11.463894967177243,661.9277946529988,60.72617651541166,0.11250607998619477,0.07877461706783428,3200.0,10.0,2.0,56.0
0,728,744,,,10.557986870897155,10.768052516411379,11447.500433858411,149.93538981691356,1.5053584191602898,0.21006564551422358,3200.0,29.999999999999996,2.0,56.0
1,753,771,,,10.886214442013129,11.12253829321663,3162.5582102613607,107.70315396893432,0.26738440057624335,0.23632385120350108,3200.0,29.999999999999996,2.0,56.0
2,789,794,,,11.358862144420131,11.424507658643325,503.6539160333125,54.63667976754423,0.11795464942573153,0.06564551422319376,3200.0,29.999999999999996,2.0,56.0
0,728,772,,,10.557986870897155,11.135667396061269,16261.6474967382,191.56672207269386,1.616471219803131,0.577680525164114,3200.0,45.0,2.0,56.0
1,786,799,,,11.319474835886215,11.49015317286652,1134.6686279015532,86.56037034985643,0.12071677601266395,0.17067833698030555,3200.0,45.0,2.0,56.0
0,728,774,,,10.557986870897155,11.161925601750546,16606.902859502727,195.12763548815877,1.3292592758828254,0.6039387308533914,3200.0,59.99999999999999,2.0,56.0
1,788,799,,,11.345733041575492,11.49015317286652,1106.2762340381478,80.69584681967399,0.11483416239968869,0.14442013129102804,3200.0,59.99999999999999,2.0,56.0
0,728,782,,,10.557986870897155,11.266958424507658,16209.622174068581,198.334605833928,1.0521657282394772,0.7089715536105032,3200.0,85.0,2.0,56.0
0,730,738,,,10.584245076586432,10.689277899343544,1368.1231214770482,71.21243328797799,0.26192726718031434,0.10503282275711179,3200.0,5.0,0.25,81.0
0,731,738,,,10.597374179431071,10.689277899343544,1330.8810583546947,68.95356723013387,0.24366023647294877,0.09190371991247304,3200.0,10.0,0.25,81.0
0,730,740,,,10.584245076586432,10.715536105032822,1403.2345479571386,76.12618914970389,0.24647485472931852,0.1312910284463893,3200.0,29.999999999999996,0.25,81.0
0,731,737,,,10.597374179431071,10.676148796498905,898.4916406260296,61.58022147894935,0.1816587678985817,0.07877461706783428,3200.0,45.0,0.25,81.0
0,731,738,,,10.597374179431071,10.689277899343544,777.4210297542393,64.34580193689034,0.16362777657417915,0.09190371991247304,3200.0,59.99999999999999,0.25,81.0
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,730,740,,,10.584245076586432,10.715536105032822,2915.20681062424,87.39824855197571,0.4548063089303105,0.1312910284463893,3200.0,5.0,0.5,81.0
0,730,740,,,10.584245076586432,10.715536105032822,2781.409540295613,85.70581634034055,0.4637853057238648,0.1312910284463893,3200.0,10.0,0.5,81.0
0,729,740,,,10.571115973741794,10.715536105032822,2935.2814525271406,88.98317879179386,0.4231635072225224,0.14442013129102804,3200.0,29.999999999999996,0.5,81.0
0,731,739,,,10.597374179431071,10.702407002188183,2240.654231192593,78.81950881170341,0.367484390049587,0.10503282275711179,3200.0,45.0,0.5,81.0
0,730,741,,,10.584245076586432,10.72866520787746,2028.2218467519422,82.73795490670065,0.3244283894925415,0.14442013129102804,3200.0,59.99999999999999,0.5,81.0
0,733,740,,,10.62363238512035,10.715536105032822,751.1474241727404,63.47548552047051,0.14636892430570247,0.09190371991247126,3200.0,85.0,0.5,81.0
0,729,741,,,10.571115973741794,10.72866520787746,5543.741524076061,108.35317056236697,0.8417250124956435,0.1575492341356668,3200.0,5.0,1.0,81.0
1,761,768,,,10.99124726477024,11.083150984682714,933.2746990945973,66.6225670875991,0.13942356360305763,0.09190371991247304,3200.0,5.0,1.0,81.0
0,728,741,,,10.557986870897155,10.72866520787746,5605.628812858331,109.82126262301573,0.907271061554977,0.17067833698030555,3200.0,10.0,1.0,81.0
1,758,768,,,10.951859956236323,11.083150984682714,1247.384522050244,78.10233639483441,0.16625131807117866,0.13129102844639107,3200.0,10.0,1.0,81.0
0,729,741,,,10.571115973741794,10.72866520787746,5424.42103032337,107.66809506438602,0.8164934530968007,0.1575492341356668,3200.0,29.999999999999996,1.0,81.0
1,757,768,,,10.938730853391684,11.083150984682714,1264.847719203784,80.96520867025995,0.1437687444028075,0.14442013129102982,3200.0,29.999999999999996,1.0,81.0
0,729,742,,,10.571115973741794,10.741794310722101,4931.358785826557,105.20838892531256,0.6675649747649186,0.17067833698030732,3200.0,45.0,1.0,81.0
1,758,766,,,10.951859956236323,11.056892778993435,981.5784258971632,70.45233266006312,0.13820689796709384,0.10503282275711179,3200.0,45.0,1.0,81.0
0,728,742,,,10.557986870897155,10.741794310722101,3890.5168286108965,99.84792619155807,0.5379620772296809,0.18380743982494607,3200.0,59.99999999999999,1.0,81.0
1,760,766,,,10.978118161925602,11.056892778993435,607.909803693312,60.13171170138592,0.11011009211547496,0.07877461706783251,3200.0,59.99999999999999,1.0,81.0
0,730,741,,,10.584245076586432,10.72866520787746,2059.661843136749,84.78300344880927,0.27113082775082464,0.14442013129102804,3200.0,85.0,1.0,81.0
0,728,743,,,10.557986870897155,10.75492341356674,10368.48591774171,142.85500655905741,1.4881786078996742,0.19693654266958482,3200.0,5.0,2.0,81.0
1,757,770,,,10.938730853391684,11.109409190371991,2451.2248920604216,92.89210041301341,0.2444510105438371,0.17067833698030732,3200.0,5.0,2.0,81.0
2,789,797,,,11.358862144420131,11.463894967177243,778.3631727758283,69.17151898946653,0.11764778324319791,0.10503282275711179,3200.0,5.0,2.0,81.0
0,728,742,,,10.557986870897155,10.741794310722101,10446.474555325873,143.19019890359866,1.512426923987273,0.18380743982494607,3200.0,10.0,2.0,81.0
1,756,770,,,10.925601750547045,11.109409190371991,2574.5472750761887,95.84003607223372,0.23464483634872835,0.18380743982494607,3200.0,10.0,2.0,81.0
2,790,798,,,11.37199124726477,11.477024070021882,812.9217170030291,68.84064425613361,0.12141632065793817,0.10503282275711179,3200.0,10.0,2.0,81.0
0,728,743,,,10.557986870897155,10.75492341356674,10183.768289433852,141.61431970051328,1.3711529435833612,0.19693654266958482,3200.0,29.999999999999996,2.0,81.0
1,756,769,,,10.925601750547045,11.096280087527353,2657.059254675847,95.05174397953805,0.2335517565979497,0.17067833698030732,3200.0,29.999999999999996,2.0,81.0
2,792,796,,,11.398249452954047,11.450765864332604,383.9910422460563,48.94202483792697,0.09829385568816673,0.05251641137855678,3200.0,29.999999999999996,2.0,81.0
0,728,743,,,10.557986870897155,10.75492341356674,9056.065068195958,134.3402836714979,1.2080045600820988,0.19693654266958482,3200.0,45.0,2.0,81.0
1,756,770,,,10.925601750547045,11.109409190371991,2225.6449059069255,95.30687953115185,0.19846549813925085,0.18380743982494607,3200.0,45.0,2.0,81.0
0,728,745,,,10.557986870897155,10.781181619256017,7920.546849914028,128.69378019170497,0.9758053872704697,0.22319474835886233,3200.0,59.99999999999999,2.0,81.0
1,754,769,,,10.899343544857768,11.096280087527353,2056.248939809756,96.66522782957279,0.16805853386027625,0.19693654266958482,3200.0,59.99999999999999,2.0,81.0
0,728,770,,,10.557986870897155,11.109409190371991,8310.086205027641,156.98751378972779,0.5901427725081339,0.5514223194748364,3200.0,85.0,2.0,81.0
0,731,739,,,10.597374179431071,10.702407002188183,1426.0245484969873,72.45611944538238,0.2199286681902506,0.10503282275711179,3200.0,5.0,0.25,86.00000000000001
0,731,739,,,10.597374179431071,10.702407002188183,1529.1405631453292,72.51709359510032,0.28601536837796626,0.10503282275711179,3200.0,10.0,0.25,86.00000000000001
0,731,738,,,10.597374179431071,10.689277899343544,1108.170583016982,66.4616077054228,0.20986879308575435,0.09190371991247304,3200.0,29.999999999999996,0.25,86.00000000000001
0,732,738,,,10.61050328227571,10.689277899343544,955.3270708614853,62.2496021720107,0.18584912881049953,0.07877461706783428,3200.0,45.0,0.25,86.00000000000001
0,732,738,,,10.61050328227571,10.689277899343544,626.1047004218872,59.818849679632784,0.13129864081191744,0.07877461706783428,3200.0,59.99999999999999,0.25,86.00000000000001
0,,,,,,,,,,,3200.0,0.08726646259971647,0.25,0.08726646259971647
0,729,740,,,10.571115973741794,10.715536105032822,2968.313617597268,88.9136148253802,0.44289305504046816,0.14442013129102804,3200.0,5.0,0.5,86.00000000000001
1,760,763,,,10.978118161925602,11.017505470459518,244.55449408009503,42.08048577592275,0.07688784188446918,0.039387308533916254,3200.0,5.0,0.5,86.00000000000001
0,730,740,,,10.584245076586432,10.715536105032822,2697.732057077323,84.65235450210415,0.4583498325966795,0.1312910284463893,3200.0,10.0,0.5,86.00000000000001
0,729,739,,,10.571115973741794,10.702407002188183,2408.5030058144353,83.59626840833054,0.37806984074493877,0.1312910284463893,3200.0,29.999999999999996,0.5,86.00000000000001
1,760,764,,,10.978118161925602,11.030634573304157,365.5163329781077,48.73195788284487,0.09732789649497531,0.052516411378555006,3200.0,29.999999999999996,0.5,86.00000000000001
0,729,740,,,10.571115973741794,10.715536105032822,2338.9636163495516,85.45048152206614,0.3705484204418483,0.14442013129102804,3200.0,45.0,0.5,86.00000000000001
0,730,739,,,10.584245076586432,10.702407002188183,1544.4935900495263,74.86912068777997,0.24567047250910368,0.11816192560175054,3200.0,59.99999999999999,0.5,86.00000000000001
0,,,,,,,,,,,3200.0,0.08726646259971647,0.5,0.08726646259971647
0,729,740,,,10.571115973741794,10.715536105032822,5530.912529776514,107.55657765406174,0.863338744938071,0.14442013129102804,3200.0,5.0,1.0,86.00000000000001
1,757,768,,,10.938730853391684,11.083150984682714,1283.6230369777309,81.96019453667839,0.14153318785538138,0.14442013129102982,3200.0,5.0,1.0,86.00000000000001
2,790,793,,,11.37199124726477,11.411378555798686,248.63711536630998,42.0512164240616,0.0819246728264087,0.039387308533916254,3200.0,5.0,1.0,86.00000000000001
0,729,740,,,10.571115973741794,10.715536105032822,5280.175885463669,105.58279114555452,0.7932449316727164,0.14442013129102804,3200.0,10.0,1.0,86.00000000000001
1,759,765,,,10.964989059080962,11.043763676148796,864.8381731744839,61.835233523008306,0.18031773743564194,0.07877461706783428,3200.0,10.0,1.0,86.00000000000001
0,728,741,,,10.557986870897155,10.72866520787746,5245.863539427943,107.4240110837686,0.7860728021376779,0.17067833698030555,3200.0,29.999999999999996,1.0,86.00000000000001
1,758,767,,,10.951859956236323,11.070021881838073,1098.5019778763112,74.9138045580261,0.1309414050858866,0.11816192560175054,3200.0,29.999999999999996,1.0,86.00000000000001
0,729,741,,,10.571115973741794,10.72866520787746,4439.805791863312,100.56866022904542,0.6437937456143641,0.1575492341356668,3200.0,45.0,1.0,86.00000000000001
1,760,767,,,10.978118161925602,11.070021881838073,708.6541381755962,64.79502446214421,0.1154858328815418,0.09190371991247126,3200.0,45.0,1.0,86.00000000000001
0,729,741,,,10.571115973741794,10.72866520787746,3564.595052855603,95.30924339161338,0.49951551817593365,0.1575492341356668,3200.0,59.99999999999999,1.0,86.00000000000001
0,731,744,,,10.597374179431071,10.768052516411379,1857.708781051775,88.53369491476562,0.21815287135718098,0.17067833698030732,3200.0,85.0,1.0,86.00000000000001
0,729,741,,,10.571115973741794,10.72866520787746,10018.165839057945,139.21134701734653,1.4829014476970284,0.1575492341356668,3200.0,5.0,2.0,86.00000000000001
1,756,771,,,10.925601750547045,11.12253829321663,2522.359320074753,97.04531192696687,0.2348966758903317,0.19693654266958482,3200.0,5.0,2.0,86.00000000000001
2,791,799,,,11.385120350109409,11.49015317286652,758.2711856808645,69.04727465356909,0.09887123921653895,0.10503282275711179,3200.0,5.0,2.0,86.00000000000001
0,727,742,,,10.544857768052516,10.741794310722101,10142.294030793691,141.56925198705292,1.51970832894927,0.19693654266958482,3200.0,10.0,2.0,86.00000000000001
1,756,770,,,10.925601750547045,11.109409190371991,2520.105310231221,96.13634638134918,0.22425615152954093,0.18380743982494607,3200.0,10.0,2.0,86.00000000000001
2,791,795,,,11.385120350109409,11.437636761487965,422.25997408887275,48.95404956439995,0.11848092211114669,0.05251641137855678,3200.0,10.0,2.0,86.00000000000001
0,728,742,,,10.557986870897155,10.741794310722101,9438.494607074485,136.25561746048513,1.391560141591372,0.18380743982494607,3200.0,29.999999999999996,2.0,86.00000000000001
1,755,770,,,10.912472647702407,11.109409190371991,2495.9387891390393,98.1919443627048,0.21073148857907364,0.19693654266958482,3200.0,29.999999999999996,2.0,86.00000000000001
2,789,796,,,11.358862144420131,11.450765864332604,631.7449406117643,64.4665945542745,0.09399778832572636,0.09190371991247304,3200.0,29.999999999999996,2.0,86.00000000000001
0,728,744,,,10.557986870897155,10.768052516411379,8433.861551276954,130.97130216491968,1.097538875301984,0.21006564551422358,3200.0,45.0,2.0,86.00000000000001
1,756,770,,,10.925601750547045,11.109409190371991,1939.2443593246826,92.1927464288083,0.19449775124984692,0.18380743982494607,3200.0,45.0,2.0,86.00000000000001
0,728,745,,,10.557986870897155,10.781181619256017,6916.437229588446,122.38287570927704,0.886818630620908,0.22319474835886233,3200.0,59.99999999999999,2.0,86.00000000000001
1,756,769,,,10.925601750547045,11.096280087527353,1643.8768470571842,89.14952319154924,0.15501845002794856,0.17067833698030732,3200.0,59.99999999999999,2.0,86.00000000000001
2,790,793,,,11.37199124726477,11.411378555798686,252.6018577192392,42.195865997117146,0.0760642089647372,0.039387308533916254,3200.0,59.99999999999999,2.0,86.00000000000001
0,728,763,,,10.557986870897155,11.017505470459518,6761.246692105717,144.3551272258367,0.46878152479395485,0.4595185995623634,3200.0,85.0,2.0,86.00000000000001
