istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,theta,a_input,inlc,phi0
740,754,10.71553610503,10.89934354486,4671.35494534949,272.87497354634,0.39276236471,0.18380743982,3200,35.1,1.5,60,0.4
740,754,10.71553610503,10.89934354486,4608.22327740398,272.47525693549,0.39355102213,0.18380743982,3200,40.1,1.5,60,0.4
739,754,10.70240700219,10.89934354486,4866.46755262857,280.41890776275,0.39634864582,0.19693654267,3200,45.1,1.5,60,0.4
739,754,10.70240700219,10.89934354486,4938.10061632552,282.02869261182,0.364934617,0.19693654267,3200,50.1,1.5,60,0.4
738,754,10.68927789934,10.89934354486,5100.86416307774,288.76574577825,0.37402965295,0.21006564551,3200,55.1,1.5,60,0.4
733,752,10.62363238512,10.87308533917,5796.67378576997,312.74870860914,0.34609842033,0.24945295405,3200,60.1,1.5,60,0.4
733,754,10.62363238512,10.89934354486,6553.53001986144,330.64232165691,0.34309181953,0.27571115974,3200,65.1,1.5,60,0.4
732,754,10.61050328228,10.89934354486,7007.88381160096,339.45052810239,0.35732978232,0.28884026258,3200,70.1,1.5,60,0.4
731,751,10.59737417943,10.85995623632,6751.82665899035,327.89283455935,0.43148756671,0.26258205689,3200,75.1,1.5,60,0.4
731,750,10.59737417943,10.84682713348,6731.68903622611,321.85818808623,0.46922221635,0.24945295405,3200,80.1,1.5,60,0.4
731,750,10.59737417943,10.84682713348,7321.27579542489,328.53353067841,0.61641888641,0.24945295405,3200,85.1,1.5,60,0.4
742,753,10.74179431072,10.88621444201,3881.69462883731,245.3469531674,0.39277704166,0.14442013129,3200,0.1,2,60,0.4
741,753,10.72866520788,10.88621444201,4434.43341728042,259.38386495696,0.43522783816,0.15754923414,3200,5.1,2,60,0.4
741,755,10.72866520788,10.9124726477,5036.31268274563,276.98214409671,0.43858709042,0.18380743982,3200,10.1,2,60,0.4
740,754,10.71553610503,10.89934354486,5264.12980650408,281.01277034606,0.4356836533,0.18380743982,3200,15.1,2,60,0.4
741,754,10.72866520788,10.89934354486,5252.90627072875,275.98106909903,0.47549553667,0.17067833698,3200,20.1,2,60,0.4
739,754,10.70240700219,10.89934354486,5795.63153287875,293.07052062612,0.43987029792,0.19693654267,3200,25.1,2,60,0.4
740,755,10.71553610503,10.9124726477,5986.73117729037,294.89307082832,0.48191069919,0.19693654267,3200,30.1,2,60,0.4
739,754,10.70240700219,10.89934354486,5928.38491982645,294.94033784509,0.46038891383,0.19693654267,3200,35.1,2,60,0.4
738,754,10.68927789934,10.89934354486,6506.09314905186,307.13759007972,0.47231010733,0.21006564551,3200,40.1,2,60,0.4
734,755,10.63676148797,10.9124726477,7569.65514366126,339.42532780477,0.46019578195,0.27571115974,3200,45.1,2,60,0.4
733,754,10.62363238512,10.89934354486,7827.35236409465,343.43983762615,0.44093413551,0.27571115974,3200,50.1,2,60,0.4
732,754,10.61050328228,10.89934354486,8082.93488588601,350.4681276647,0.44945913555,0.28884026258,3200,55.1,2,60,0.4
731,755,10.59737417943,10.9124726477,9087.10095592854,369.1940204108,0.42244198481,0.31509846827,3200,60.1,2,60,0.4
731,754,10.59737417943,10.89934354486,8967.24681100283,364.13318811796,0.4323936243,0.30196936543,3200,65.1,2,60,0.4
731,755,10.59737417943,10.9124726477,9591.58143043574,374.32044557428,0.47288951271,0.31509846827,3200,70.1,2,60,0.4
730,753,10.58424507659,10.88621444201,9704.15609596507,371.49713347018,0.55895341252,0.30196936543,3200,75.1,2,60,0.4
730,753,10.58424507659,10.88621444201,9944.90163966415,373.42701247157,0.72299361466,0.30196936543,3200,80.1,2,60,0.4
730,753,10.58424507659,10.88621444201,10140.8664851854,374.71017008389,0.7557041873,0.30196936543,3200,85.1,2,60,0.4
,,,,,,,,3200,0.1,0.5,85,0.4
,,,,,,,,3200,5.1,0.5,85,0.4
,,,,,,,,3200,10.1,0.5,85,0.4
,,,,,,,,3200,15.1,0.5,85,0.4
,,,,,,,,3200,20.1,0.5,85,0.4
,,,,,,,,3200,25.1,0.5,85,0.4
,,,,,,,,3200,30.1,0.5,85,0.4
,,,,,,,,3200,35.1,0.5,85,0.4
,,,,,,,,3200,40.1,0.5,85,0.4
,,,,,,,,3200,45.1,0.5,85,0.4
,,,,,,,,3200,50.1,0.5,85,0.4
,,,,,,,,3200,55.1,0.5,85,0.4
,,,,,,,,3200,60.1,0.5,85,0.4
,,,,,,,,3200,65.1,0.5,85,0.4
,,,,,,,,3200,70.1,0.5,85,0.4
,,,,,,,,3200,75.1,0.5,85,0.4
,,,,,,,,3200,80.1,0.5,85,0.4
,,,,,,,,3200,85.1,0.5,85,0.4
744,750,10.76805251641,10.84682713348,1539.14695262172,169.9947999123,0.25729617256,0.07877461707,3200,0.1,1,85,0.4
745,751,10.78118161926,10.85995623632,1658.02634877195,172.43308856376,0.27757642687,0.07877461707,3200,5.1,1,85,0.4
743,751,10.75492341357,10.85995623632,2075.96767932857,196.56623255544,0.28329008627,0.10503282276,3200,10.1,1,85,0.4
744,751,10.76805251641,10.85995623632,1904.40546927533,185.49694953884,0.28436668631,0.09190371991,3200,15.1,1,85,0.4
744,751,10.76805251641,10.85995623632,1758.24317656593,182.62976747695,0.27151058096,0.09190371991,3200,20.1,1,85,0.4
745,751,10.78118161926,10.85995623632,1626.33039283002,171.89827499219,0.26708848656,0.07877461707,3200,25.1,1,85,0.4
745,751,10.78118161926,10.85995623632,1429.00789525289,167.85482463562,0.24409063852,0.07877461707,3200,30.1,1,85,0.4
744,750,10.76805251641,10.84682713348,1466.71474281616,168.66448312955,0.24293746812,0.07877461707,3200,35.1,1,85,0.4
745,748,10.78118161926,10.82056892779,734.17043588659,119.1191123849,0.24353030749,0.03938730853,3200,40.1,1,85,0.4
,,,,,,,,3200,45.1,1,85,0.4
,,,,,,,,3200,50.1,1,85,0.4
,,,,,,,,3200,55.1,1,85,0.4
,,,,,,,,3200,60.1,1,85,0.4
,,,,,,,,3200,65.1,1,85,0.4
,,,,,,,,3200,70.1,1,85,0.4
,,,,,,,,3200,75.1,1,85,0.4
,,,,,,,,3200,80.1,1,85,0.4
,,,,,,,,3200,85.1,1,85,0.4
742,753,10.74179431072,10.88621444201,3596.31601479796,240.79627177829,0.36044501055,0.14442013129,3200,0.1,1.5,85,0.4
743,753,10.75492341357,10.88621444201,3312.75255987106,230.53033629669,0.37041387638,0.13129102845,3200,5.1,1.5,85,0.4
742,753,10.74179431072,10.88621444201,3575.1072894819,240.98842585566,0.37075202562,0.14442013129,3200,10.1,1.5,85,0.4
742,753,10.74179431072,10.88621444201,3567.99626115347,240.40910004039,0.38490008164,0.14442013129,3200,15.1,1.5,85,0.4
743,753,10.75492341357,10.88621444201,3416.37059149702,232.14201745357,0.36854955082,0.13129102845,3200,20.1,1.5,85,0.4
743,753,10.75492341357,10.88621444201,3154.77056213244,227.92942553949,0.36941883724,0.13129102845,3200,25.1,1.5,85,0.4
743,753,10.75492341357,10.88621444201,3082.1004674431,226.75188151747,0.359388494,0.13129102845,3200,30.1,1.5,85,0.4
743,753,10.75492341357,10.88621444201,3018.86189827654,225.85729531851,0.34343942359,0.13129102845,3200,35.1,1.5,85,0.4
742,753,10.74179431072,10.88621444201,3119.52024835507,234.08903256865,0.3058510443,0.14442013129,3200,40.1,1.5,85,0.4
743,752,10.75492341357,10.87308533917,2561.01903998878,212.23954309501,0.29695264186,0.1181619256,3200,45.1,1.5,85,0.4
744,751,10.76805251641,10.85995623632,1915.87472968901,186.01145514591,0.27485743081,0.09190371991,3200,50.1,1.5,85,0.4
744,750,10.76805251641,10.84682713348,1575.1176146599,170.79680936069,0.26625419302,0.07877461707,3200,55.1,1.5,85,0.4
744,749,10.76805251641,10.83369803063,1198.56151506893,153.51184357348,0.23522890327,0.06564551422,3200,60.1,1.5,85,0.4
744,748,10.76805251641,10.82056892779,934.08164973366,136.76117970273,0.21568326111,0.05251641138,3200,65.1,1.5,85,0.4
,,,,,,,,3200,70.1,1.5,85,0.4
,,,,,,,,3200,75.1,1.5,85,0.4
,,,,,,,,3200,80.1,1.5,85,0.4
733,736,10.62363238512,10.66301969365,699.28033844468,118.18729966888,0.23441242496,0.03938730853,3200,85.1,1.5,85,0.4
742,754,10.74179431072,10.89934354486,4734.24816664586,263.52764933333,0.47764075005,0.15754923414,3200,0.1,2,85,0.4
741,754,10.72866520788,10.89934354486,4993.46798355026,272.19126244423,0.46104612128,0.17067833698,3200,5.1,2,85,0.4
741,754,10.72866520788,10.89934354486,5135.33172067611,274.22310894244,0.45394244359,0.17067833698,3200,10.1,2,85,0.4
742,754,10.74179431072,10.89934354486,4558.80620175161,260.86918721561,0.43760188797,0.15754923414,3200,15.1,2,85,0.4
741,753,10.72866520788,10.88621444201,4542.93330991515,260.75036408533,0.4148207678,0.15754923414,3200,20.1,2,85,0.4
741,754,10.72866520788,10.89934354486,4724.23209819696,268.14652590033,0.43054542786,0.17067833698,3200,25.1,2,85,0.4
741,753,10.72866520788,10.88621444201,4361.96007721929,258.16617492728,0.41533736341,0.15754923414,3200,30.1,2,85,0.4
741,753,10.72866520788,10.88621444201,4259.70062509526,257.01400449617,0.38314042124,0.15754923414,3200,35.1,2,85,0.4
740,754,10.71553610503,10.89934354486,4408.48592440792,268.76150401556,0.39128763013,0.18380743982,3200,40.1,2,85,0.4
741,753,10.72866520788,10.88621444201,4086.52881256326,254.501381903,0.37532858058,0.15754923414,3200,45.1,2,85,0.4
741,753,10.72866520788,10.88621444201,3519.1202989779,246.62861647464,0.30891826796,0.15754923414,3200,50.1,2,85,0.4
740,753,10.71553610503,10.88621444201,3751.73099062652,255.54126996983,0.32385011776,0.17067833698,3200,55.1,2,85,0.4
741,752,10.72866520788,10.87308533917,3049.17514207293,233.2674476401,0.28880181308,0.14442013129,3200,60.1,2,85,0.4
740,750,10.71553610503,10.84682713348,2695.42915885184,221.77009904461,0.26234457146,0.13129102845,3200,65.1,2,85,0.4
740,752,10.71553610503,10.87308533917,2920.41101795423,238.13333158891,0.2501312323,0.15754923414,3200,70.1,2,85,0.4
733,749,10.62363238512,10.83369803063,3839.70733895058,274.51132137369,0.25393307756,0.21006564551,3200,75.1,2,85,0.4
732,745,10.61050328228,10.78118161926,3286.0354137104,249.41176215277,0.29604177898,0.17067833698,3200,80.1,2,85,0.4
731,741,10.59737417943,10.72866520788,2814.56053096351,222.47459528338,0.3359161932,0.13129102845,3200,85.1,2,85,0.4
,,,,,,,,3200,0.1,0.5,10,2.4
,,,,,,,,3200,5.1,0.5,10,2.4
,,,,,,,,3200,10.1,0.5,10,2.4
,,,,,,,,3200,15.1,0.5,10,2.4
,,,,,,,,3200,20.1,0.5,10,2.4
,,,,,,,,3200,25.1,0.5,10,2.4
732,737,10.61050328228,10.6761487965,1197.4625921819,153.22339197883,0.25290329582,0.06564551422,3200,30.1,0.5,10,2.4
732,737,10.61050328228,10.6761487965,1350.69615191042,156.63646287378,0.27169901128,0.06564551422,3200,35.1,0.5,10,2.4
732,738,10.61050328228,10.68927789934,1803.56121708827,174.84697503372,0.35185523865,0.07877461707,3200,40.1,0.5,10,2.4
731,738,10.59737417943,10.68927789934,2036.16110156499,187.73568935044,0.30419403198,0.09190371991,3200,45.1,0.5,10,2.4
732,739,10.61050328228,10.70240700219,2237.51631700205,191.56390998705,0.36182872271,0.09190371991,3200,50.1,0.5,10,2.4
731,742,10.59737417943,10.74179431072,3386.15736820227,236.7736741847,0.42747029465,0.14442013129,3200,55.1,0.5,10,2.4
731,741,10.59737417943,10.72866520788,3287.34216860309,229.37484455557,0.39852807583,0.13129102845,3200,60.1,0.5,10,2.4
731,742,10.59737417943,10.74179431072,3489.75017846711,239.02171721389,0.39935769994,0.14442013129,3200,65.1,0.5,10,2.4
731,743,10.59737417943,10.75492341357,3952.76649220206,251.47454027016,0.42594187427,0.15754923414,3200,70.1,0.5,10,2.4
731,743,10.59737417943,10.75492341357,4029.08626894397,252.14768848507,0.4989175536,0.15754923414,3200,75.1,0.5,10,2.4
731,742,10.59737417943,10.74179431072,3917.59620417171,245.31641452489,0.50203736529,0.14442013129,3200,80.1,0.5,10,2.4
731,744,10.59737417943,10.76805251641,4161.38805850374,259.4881487082,0.44966774177,0.17067833698,3200,85.1,0.5,10,2.4
,,,,,,,,3200,0.1,1,10,2.4
,,,,,,,,3200,5.1,1,10,2.4
732,735,10.61050328228,10.64989059081,695.02747903852,118.30123087509,0.20519011632,0.03938730853,3200,10.1,1,10,2.4
732,737,10.61050328228,10.6761487965,1287.47475408497,154.96019207037,0.2726417044,0.06564551422,3200,15.1,1,10,2.4
731,739,10.59737417943,10.70240700219,2236.65391543351,199.10051588851,0.31960476638,0.10503282276,3200,20.1,1,10,2.4
731,739,10.59737417943,10.70240700219,2627.43493075605,205.27170427896,0.42310082455,0.10503282276,3200,25.1,1,10,2.4
730,740,10.58424507659,10.71553610503,3578.74306769387,233.90743653978,0.46925339377,0.13129102845,3200,30.1,1,10,2.4
730,742,10.58424507659,10.74179431072,4485.29741023161,257.79863095954,0.55614434623,0.15754923414,3200,35.1,1,10,2.4
730,745,10.58424507659,10.78118161926,5626.38642563958,289.06369190082,0.55490143893,0.19693654267,3200,40.1,1,10,2.4
730,744,10.58424507659,10.76805251641,5971.62873938551,289.34437562882,0.63966755816,0.18380743982,3200,45.1,1,10,2.4
730,748,10.58424507659,10.82056892779,7394.65334331717,323.93383712467,0.73989040558,0.2363238512,3200,50.1,1,10,2.4
730,748,10.58424507659,10.82056892779,7821.4184823942,329.83229568203,0.7244103933,0.2363238512,3200,55.1,1,10,2.4
730,748,10.58424507659,10.82056892779,8440.39072290373,337.6652871362,0.80955190251,0.2363238512,3200,60.1,1,10,2.4
730,751,10.58424507659,10.85995623632,9368.55708824055,359.09570412307,0.79638991699,0.27571115974,3200,65.1,1,10,2.4
729,754,10.57111597374,10.89934354486,10785.7676881795,387.43366685915,0.84787204462,0.32822757112,3200,70.1,1,10,2.4
729,751,10.57111597374,10.85995623632,10229.7199986645,372.12534334688,0.84341211631,0.28884026258,3200,75.1,1,10,2.4
730,755,10.58424507659,10.9124726477,11200.7488943965,391.63367641051,0.83833587538,0.32822757112,3200,80.1,1,10,2.4
729,753,10.57111597374,10.88621444201,11435.2770515749,391.89774321757,0.88307039718,0.31509846827,3200,85.1,1,10,2.4
732,736,10.61050328228,10.66301969365,1047.83707142298,139.19411619228,0.27635156492,0.05251641138,3200,0.1,1.5,10,2.4
731,738,10.59737417943,10.68927789934,1858.0187507063,183.78667166921,0.33957163317,0.09190371991,3200,5.1,1.5,10,2.4
731,738,10.59737417943,10.68927789934,2375.73536261553,193.61978891201,0.40160277133,0.09190371991,3200,10.1,1.5,10,2.4
731,740,10.59737417943,10.71553610503,3135.01600712347,220.81270760191,0.42148019925,0.1181619256,3200,15.1,1.5,10,2.4
730,741,10.58424507659,10.72866520788,4107.29839185951,247.92849754515,0.48818683286,0.14442013129,3200,20.1,1.5,10,2.4
730,741,10.58424507659,10.72866520788,4694.89471479651,257.04862328602,0.64078168179,0.14442013129,3200,25.1,1.5,10,2.4
730,743,10.58424507659,10.75492341357,5826.69592686464,283.22729142305,0.73702681935,0.17067833698,3200,30.1,1.5,10,2.4
729,746,10.57111597374,10.7943107221,7657.1019251868,323.68318126623,0.79738225981,0.22319474836,3200,35.1,1.5,10,2.4
729,754,10.57111597374,10.89934354486,10449.2923773776,382.71111230102,0.87814397298,0.32822757112,3200,40.1,1.5,10,2.4
730,755,10.58424507659,10.9124726477,11363.7001285609,394.16494715164,0.9472148279,0.32822757112,3200,45.1,1.5,10,2.4
729,758,10.57111597374,10.95185995624,13216.9728060776,424.46893759531,1.03672370081,0.38074398249,3200,50.1,1.5,10,2.4
729,759,10.57111597374,10.96498905908,14039.5820195843,435.90159983891,1.01743139686,0.39387308534,3200,55.1,1.5,10,2.4
729,762,10.57111597374,11.00437636761,15915.6483808724,462.31244497214,1.16963888657,0.43326039387,3200,60.1,1.5,10,2.4
729,761,10.57111597374,10.99124726477,16329.8665777455,464.71248093127,1.18996483793,0.42013129103,3200,65.1,1.5,10,2.4
729,763,10.57111597374,11.01750547046,17275.4241988521,477.81576167004,1.21863758538,0.44638949672,3200,70.1,1.5,10,2.4
729,761,10.57111597374,10.99124726477,16828.4156555396,469.61768028971,1.20768448573,0.42013129103,3200,75.1,1.5,10,2.4
729,759,10.57111597374,10.96498905908,17132.2424297766,468.94052763318,1.26058543631,0.39387308534,3200,80.1,1.5,10,2.4
729,761,10.57111597374,10.99124726477,18138.2726035226,483.06697805959,1.30356657422,0.42013129103,3200,85.1,1.5,10,2.4
731,738,10.59737417943,10.68927789934,2211.68631803168,190.59825814026,0.39263273082,0.09190371991,3200,0.1,2,10,2.4
731,740,10.59737417943,10.71553610503,3228.54408297867,221.54063219745,0.4814775417,0.1181619256,3200,5.1,2,10,2.4
730,742,10.58424507659,10.74179431072,4526.31114406335,258.87014473094,0.50697444993,0.15754923414,3200,10.1,2,10,2.4
730,742,10.58424507659,10.74179431072,5125.25047230225,268.46557034817,0.66141581525,0.15754923414,3200,15.1,2,10,2.4
730,745,10.58424507659,10.78118161926,6566.57897675917,302.23754920316,0.67189107368,0.19693654267,3200,20.1,2,10,2.4
730,756,10.58424507659,10.92560175055,9540.30282871896,374.61479539966,0.77834111983,0.34135667396,3200,25.1,2,10,2.4
730,757,10.58424507659,10.93873085339,11165.1497472278,397.21909413708,0.9347881044,0.35448577681,3200,30.1,2,10,2.4
729,758,10.57111597374,10.95185995624,12708.4685824745,419.56001668887,0.94083427229,0.38074398249,3200,35.1,2,10,2.4
729,762,10.57111597374,11.00437636761,14776.3118152177,451.06423201998,1.12127074002,0.43326039387,3200,40.1,2,10,2.4
729,760,10.57111597374,10.97811816193,15445.0746613521,453.65419896179,1.19099556021,0.40700218818,3200,45.1,2,10,2.4
729,761,10.57111597374,10.99124726477,17032.0000139144,472.25834950671,1.21642759473,0.42013129103,3200,50.1,2,10,2.4
729,763,10.57111597374,11.01750547046,18825.5289589755,494.66046984973,1.27284096984,0.44638949672,3200,55.1,2,10,2.4
729,764,10.57111597374,11.0306345733,19808.6166962688,505.97098736372,1.33685638227,0.45951859956,3200,60.1,2,10,2.4
729,764,10.57111597374,11.0306345733,20824.367395824,516.61197287043,1.43995899799,0.45951859956,3200,65.1,2,10,2.4
729,766,10.57111597374,11.05689277899,21904.5232460302,530.10917988627,1.46033123697,0.48577680525,3200,70.1,2,10,2.4
728,766,10.5579868709,11.05689277899,22440.1544637219,536.85123135424,1.5480528951,0.4989059081,3200,75.1,2,10,2.4
729,767,10.57111597374,11.07002188184,23609.7879100849,548.57752987137,1.60554360384,0.4989059081,3200,80.1,2,10,2.4
729,770,10.57111597374,11.10940919037,24443.9594920012,560.54196401659,1.61265726904,0.53829321663,3200,85.1,2,10,2.4
,,,,,,,,3200,0.1,0.5,30,2.4
,,,,,,,,3200,5.1,0.5,30,2.4
,,,,,,,,3200,10.1,0.5,30,2.4
,,,,,,,,3200,15.1,0.5,30,2.4
732,735,10.61050328228,10.64989059081,688.1282638914,118.09835655935,0.20448930027,0.03938730853,3200,20.1,0.5,30,2.4
733,736,10.62363238512,10.66301969365,705.70321875453,118.54274352834,0.21552666464,0.03938730853,3200,25.1,0.5,30,2.4
732,735,10.61050328228,10.64989059081,800.84339460109,121.25621467592,0.24866021693,0.03938730853,3200,30.1,0.5,30,2.4
732,737,10.61050328228,10.6761487965,1356.12515430295,156.82596096193,0.27355758163,0.06564551422,3200,35.1,0.5,30,2.4
732,736,10.61050328228,10.66301969365,1192.67596621299,143.0466010462,0.30510187125,0.05251641138,3200,40.1,0.5,30,2.4
732,737,10.61050328228,10.6761487965,1488.49614832447,159.31264417665,0.31959426963,0.06564551422,3200,45.1,0.5,30,2.4
731,737,10.59737417943,10.6761487965,1877.82923479845,176.76444532266,0.32687508591,0.07877461707,3200,50.1,0.5,30,2.4
732,739,10.61050328228,10.70240700219,2104.7252126443,188.40980181211,0.36781778545,0.09190371991,3200,55.1,0.5,30,2.4
731,739,10.59737417943,10.70240700219,2517.24930904657,203.32147786378,0.39529832378,0.10503282276,3200,60.1,0.5,30,2.4
731,739,10.59737417943,10.70240700219,2553.4538319798,204.0252059558,0.39612301125,0.10503282276,3200,65.1,0.5,30,2.4
731,740,10.59737417943,10.71553610503,2912.23771512506,217.54330260204,0.38197236112,0.1181619256,3200,70.1,0.5,30,2.4
731,740,10.59737417943,10.71553610503,2913.8148456991,217.44609182189,0.4307391732,0.1181619256,3200,75.1,0.5,30,2.4
732,740,10.61050328228,10.71553610503,2643.66847992514,205.931045443,0.38322147051,0.10503282276,3200,80.1,0.5,30,2.4
732,742,10.61050328228,10.74179431072,3205.90988108979,227.85741859315,0.44490484057,0.13129102845,3200,85.1,0.5,30,2.4
,,,,,,,,3200,0.1,1,30,2.4
731,735,10.59737417943,10.64989059081,972.4277122261,137.63275416652,0.23546689966,0.05251641138,3200,5.1,1,30,2.4
731,736,10.59737417943,10.66301969365,1416.2966273134,157.78466153402,0.31033461501,0.06564551422,3200,10.1,1,30,2.4
731,737,10.59737417943,10.6761487965,1824.74683852717,175.09991689557,0.34213061505,0.07877461707,3200,15.1,1,30,2.4
730,737,10.58424507659,10.6761487965,2304.3630438495,192.03318963019,0.39889568045,0.09190371991,3200,20.1,1,30,2.4
730,737,10.58424507659,10.6761487965,2486.57132355769,195.86456079392,0.42688094904,0.09190371991,3200,25.1,1,30,2.4
730,738,10.58424507659,10.68927789934,3096.25729865874,213.66332623722,0.46243424781,0.10503282276,3200,30.1,1,30,2.4
730,739,10.58424507659,10.70240700219,3590.6471909229,227.80745138919,0.58109485959,0.1181619256,3200,35.1,1,30,2.4
729,739,10.57111597374,10.70240700219,4149.78812576706,242.84133566607,0.56993089226,0.13129102845,3200,40.1,1,30,2.4
730,741,10.58424507659,10.72866520788,4435.23960119825,252.23724950424,0.61471492702,0.14442013129,3200,45.1,1,30,2.4
730,741,10.58424507659,10.72866520788,5049.56216746275,262.23577080155,0.69719895065,0.14442013129,3200,50.1,1,30,2.4
729,741,10.57111597374,10.72866520788,5607.7170904437,275.23596166278,0.72545198733,0.15754923414,3200,55.1,1,30,2.4
730,743,10.58424507659,10.75492341357,6149.03422936415,288.00313158047,0.7131257167,0.17067833698,3200,60.1,1,30,2.4
752,756,10.87308533917,10.92560175055,848.18722616266,134.5906257552,0.19543335275,0.05251641138,3200,60.1,1,30,2.4
730,752,10.58424507659,10.87308533917,8181.74653432348,345.71901055873,0.71223316263,0.28884026258,3200,65.1,1,30,2.4
730,750,10.58424507659,10.84682713348,8370.02807523181,342.49367457637,0.82467963847,0.26258205689,3200,70.1,1,30,2.4
729,750,10.57111597374,10.84682713348,8640.31088001891,349.29657762951,0.75920985466,0.27571115974,3200,75.1,1,30,2.4
730,750,10.58424507659,10.84682713348,8953.54189692883,350.78228190225,0.81229680049,0.26258205689,3200,80.1,1,30,2.4
730,750,10.58424507659,10.84682713348,9048.89239680921,351.9812083861,0.75699911503,0.26258205689,3200,85.1,1,30,2.4
731,736,10.59737417943,10.66301969365,1657.29350997837,163.5572918423,0.34291844987,0.06564551422,3200,0.1,1.5,30,2.4
730,736,10.58424507659,10.66301969365,2056.90232132484,180.32350504463,0.38330585276,0.07877461707,3200,5.1,1.5,30,2.4
730,737,10.58424507659,10.6761487965,2623.23880883398,198.30106148836,0.45368072595,0.09190371991,3200,10.1,1.5,30,2.4
730,737,10.58424507659,10.6761487965,2914.61899028104,204.02907228677,0.50655596327,0.09190371991,3200,15.1,1.5,30,2.4
730,739,10.58424507659,10.70240700219,3868.1555107862,232.85704607013,0.56229742856,0.1181619256,3200,20.1,1.5,30,2.4
730,739,10.58424507659,10.70240700219,4223.75909879384,239.01766166517,0.6268166693,0.1181619256,3200,25.1,1.5,30,2.4
754,758,10.89934354486,10.95185995624,868.98957864391,135.06344503896,0.2057781453,0.05251641138,3200,25.1,1.5,30,2.4
729,740,10.57111597374,10.71553610503,5211.72515488692,264.6198119651,0.68223255285,0.14442013129,3200,30.1,1.5,30,2.4
729,740,10.57111597374,10.71553610503,5493.79045494469,269.42423275495,0.75421522894,0.14442013129,3200,35.1,1.5,30,2.4
752,759,10.87308533917,10.96498905908,1535.24958815727,178.82173586733,0.22737019077,0.09190371991,3200,35.1,1.5,30,2.4
729,742,10.57111597374,10.74179431072,6576.91902868279,293.87190373465,0.80215228756,0.17067833698,3200,40.1,1.5,30,2.4
752,761,10.87308533917,10.99124726477,2059.93047483868,204.22079529053,0.22497335572,0.1181619256,3200,40.1,1.5,30,2.4
729,743,10.57111597374,10.75492341357,7200.57487008924,306.75414846263,0.85696437635,0.18380743982,3200,45.1,1.5,30,2.4
752,760,10.87308533917,10.97811816193,1962.1276447715,194.87476902278,0.24235454117,0.10503282276,3200,45.1,1.5,30,2.4
729,744,10.57111597374,10.76805251641,8226.20720850771,325.00470324153,0.95349198209,0.19693654267,3200,50.1,1.5,30,2.4
748,762,10.82056892779,11.00437636761,3292.91157012751,255.68280988441,0.24683203838,0.18380743982,3200,50.1,1.5,30,2.4
729,761,10.57111597374,10.99124726477,12491.0286862028,423.86780550429,0.99161842276,0.42013129103,3200,55.1,1.5,30,2.4
729,761,10.57111597374,10.99124726477,13572.0354751629,436.61965367412,1.06203752235,0.42013129103,3200,60.1,1.5,30,2.4
729,762,10.57111597374,11.00437636761,14207.4522603825,445.38559885196,1.11848913342,0.43326039387,3200,65.1,1.5,30,2.4
729,761,10.57111597374,10.99124726477,14760.1705970276,448.6566309331,1.13329863768,0.42013129103,3200,70.1,1.5,30,2.4
729,761,10.57111597374,10.99124726477,15188.33345481,452.85378791684,1.06829723603,0.42013129103,3200,75.1,1.5,30,2.4
729,759,10.57111597374,10.96498905908,15033.578841307,446.3722810618,1.06354164613,0.39387308534,3200,80.1,1.5,30,2.4
729,759,10.57111597374,10.96498905908,15527.2309987212,451.59596896918,1.11873573705,0.39387308534,3200,85.1,1.5,30,2.4
730,737,10.58424507659,10.6761487965,2605.16292307736,197.55242961744,0.45406539877,0.09190371991,3200,0.1,2,30,2.4
730,738,10.58424507659,10.68927789934,3349.97791853514,218.09537904316,0.52983542041,0.10503282276,3200,5.1,2,30,2.4
730,738,10.58424507659,10.68927789934,3801.41690665156,226.59271582429,0.59525931062,0.10503282276,3200,10.1,2,30,2.4
729,739,10.57111597374,10.70240700219,4777.21951621979,253.50278314787,0.66905817953,0.13129102845,3200,15.1,2,30,2.4
729,740,10.57111597374,10.71553610503,5601.93676500926,271.37126047191,0.77495198943,0.14442013129,3200,20.1,2,30,2.4
752,759,10.87308533917,10.96498905908,1568.16150397661,179.52921680524,0.21974974213,0.09190371991,3200,20.1,2,30,2.4
729,741,10.57111597374,10.72866520788,6280.9104426858,286.1683801012,0.80906465582,0.15754923414,3200,25.1,2,30,2.4
750,760,10.84682713348,10.97811816193,2231.19801938662,214.47396508738,0.21630683664,0.13129102845,3200,25.1,2,30,2.4
729,741,10.57111597374,10.72866520788,6994.32660367214,297.57986758662,0.91312547287,0.15754923414,3200,30.1,2,30,2.4
751,762,10.85995623632,11.00437636761,2782.23112703919,229.56882944106,0.26280858601,0.14442013129,3200,30.1,2,30,2.4
729,743,10.57111597374,10.75492341357,8101.02962578748,320.46540361054,0.98188534071,0.18380743982,3200,35.1,2,30,2.4
750,761,10.84682713348,10.99124726477,2844.20634507744,230.70862405161,0.25702190453,0.14442013129,3200,35.1,2,30,2.4
729,744,10.57111597374,10.76805251641,8839.43328501424,334.12509859175,1.01727554752,0.19693654267,3200,40.1,2,30,2.4
749,762,10.83369803063,11.00437636761,3605.77617805274,253.88302375781,0.28176062176,0.17067833698,3200,40.1,2,30,2.4
729,763,10.57111597374,11.01750547046,14733.240343558,453.17501348476,1.06524805609,0.44638949672,3200,45.1,2,30,2.4
