TIC,Sector,snr,period_d,period_h,angDist,designation,ra,ra_error,dec,dec_error,parallax,g_rp,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
192297306,18,3.85088118847527,0.104192572401074,2.50062173762579,1.911627,Gaia DR2 432824886875420672,45.263774661864,0.148520006975727,44.2819417155829,0.123864093106653,39.6851494298068,1.4490738,45.2634,44.2824,,,,03010320+4416567,,J030103.27+441655.5,,,,STAR,2mass,2mass,63,8,-114,8,tic7,,,17.95,0.2,,,14.079,0.058,cdwrf,cdwrf,,,5.2088,0.3038,,,0.136,0.019,0.109,0.013,,,,,,,45.263368,44.282444
34142502,6,6.6231598373326,0.10418719740571,2.50049273773705,2.695366,Gaia DR2 2945164391765655808,94.4496066713356,0.258024558740321,-15.6906368259783,0.36360271687938,25.0614422185684,1.4265766,94.44926597964,-15.68996378126,,,,06174781-1541237,,J061747.87-154125.5,2.94516439176566E+018,,,STAR,tmgaia2,tmgaia2,76.18,2,-156.32,2,sblink,,,17.78,0.2,15.6855,0.001788,14.107,0.007,cdwrf,cdwrf,2893,157,5.0797,0.0246,,,0.192,0.007,0.161,0.02,,,,,,,94.44960667134,-15.69063682598
379190818,23,2.70883339029952,0.102994320623989,2.47186369497574,0.856536,Gaia DR2 3726976773255739904,208.84922963852,0.069895962307266,10.9170575232959,0.053795730663219,22.7652439715649,1.2770052,208.84945922983,10.91698144749,,,,13552387+1055011,1.23766194919106E+018,J135523.83+105501.2,3.72697677325574E+018,41164122,,STAR,tmgaia2,tmgaia2,-52.359,0.162,17.669,0.117,gaia2,22.7652,0.0776,,,15.0484,0.000778,13.672,0.007,cdwrf,cdwrf,3160,157,5.0275,0.0195,,,0.222,0.007,0.191,0.02,43.8717,0.1505,,,0.15,0.151,208.84922963852,10.9170575233
288506050,22,4.20624057237689,0.100951288366327,2.42283092079185,1.827734,Gaia DR2 1552186307304378880,204.211021190013,0.079119641884373,47.8589007653844,0.077393459431924,38.8420340566561,1.5504103,204.21026532882,47.85892444346,,,,13365044+4751321,1.23765820398024E+018,J133650.59+475132.1,1.55218630730438E+018,,,STAR,tmgaia2,tmgaia2,117.79,2,-5.5,2,sblink,,,,,16.7577,0.000967,14.987,0.009,cdwrf,cdwrf,2777,157,5.2608,0.0664,,,0.12,0.004,0.096,0.02,,,,,,,204.21102119001,47.85890076538
120522722,2,7.95063596515703,0.100380104020559,2.40912249649341,2.091111,Gaia DR2 2308129860256072448,2.81443370940053,0.110208587118448,-37.9490801426886,0.112338652654446,21.6343884720929,1.4378262,2.81388361878,-37.94869382845,,,,00111532-3756553,,J001115.42-375656.2,2.30812986025607E+018,,,STAR,tmgaia2,tmgaia2,100.749,0.219,-89.724,0.225,gaia2,21.6344,0.1719,18.34,0.2,15.912,0.001694,14.302,0.009,cdwrf,cdwrf,2843,157,5.0304,0.0197,,,0.22,0.007,0.189,0.02,46.1664,0.369,,,0.3662,0.3719,2.8144337094,-37.94908014269
289840928,1,9.19899964465618,0.099999289120548,2.39998293889315,1.572733,Gaia DR2 6801191355870240768,317.631499860151,0.077492886627053,-27.1831072918658,0.051361446155964,24.7683206627571,1.3259239,317.63117152315,-27.1827824089,,,315-244141,21103147-2710578,,J211031.49-271058.1,6.80119135587024E+018,13841701,,STAR,tmgaia2,tmgaia2,67.836,0.133,-75.457,0.092,gaia2,24.7683,0.107,15.239,0.132,13.6007,0.000792,12.156,0.008,cdwrf,cdwrf,3051,157,4.8367,0.0028,,0.32,0.389,0.012,0.379,0.02,40.3284,0.1752,,,,,317.63149986015,-27.18310729187
289840926,1,9.45372317643655,0.099999288917518,2.39998293402042,1.602722,Gaia DR2 6801191424589717888,317.629382554613,0.102300886910746,-27.1813070660214,0.067705285461926,24.8489206791793,1.4111471,317.62904352544,-27.18097957946,,,315-244139,21103096-2710513,,,6.80119142458972E+018,,,STAR,tmgaia2,tmgaia2,70.047,0.174,-76.061,0.122,gaia2,24.8489,0.1408,17.04,0.2,14.8763,0.002971,13.31,0.01,cdwrf,cdwrf,2883,157,4.9411,0.007,,,0.286,0.009,0.261,0.02,40.1988,0.2293,,,0.228,0.2306,317.62938255461,-27.18130706602
389426731,1,7.80796284510121,0.099259419105569,2.38222605853366,0.744068,Gaia DR2 6678510081826546048,312.291127733974,0.199098001809445,-40.2017154271481,0.144815446677997,105.155490283031,1.3058558,312.291397,-40.201736,,,249-180185,20490993-4012062,,J204909.89-401206.2,,21998593,,STAR,tmmgaia,tmmgaia,,,,,,,,13.905,0.103,,,9.913,0.019,gaiaj,,,,,,,,,,,,,,,,,,312.291149,-40.2017
14493059,7,2.65510171212216,0.099061787495259,2.37748289988622,3.492923,Gaia DR2 3167035873923763072,110.985459672268,0.135553864495648,14.749892180843,0.11557497928513,27.8761304160178,1.4035139,110.98567168959,14.75084052673,,,,07235657+1445034,1.23767437074806E+018,J072356.52+144500.6,3.16703587392376E+018,,,STAR,tmgaia2,tmgaia2,-47.62,0.379,-220.261,0.478,gaia2,27.8761,0.1925,17.89,0.2,15.9684,0.001517,14.414,0.009,cdwrf,cdwrf,2897,157,5.1603,0.0428,,,0.155,0.005,0.127,0.02,35.839,0.2491,,,0.2474,0.2509,110.98545967227,14.74989218084
367681861,18,2.63399721787282,0.098633750970548,2.36721002329314,2.701281,Gaia DR2 1654799947952879744,246.911402630216,0.085164302444167,73.4440817581027,0.085761655004295,21.5279074201307,1.404356,246.91402149605,73.44400336988,,,,16273935+7326384,,J162738.94+732638.6,1.65479994795288E+018,,,STAR,tmgaia2,tmgaia2,-173.323,0.196,18.202,0.196,gaia2,21.5279,0.0831,18.8,0.2,16.5119,0.001171,14.96,0.008,cdwrf,cdwrf,2906,157,5.1595,0.0428,,,0.155,0.005,0.127,0.02,46.3902,0.1802,,,0.1795,0.1808,246.91140263022,73.4440817581
277539431,12,8.91439692433438,0.094975446841364,2.27941072419274,3.481549,Gaia DR2 5225863906515477376,163.816312278225,0.539079504836852,-73.9367918172271,0.495300228489264,72.9677300554791,1.5131207,163.81418060118,-73.9360254226,,,,10551532-7356091,,J105515.71-735611.3,5.22586390651548E+018,,,STAR,tmgaia2,tmgaia2,137,8,-178,8,sblink,,,17.1,0.2,14.7381,0.001081,13.001,0.008,cdwrf,cdwrf,2766,157,5.1865,0.0478,,,0.145,0.004,0.118,0.02,,,,,,,163.81631227823,-73.93679181723
164463430,26,5.77585240890846,0.092009191305711,2.20822059133707,1.443167,Gaia DR2 2104992681847323264,283.41395954619,0.331776407517373,43.1630182608103,0.406281352543706,23.2806479615448,1.3545828,283.41415345402,43.16339336065,,,666-070853,18533939+4309483,,J185339.36+430947.3,2.10499268184732E+018,,7505473,STAR,tmgaia2,tmgaia2,-32.85,2,-87.12,2,sblink,,,17.35,0.2,15.1377,0.001057,13.659,0.007,cdwrf,cdwrf,3018,157,5.0092,0.0148,,,0.234,0.008,0.203,0.02,,,,,,,283.41395954619,43.16301826081
193604726,26,2.64140013627005,0.091668251689097,2.20003804053834,1.673976,Gaia DR2 1349070844245896704,266.125965246866,0.05681285609092,43.6110805002328,0.066228108040695,28.2761422878094,1.3867483,266.12556652719,43.6114450251,,,,17443011+4336413,1.2376686799198E+018,J174430.20+433640.3,1.3490708442459E+018,,,STAR,tmgaia2,tmgaia2,67.05,0.13,-84.664,0.128,gaia2,28.2761,0.0661,17.73,0.2,16.012699,0.001023,14.481,0.008,cdwrf,cdwrf,2917,157,5.1734,0.0461,,,0.15,0.004,0.122,0.02,35.3296,0.083,,,0.0828,0.0833,266.12596524687,43.61108050023
278335977,16,3.88614933166605,0.091608999766405,2.19861599439371,3.413323,Gaia DR2 2173367633501430272,324.572295311126,0.08708358317276,52.9553414832088,0.10126149347014,54.7953363374849,1.5098839,324.57073327591,52.95522554029,,,,21381698+5257188,,J213817.22+525719.1,2.17336763350143E+018,,,STAR,tmgaia2,tmgaia2,218.562,0.191,26.926,0.192,gaia2,54.7953,0.1092,18.62,0.2,15.8304,0.001263,14.115,0.008,cdwrf,cdwrf,2814,157,5.2504,0.0633,,,0.124,0.004,0.099,0.02,18.2402,0.0366,,,0.0365,0.0367,324.57229531113,52.95534148321
298663983,21,7.0378583893844,0.089546309140809,2.14911141937942,1.738487,Gaia DR2 2151176602616711552,277.896595455686,0.169019204646349,56.8794466166616,0.194134465803546,35.9131343825867,1.4886103,277.89626449959,56.8798943933,,,,18313511+5652478,,J183135.16+565246.6,2.15117660261671E+018,,,STAR,tmgaia2,tmgaia2,42,8,-104,8,sblink,,,17.86,0.2,15.8207,0.001066,14.14,0.008,cdwrf,cdwrf,2824,157,5.1491,0.0407,,,0.16,0.005,0.131,0.02,,,,,,,277.89659545569,56.87944661666
70901653,5,6.22425054336719,0.088696458804375,2.12871501130499,1.344054,Gaia DR2 3177222814794675584,64.3509717557249,0.061341966357784,-12.7930003564598,0.0572831491631,33.3583328669933,1.3894749,64.35133046567,-12.79313083694,,,,04172432-1247353,,J041724.26-124734.8,3.17722281479468E+018,,,STAR,tmgaia2,tmgaia2,-81.245,0.116,30.305,0.106,gaia2,33.3583,0.0925,18.49,0.2,15.4921,0.001732,13.96,0.009,cdwrf,cdwrf,2928,157,5.1429,0.0396,,,0.162,0.005,0.133,0.02,29.9519,0.0835,,,0.0833,0.0838,64.35097175572,-12.79300035646
351685943,24,8.88351544305171,0.088492428774571,2.1238182905897,2.097909,Gaia DR2 526331891194068736,13.1077911045309,0.078024266749209,67.4022951253105,0.069061444906049,38.0342326290049,1.4282188,13.10930583348,67.40232379411,,,,00522625+6724083,,J005225.98+672408.3,5.26331891194069E+017,,,STAR,tmgaia2,tmgaia2,-135.185,0.139,-6.66,0.115,gaia2,38.0342,0.0946,17.25,0.2,15.7085,0.001252,14.116,0.008,cdwrf,cdwrf,2857,157,5.1985,0.0506,,,0.141,0.004,0.114,0.02,26.2724,0.0658,,,0.0657,0.066,13.10779110453,67.40229512531
452922110,7,3.18866531799214,0.088201683486619,2.11684040367886,3.193151,Gaia DR2 3094447525008511488,121.487209504556,0.10807557676778,4.28432578728903,0.064373876974241,45.3726641170558,1.4528885,121.48809893443,4.28433439789,,,,08055713+0417035,1.23765830059164E+018,J080556.99+041703.5,3.09444752500851E+018,,,STAR,tmgaia2,tmgaia2,-206,8,-2,8,sblink,,,17.69,0.2,15.6117,0.000839,13.982,0.008,cdwrf,cdwrf,2836,157,5.209,0.0532,,,0.137,0.004,0.111,0.02,,,,,,,121.48720950456,4.28432578729
416497536,15,2.81729764575449,0.086976149614902,2.08742759075765,0,Gaia DR2 2180418629764796800,309.829234140452,0.104798378754716,50.771231178485,0.11341507875182,25.1186107479477,1.493123,309.82923414045,50.77123117849,,,,20391895+5046122,,J203918.99+504615.0,2.1804186297648E+018,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,16.2974,0.002385,14.692,0.013,cdwrf,cdwrf,3080,158,5.1869,0.0482,,,0.145,0.004,0.118,0.02,,,,,,,309.82923414045,50.77123117849
161745243,15,2.60307450733586,0.08612908683625,2.06709808407,0.355328,Gaia DR2 1622733206724849920,238.241816198461,0.06250333851077,57.1988350176708,0.063210403418344,32.6848096290418,1.4187994,238.2419742911,57.19888408368,,,,15525807+5711559,,J155258.05+571155.9,1.62273320672485E+018,,,STAR,tmgaia2,tmgaia2,-19.891,0.138,-11.396,0.151,gaia2,32.6848,0.0642,,,15.8972,0.000761,14.318,0.008,cdwrf,cdwrf,2867,157,5.1738,0.046,,,0.15,0.004,0.122,0.02,30.5684,0.0604,,,0.0603,0.0605,238.24181619846,57.19883501767
189613780,12,2.84766598986931,0.083957946970816,2.01499072729957,2.403394,Gaia DR2 5885997734244800768,234.578254147396,0.070338684729303,-52.9651175191134,0.054013704761471,22.3293653280307,1.3257294,234.57900546155,-52.9646266748,,,,15381897-5257525,,J153818.83-525753.9,5.8859977342448E+018,,,STAR,tmgaia2,tmgaia2,-105.102,0.225,-114.002,0.2,gaia2,22.3294,0.1013,17.74,0.2,15.6563,0.000678,14.211,0.008,cdwrf,cdwrf,3042,157,5.0845,0.029,,,0.189,0.006,0.158,0.02,44.7278,0.2041,,,0.2032,0.205,234.5782541474,-52.96511751911
406732126,22,6.00676816174454,0.082864082139838,1.9887379713561,2.161625,Gaia DR2 3960456315067417600,188.100258946823,0.101506666275117,25.4736622838935,0.070567165023152,48.2272521444039,1.4515705,188.09962941104,25.47385603255,,,,12322390+2528259,1.23766791220507E+018,J123224.01+252825.4,3.96045631506742E+018,,,STAR,tmgaia2,tmgaia2,132,8,-45,8,sblink,,,18.4,0.2,15.469,0.001001,13.836,0.008,cdwrf,cdwrf,2831,157,5.2151,0.0547,,,0.135,0.004,0.109,0.02,,,,,,,188.10025894682,25.47366228389
150100106,9,6.4971076846863,0.082258098798715,1.97419437116915,2.103262,Gaia DR2 5482145429696983680,92.108620517516,0.056351323656232,-60.557859371165,0.064754210831167,27.5015738446436,1.3275557,92.10874017352,-60.55844064264,,,148-007131,06082610-6033305,,J060826.08-603328.9,5.48214542969698E+018,29860488,,STAR,tmgaia2,tmgaia2,-13.66,0.124,135.005,0.135,gaia2,27.5016,0.0609,16.076,1.133,15.0716,0.000582,13.626,0.007,cdwrf,cdwrf,3049,157,5.0578,0.0245,,,0.203,0.006,0.172,0.02,36.3236,0.081,,,0.0808,0.0812,92.10862051752,-60.55785937117
393895181,22,2.66088921162567,0.077583308143432,1.86199939544236,3.096863,Gaia DR2 1525546995989465344,200.12927644177,0.070433491648105,42.6378016496822,0.076365891046129,37.4185616316218,1.518013,200.12841735831,42.63721803702,,,,13203082+4238140,1.23766219614198E+018,J132030.95+423815.4,1.52554699598947E+018,,,STAR,tmgaia2,tmgaia2,146.785,0.13,135.548,0.14,gaia2,37.4186,0.125,19.44,0.2,16.7169,0.000803,14.997,0.008,cdwrf,cdwrf,2818,157,5.2761,0.072,,,0.115,0.003,0.091,0.02,26.7046,0.0898,,,0.0895,0.0901,200.12927644177,42.63780164968
160299143,14,2.7701988733002,0.0771447658463,1.8514743803112,1.815482,Gaia DR2 1717831754117742976,187.27246947451,0.073163474587053,80.2311740045122,0.051960504238127,27.906402639156,1.3505669,187.2695152099,80.23122931214,,,,12290466+8013523,,J122905.17+801352.2,1.71783175411774E+018,,,STAR,tmgaia2,tmgaia2,116.421,0.154,-12.849,0.101,gaia2,27.9064,0.0638,17.84,0.2,15.8032,0.000723,14.325,0.007,cdwrf,cdwrf,2997,157,5.1665,0.0445,,,0.153,0.005,0.125,0.02,35.7972,0.0824,,,0.0822,0.0826,187.27246947451,80.23117400451
468588152,15,2.72629422493317,0.076953395669876,1.84688149607702,1.845855,Gaia DR2 2065705241603840128,314.031326535285,0.045743569086163,42.1059885364232,0.054665057592506,21.058703916179,1.2955933,314.03072569131,42.10573518219,,,,20560737+4206207,,J205607.47+420621.2,2.06570524160384E+018,,,STAR,tmgaia2,tmgaia2,103.534,0.096,58.843,0.095,gaia2,21.0587,0.063,17.55,0.2,15.3852,0.00077,13.983,0.007,cdwrf,cdwrf,3114,157,5.0369,0.0213,,,0.216,0.006,0.185,0.02,47.4218,0.1427,,,0.1423,0.1432,314.03132653529,42.10598853642
426547985,12,2.61119039783937,0.075026359967381,1.80063263921714,4.115025,Gaia DR2 5780502136145080960,245.487359539078,0.043276634275466,-77.1603857187118,0.04729077511545,20.4584808952201,1.2912865,245.49037635544,-77.15945991235,,,,16215767-7709340,,J162157.19-770936.2,5.78050213614508E+018,,,STAR,tmgaia2,tmgaia2,-155.718,0.076,-215.022,0.101,gaia2,20.4585,0.0587,16.27,0.2,14.8526,0.000461,13.456,0.007,cdwrf,cdwrf,3126,157,4.9632,0.0102,,,0.268,0.008,0.24,0.02,48.8111,0.1409,,,0.1405,0.1413,245.48735953908,-77.16038571871
244161191,3,4.72314404816257,0.074705277551401,1.79292666123361,1.981531,Gaia DR2 2431769083806305152,4.88356193051469,0.126092707877883,-5.91156142521868,0.078329694295108,22.49678478268,1.3757181,4.88309382138,-5.91126788473,,,421-000440,00193193-0554404,,J001932.01-055441.2,2.4317690838063E+018,,,STAR,tmgaia2,tmgaia2,108.144,0.343,-68.177,0.182,gaia2,22.4968,0.1441,16.45,0.2,14.681,0.001235,13.167,0.008,cdwrf,cdwrf,2950,157,4.925,0.0052,,,0.301,0.009,0.277,0.02,44.397,0.2863,,,0.2845,0.2881,4.88356193051,-5.91156142522
232629531,15,2.53204287162985,0.073436927478072,1.76248625947372,1.855625,Gaia DR2 1417424900868669568,269.120339140093,0.077695049703688,55.0884295126106,0.08475927582356,21.0308127859333,1.3803387,269.12094928241,55.088050363,,,,17562904+5505169,1.23765656490168E+018,J175628.92+550517.9,1.41742490086867E+018,,,STAR,tmgaia2,tmgaia2,-81.103,0.19,88.06,0.19,gaia2,21.0308,0.0826,17.58,0.2,15.4729,0.001167,13.956,0.008,cdwrf,cdwrf,2954,157,4.9955,0.015,,,0.243,0.007,0.214,0.02,47.4852,0.1876,,,0.1869,0.1883,269.12033914009,55.08842951261
165453967,22,2.7855365986393,0.071044786722196,1.70507488133269,2.179793,Gaia DR2 1562758730081309568,200.849928086201,0.139356671842149,51.5409349733104,0.116394212541,22.3082639475195,1.6449938,200.8509,51.5409,,,708-052996,13232423+5132272,,J132324.01+513227.4,,,,STAR,tmgaia,tmgaia,-145.22,2,7.29,2,tic7,,,16.78,0.2,,,14.782,0.067,cdwrf,cdwrf,,,5.1079,0.435,,,0.17,0.031,0.135,0.032,,,,,,,200.84996400205,51.5409277436
461579405,26,2.68783189182543,0.069759170839204,1.6742201001409,2.758423,Gaia DR2 574059045248283008,0.944690061536512,0.055930114840578,86.1115879826765,0.045702021556809,30.5820094244147,1.3514128,0.93351047998,86.11169918812,,,,00034394+8606422,,J000345.79+860641.8,5.74059045248283E+017,,,STAR,tmgaia2,tmgaia2,176.076,0.118,-25.846,0.091,gaia2,30.582,0.0552,17.59,0.2,15.6689,0.000489,14.186,0.007,cdwrf,cdwrf,2977,157,5.177,0.0464,,,0.149,0.004,0.121,0.02,32.6682,0.0594,,,0.0593,0.0595,0.94469006154,86.11158798268
248986951,3,3.12222157660426,0.066912757097217,1.60590617033321,2.442415,Gaia DR2 2485891341092539648,22.9829026892867,0.118714932251358,-0.707252897955272,0.064579069680636,31.4009843739275,1.3500013,22.98319559354,-0.7066409235,,,447-001881,01315597-0042237,,J013155.91-004225.4,2.48589134109254E+018,1149410,,STAR,tmgaia2,tmgaia2,-68.024,0.239,-142.136,0.112,gaia2,31.401,0.1219,16.7,0.2,15.3077,0.000887,13.829,0.008,cdwrf,cdwrf,2995,157,5.1235,0.036,,,0.17,0.005,0.141,0.02,31.8177,0.1243,,,0.1239,0.1248,22.98290268929,-0.70725289796
469379935,15,2.69946748340674,0.066602585137581,1.59846204330195,0.770788,Gaia DR2 2186625338540629504,306.945941187386,0.068104076247481,55.4454855501124,0.071948743101283,24.8215662502494,1.3876343,306.94588498494,55.44569727149,,,,20274701+5526446,,J202747.01+552644.0,2.18662533854063E+018,,,STAR,tmgaia2,tmgaia2,7.404,0.155,-49.174,0.139,gaia2,24.8216,0.0759,19.03,0.2,16.415501,0.000791,14.883,0.008,cdwrf,cdwrf,2919,157,5.1993,0.051,,,0.141,0.004,0.114,0.02,40.2413,0.1238,,,0.1234,0.1241,306.94594118739,55.44548555011
65347864,4,4.06490745845677,0.066437868134883,1.5945088352372,1.804634,Gaia DR2 5070527824315406976,39.8240193718968,0.11404680964298,-26.8220716438236,0.13534973581768,22.8420844808051,1.2760468,39.82348533464,-26.82191621226,,,316-002662,02391762-2649188,,J023917.72-264919.3,5.07052782431541E+018,13175134,,STAR,tmgaia2,tmgaia2,110.69,2,-36.1,2,sblink,,,14.33,0.052,12.7846,0.001565,11.408,0.009,cdwrf,cdwrf,3162,157,4.7233,0.009,,,0.516,0.016,0.514,0.02,,,,,,,39.8240193719,-26.82207164382
290551117,13,2.8476365679276,0.066309129584706,1.59141911003295,2.665004,Gaia DR2 5768188774143735680,244.241919770997,0.297383019741013,-84.065354271428,0.344584241056573,21.6838220624577,1.4161816,244.2349,-84.0655,,,030-008982,16165640-8403557,,J161657.60-840355.3,,35364343,,STAR,tmgaia,tmgaia,167.19,2,28.23,2,tic7,,,15.8,0.2,,,12.99,0.04,cdwrf,cdwrf,,,5.023,0.5441,,,0.236,0.054,0.214,0.063,71.3332,,,,,,244.24166338986,-84.06535782957
360020321,18,2.53294029274805,0.066051908021226,1.58524579250943,0.654207,Gaia DR2 2250947352873635712,300.333305989886,0.045607679200688,69.8922719757874,0.047162754377411,53.056389876477,1.3888559,300.3328430849,69.89218423829,,,,20011987+6953319,,J200119.95+695332.1,2.25094735287364E+018,,,STAR,tmgaia2,tmgaia2,36.962,0.092,20.378,0.092,gaia2,53.0564,0.0487,,,14.6338,0.001492,13.1,0.008,cdwrf,cdwrf,2920,157,5.1647,0.0438,,,0.153,0.005,0.125,0.02,18.8376,0.0174,,,0.0174,0.0174,300.33330598989,69.89227197579
68626638,26,2.50690968579143,0.065324867665502,1.56779682397206,1.143005,Gaia DR2 2091691511730243072,281.049437667763,0.05381159116526,34.2934748936786,0.070315345491921,27.3773860519223,1.3713245,281.04923296413,34.29374360582,,,,18441181+3417376,,J184411.86+341736.7,2.09169151173024E+018,,,STAR,tmgaia2,tmgaia2,39.279,0.122,-62.411,0.127,gaia2,27.3774,0.0733,17.7,0.2,15.8492,0.000622,14.341,0.008,cdwrf,cdwrf,2953,157,5.1499,0.0412,,,0.159,0.005,0.131,0.02,36.4884,0.0983,,,0.098,0.0985,281.04943766776,34.29347489368
308776238,9,2.61173861307613,0.065173275450137,1.56415861080329,1.50632,Gaia DR2 3765030252217994240,151.733251190533,0.083249225000563,-14.18058183693,0.086356097599025,27.6209886065972,1.3605709,151.73367947474,-14.18053028097,,,,10065609-1410497,,J100656.01-141049.9,3.76503025221799E+018,6029143,,STAR,tmgaia2,tmgaia2,-96.441,0.2,-11.974,0.181,gaia2,27.621,0.0953,16.97,0.2,14.9825,0.000826,13.486,0.008,cdwrf,cdwrf,2960,157,5.0247,0.0194,,,0.223,0.007,0.193,0.02,36.1672,0.1256,,,0.1251,0.126,151.73325119053,-14.18058183693
42992313,6,2.64002571195189,0.062930796391665,1.51033911339997,1.760207,Gaia DR2 3119977291652001408,97.1269302998277,0.137661782576181,-0.447712311556161,0.145663598524321,23.038683389109,1.415595,97.12697319131,-0.44722524989,,,,06283047-0026499,1.23765816530974E+018,J062830.46-002651.0,3.119977291652E+018,,,STAR,tmgaia2,tmgaia2,-9.962,0.253,-113.124,0.27,gaia2,23.0387,0.1647,17.95,0.2,16.3902,0.001721,14.817,0.009,cdwrf,cdwrf,2872,157,5.1414,0.0391,,,0.163,0.005,0.134,0.02,43.355,0.3119,,,0.3097,0.3142,97.12693029983,-0.44771231156
470113419,25,2.53336505233025,0.058979431939522,1.41550636654852,3.555845,Gaia DR2 2299479315087204736,328.023503789918,0.05396295219709,82.813032025135,0.054005203143092,23.1066505554822,1.3042364,328.01670733419,82.81252945218,,,865-010509,21520392+8248450,,J215205.10+824846.2,2.2994793150872E+018,61014205,,STAR,tmgaia2,tmgaia2,197.5,0.104,116.715,0.098,gaia2,23.1067,0.0621,16.75,0.2,15.1145,0.000564,13.703,0.008,cdwrf,cdwrf,3112,157,5.026,0.0193,,,0.223,0.007,0.192,0.02,43.2239,0.1169,,,0.1166,0.1173,328.02350378992,82.81303202514
97486157,4,2.58490537656042,0.058337875565661,1.40010901357587,1.99523,Gaia DR2 5079870340256798592,43.8440790173159,0.14655972016836,-20.7470965085685,0.155305503938955,35.3668707480218,1.5121412,43.84349429467,-20.74700609091,,,,02552243-2044490,,J025522.53-204449.4,5.0798703402568E+018,,,STAR,tmgaia2,tmgaia2,127,8,-21,8,sblink,,,18.11,0.2,15.8461,0.002452,14.131,0.009,cdwrf,cdwrf,2817,157,5.1371,0.0384,,,0.165,0.005,0.135,0.02,,,,,,,43.84407901732,-20.74709650857
332517282,2,8.01874184785082,0.057570892467218,1.38170141921323,2.556259,Gaia DR2 2330466915715754112,350.878604062436,0.051373502023353,-28.1211425530494,0.049542606246487,25.5572827301411,1.3246813,350.87807062128,-28.12061070826,,,,23233072-2807141,,J232330.82-280715.4,2.33046691571575E+018,,,STAR,tmgaia2,tmgaia2,109.271,0.108,-123.525,0.095,gaia2,25.5573,0.0643,16.48,0.2,14.7357,0.002966,13.293,0.01,cdwrf,cdwrf,3052,157,4.9837,0.0132,,,0.252,0.008,0.223,0.02,39.0839,0.0988,,,0.0986,0.0991,350.87860406244,-28.12114255305
66198474,17,2.56745186088585,0.057268800553124,1.37445121327498,3.982407,Gaia DR2 2002012388436761600,340.796577172433,0.055368940290011,52.4663100129974,0.05861187541806,26.1352914985754,1.3412695,340.79820264033,52.46680305255,,,,22431160+5228006,,,2.00201238843676E+018,,,STAR,tmgaia2,tmgaia2,-229.998,0.111,-114.515,0.116,gaia2,26.1353,0.0744,17.2,0.2,15.4692,0.000773,14.006,0.007,cdwrf,cdwrf,3030,157,5.1052,0.0326,,,0.179,0.005,0.149,0.02,38.2206,0.1095,,,0.1092,0.1099,340.79657717243,52.466310013
300037002,27,2.55205100257794,0.056108455906114,1.34660294174672,2.376702,Gaia DR2 5282172473951377536,107.884221236266,0.07165538363802,-66.0196591744873,0.096923622133691,22.7085748911383,1.3807421,107.88579032259,-66.01983000234,,,,07113258-6601113,,J071132.32-660110.9,5.28217247395138E+018,,,STAR,tmgaia2,tmgaia2,-148.113,0.152,39.678,0.185,gaia2,22.7086,0.0795,18.67,0.2,16.511,0.001438,14.988,0.008,cdwrf,cdwrf,2929,157,5.1897,0.0487,,,0.144,0.004,0.117,0.02,43.9811,0.1549,,,0.1544,0.1555,107.88422123627,-66.01965917449
7690679,5,2.75539465507012,0.054135092583599,1.29924222200638,3.220889,Gaia DR2 4869246209213679872,65.5869346335279,0.335898148787861,-36.1023749939615,0.474416231836192,39.889041944747,1.4556208,65.58584221986,-36.1022286009,,,,04222058-3606079,,J042220.77-360608.2,4.86924620921368E+018,,,STAR,tmgaia2,tmgaia2,205,8,-34,8,sblink,,,18.3,0.2,16.2486,0.00143,14.617,0.008,cdwrf,cdwrf,2837,157,5.2353,0.0587,,,0.128,0.004,0.103,0.02,,,,,,,65.58693463353,-36.10237499396
14715718,10,2.70849438103279,0.051245240049089,1.22988576117813,4.462607,Gaia DR2 3483753359401247104,174.709722339739,0.102277169323713,-28.7078319957784,0.055064877267874,36.8092256085979,1.4532909,174.71093641926,-28.70846662271,,,,11385065-2842306,,,3.48375335940125E+018,,,STAR,tmgaia2,tmgaia2,-247.32,2,147.4,2,sblink,,,18.03,0.2,15.9648,0.000823,14.339,0.008,cdwrf,cdwrf,2841,157,5.201,0.0515,,,0.14,0.004,0.114,0.02,,,,,,,174.70972233974,-28.70783199578
