phi,flux,t,flux_err
6.906925806302036,636.9054465973122,1332.1469132925822,5.800927
6.931770858784369,630.7649872666842,1332.1483022098682,5.800927
6.9566159112504335,634.9973569776198,1332.1496911271533,5.800927
6.981460963708364,626.5530730823742,1332.151080044438,5.800927
7.0063060161744275,635.1761121554755,1332.1524689617231,5.800927
7.031151072821653,632.8486120699323,1332.153857879242,5.800927
7.055996125279582,641.7504667655919,1332.1552467965266,5.800927
7.080841177733443,643.6947508636496,1332.156635713811,5.800927
7.1056862302157775,646.0436132595573,1332.158024631097,5.800927
7.1305312826859115,643.0533698200418,1332.1594135483824,5.800927
7.1553763351397714,631.1622230532793,1332.1608024656668,5.800927
7.180221387609904,632.3998079506657,1332.1621913829522,5.800927
7.205066444257128,638.7803803791195,1332.163580300471,5.800927
7.229911496723193,632.7676608786837,1332.1649692177562,5.800927
7.2547565491811214,640.0070121772901,1332.1663581350408,5.800927
7.279601601647188,636.6715085715341,1332.167747052326,5.800927
7.304446654117318,646.3531711901053,1332.1691359696113,5.800927
7.32929170658745,633.8122355088373,1332.1705248868966,5.800927
7.354136759053516,638.0577176932311,1332.1719138041817,5.800927
7.378981811523647,633.9493432444773,1332.173302721467,5.800927
7.403826863993777,643.2862920513919,1332.1746916387524,5.800927
7.428671916459843,632.5779502771603,1332.1760805560375,5.800927
7.453516968929974,638.3377335344258,1332.1774694733228,5.800927
7.478362025548727,641.476519404396,1332.17885839084,5.800927
7.503207078018859,633.0406845996049,1332.1802473081254,5.800927
7.528052130501193,642.6317824468176,1332.1816362254115,5.800927
7.552897182955054,642.1989013378296,1332.183025142696,5.800927
7.577742235412984,632.7985523233257,1332.1844140599806,5.800927
7.602587287895317,635.9928624025067,1332.1858029772666,5.800927
7.627432340377651,635.7557023819811,1332.1871918945526,5.800927
7.652277392831514,636.0653381711468,1332.188580811837,5.800927
7.677122445289442,638.6793330538577,1332.1899697291217,5.800927
7.7019674977677095,637.2387956637452,1332.1913586464075,5.800927
7.726812550237843,637.8330771776964,1332.1927475636928,5.800927
7.751657602691704,638.0908356961362,1332.1941364809772,5.800927
7.80134770764417,633.2399571640883,1332.1969143155486,5.800927
7.8261927601143,640.68514586319,1332.198303232834,5.800927
7.851037812568164,641.1950420210701,1332.1996921501184,5.800927
7.875882865038295,639.7418099192928,1332.2010810674037,5.800927
7.900727913339468,633.6405092253073,1332.202469984456,5.800927
7.925572965809599,629.4743877594441,1332.2038589017413,5.800927
7.9504180182797315,646.1149011464555,1332.2052478190267,5.800927
7.975263070745796,639.5909753097343,1332.2066367363118,5.800927
8.02495317568606,619.4105024805854,1332.2094145708825,5.800927
8.049798228152124,632.7445440821554,1332.2108034881676,5.800927
8.074643280610053,636.6918322939374,1332.2121924054522,5.800927
8.099488333080185,637.4509678340772,1332.2135813227376,5.800927
8.124333385558451,637.2675476902898,1332.2149702400234,5.800927
8.14917843801638,629.3319921983345,1332.216359157308,5.800927
8.17402349047431,637.2119180189918,1332.2177480745927,5.800927
8.198868538787687,626.023280677367,1332.2191369916457,5.800927
8.223713591270018,635.9204866804666,1332.2205259089317,5.800927
8.24855864372388,633.5242500740568,1332.221914826216,5.800927
8.273403696181811,634.6095805365921,1332.2233037435008,5.800927
8.298248748664145,637.2615450625864,1332.2246926607868,5.800927
8.323093801130206,629.5302971944302,1332.226081578072,5.800927
8.347938853588138,637.6876687539766,1332.2274704953566,5.800927
8.372783901893378,628.2095916813547,1332.228859412409,5.800927
8.397628954371642,633.7094474729428,1332.2302483296949,5.800927
8.447319059295639,633.5149329274648,1332.2330261642646,5.800927
8.472164111765771,632.8654327056573,1332.23441508155,5.800927
8.497009160071011,632.8282832470996,1332.2358039986025,5.800927
8.521854212537075,635.5440791562212,1332.2371929158876,5.800927
8.546699265007206,634.0655225983795,1332.238581833173,5.800927
8.571544317465138,640.7351086912412,1332.2399707504576,5.800927
8.596389369935268,632.0541440302219,1332.241359667743,5.800927
8.621234418248642,633.2989575953923,1332.242748584796,5.800927
8.670924523176703,636.7093104974226,1332.245526419366,5.800927
8.695769575642768,623.1663886587481,1332.246915336651,5.800927
8.720614623960211,632.8508284104995,1332.2483042537042,5.800927
8.74545967641814,635.5857005952881,1332.2496931709888,5.800927
8.770304728872002,628.8403140083453,1332.2510820882733,5.800927
8.795149781354336,630.6627103916013,1332.2524710055593,5.800927
8.819994829667712,633.8967054446513,1332.2538599226123,5.800927
8.84483988212564,628.7443887158307,1332.255248839897,5.800927
8.869684934583569,630.7249859711496,1332.2566377571816,5.800927
8.894529982896945,627.486992891387,1332.2580266742345,5.800927
8.919375035367077,633.7522667910199,1332.2594155915199,5.800927
8.944220087825006,633.5970325338992,1332.2608045088045,5.800927
8.96906513612618,630.0364771785937,1332.2621934258568,5.800927
8.993910188608512,630.3545838961612,1332.2635823431428,5.800927
9.018755241066444,623.5091613156892,1332.2649712604275,5.800927
9.043600289355414,633.8427809539783,1332.266360177479,5.800927
9.068445341837748,630.7030164186513,1332.2677490947651,5.800927
9.093290394307877,619.2421260657345,1332.2691380120505,5.800927
9.118135442596849,625.3890988395307,1332.270526929102,5.800927
9.14298049506698,622.6810751283447,1332.2719158463874,5.800927
9.167825547533042,628.1208907415686,1332.2733047636725,5.800927
9.192670595838283,640.7022233476763,1332.274693680725,5.800927
9.217515648308417,627.6825416626322,1332.2760825980104,5.800927
9.242360700774482,627.3827880899023,1332.2774715152955,5.800927
9.267205749079721,627.675904077147,1332.278860432348,5.800927
9.292050801549854,625.0533584186505,1332.2802493496333,5.800927
9.316895849851026,630.4160408257231,1332.2816382666856,5.800927
9.341740902308958,639.4581730293272,1332.2830271839703,5.800927
9.36658595477502,627.0618400422387,1332.2844161012554,5.800927
9.391431003092462,628.6105887788103,1332.2858050183086,5.800927
9.416276055562594,634.7672600893229,1332.287193935594,5.800927
9.441121103851565,628.4245502802424,1332.2885828526455,5.800927
9.4659661563217,627.8175599531884,1332.2899717699308,5.800927
9.49081120463914,623.0086572755416,1332.291360686984,5.800927
9.515656257093005,630.8605004685528,1332.2927496042685,5.800927
9.540501305386039,627.6302760689399,1332.2941385213203,5.800927
9.565346357868373,625.2613249489382,1332.2955274386063,5.800927
9.590191406169547,634.6396120138894,1332.2969163556586,5.800927
9.615036458627477,633.778052434051,1332.2983052729433,5.800927
9.639881511093543,618.2298416933193,1332.2996941902284,5.800927
9.714416660170086,632.7790750492474,1332.3038609416185,5.800927
9.739261708475324,623.5052935161152,1332.305249858671,5.800927
9.764106760945458,635.4492236137353,1332.3066387759563,5.800927
9.788951809246633,622.9963193909473,1332.3080276930086,5.800927
9.813796861716762,619.8043710967131,1332.309416610294,5.800927
9.838641910022002,622.3376847946442,1332.3108055273465,5.800927
9.863486962488066,627.0362719540121,1332.3121944446316,5.800927
9.888332010793308,633.9569626499048,1332.313583361684,5.800927
9.913177063263438,633.488127395383,1332.3149722789694,5.800927
9.938022111552408,632.1662053725074,1332.316361196021,5.800927
9.962867164022539,626.854415537043,1332.3177501133064,5.800927
9.987712212339984,626.5841871849458,1332.3191390303596,5.800927
10.012557260641156,628.9294276921826,1332.3205279474118,5.800927
10.037402313099086,618.4675820767479,1332.3219168646965,5.800927
10.06224736140026,626.3022159875611,1332.3233057817488,5.800927
10.11193746217563,632.0184598355461,1332.3260836160866,5.800927
10.13678251046867,620.1043821321463,1332.3274725331385,5.800927
10.161627562946936,621.7116930339456,1332.3288614504243,5.800927
10.186472611252176,634.3858416236956,1332.3302503674768,5.800927
10.26100776032872,629.500712702983,1332.334417118867,5.800927
10.285852812794783,616.591731194125,1332.335806036152,5.800927
10.310697861087824,616.1531946296849,1332.3371949532038,5.800927
10.360387961859127,621.1220123926773,1332.3399727875415,5.800927
10.385233010164367,631.0563938057128,1332.341361704594,5.800927
10.410078058465539,627.6505284385704,1332.3427506216462,5.800927
10.43492311093567,612.4065122888127,1332.3441395389316,5.800927
10.459768159240912,623.1648186822152,1332.345528455984,5.800927
10.484613207542086,624.5953873714593,1332.3469173730364,5.800927
10.509458260012217,631.4700854554164,1332.3483062903217,5.800927
10.534303308301189,623.8582639957467,1332.3496952073733,5.800927
10.559148356606427,623.0083500546707,1332.3510841244258,5.800927
10.583993404923874,630.0556103167496,1332.352473041479,5.800927
10.608838457394004,622.1619217235498,1332.3538619587644,5.800927
10.633683505682976,624.206933529692,1332.355250875816,5.800927
10.658528553988212,622.3699767332728,1332.3566397928685,5.800927
10.683373602305657,622.8179302343963,1332.3580287099217,5.800927
10.708218654759518,619.9304406931215,1332.359417627206,5.800927
10.733063703052556,629.9144244283547,1332.360806544258,5.800927
10.757908751365932,623.435781542801,1332.3621954613109,5.800927
10.782753799671172,617.6425892283139,1332.3635843783634,5.800927
10.807598852129102,627.0733050262052,1332.364973295648,5.800927
10.832443900434342,621.6999796619568,1332.3663622127006,5.800927
10.857288948747716,619.1457866052594,1332.3677511297535,5.800927
10.882133997052957,622.2510620541775,1332.369140046806,5.800927
10.906979045345995,622.0460833600274,1332.3705289638579,5.800927
10.931824097812061,622.4534617106971,1332.371917881143,5.800927
10.981514194418473,616.6531554178678,1332.3746957152478,5.800927
11.006359242723713,626.3407417004402,1332.3760846323003,5.800927
11.031204291024888,627.0993177493398,1332.3774735493525,5.800927
11.056049343495015,629.9915095930588,1332.3788624666379,5.800927
11.08089439180026,620.0843379519697,1332.3802513836904,5.800927
11.105739440101432,625.5700681132151,1332.3816403007427,5.800927
11.13058448839447,615.7055409290948,1332.3830292177945,5.800927
11.15542953669971,628.7312403045553,1332.384418134847,5.800927
11.180274585013084,631.9568645575822,1332.3858070519,5.800927
11.205119633306124,623.6386458267516,1332.3871959689518,5.800927
11.229964681599162,619.8843794397942,1332.3885848860036,5.800927
11.254809734077428,625.5931212802623,1332.3899738032894,5.800927
11.27965478239487,625.3535031640772,1332.3913627203426,5.800927
11.304499830683842,625.2252272351011,1332.3927516373942,5.800927
11.329344878976881,612.0109164972723,1332.394140554446,5.800927
11.354189927294321,622.0472526088888,1332.3955294714992,5.800927
11.379034975595493,618.582905637704,1332.3969183885515,5.800927
11.403880023888533,630.7953798320806,1332.3983073056033,5.800927
11.428725072193773,625.1979961092449,1332.3996962226558,5.800927
11.453570120507147,617.2568354800705,1332.4010851397088,5.800927
11.503260217105426,628.542719537308,1332.4038629738131,5.800927
11.627485458623493,631.5193836268726,1332.4108075590752,5.800927
11.652330511089554,619.5386203328749,1332.4121964763604,5.800927
11.677175559394795,621.2910804964881,1332.4135853934129,5.800927
11.702020607700035,625.3823879910087,1332.4149743104654,5.800927
11.726865651828186,627.5924850148982,1332.4163632272844,5.800927
11.751710700129356,627.0726537471189,1332.4177521443366,5.800927
11.776555748446802,630.5903893072667,1332.4191410613898,5.800927
11.801400796739841,617.5865288058378,1332.4205299784417,5.800927
11.82624584502881,623.649128324296,1332.4219188954933,5.800927
11.851090893346253,631.4869737055237,1332.4233078125465,5.800927
11.875935941659627,622.4242095067239,1332.4246967295994,5.800927
11.900780989952665,623.5120333814777,1332.4260856466512,5.800927
11.925626038245705,623.7474461241109,1332.427474563703,5.800927
11.950471086563144,616.3612155795117,1332.4288634807563,5.800927
11.975316134864318,626.9389704341878,1332.4302523978085,5.800927
12.000161183157356,621.118099670628,1332.4316413148604,5.800927
12.099541376370185,622.8500132799387,1332.43719698307,5.800927
12.124386424675427,621.6773830069668,1332.4385859001225,5.800927
12.149231468815774,620.3644751439309,1332.4399748169421,5.800927
12.174076517116944,627.9721589781524,1332.4413637339944,5.800927
12.198921565422184,621.9828152948841,1332.442752651047,5.800927
12.22376661372743,622.1024604744844,1332.4441415680994,5.800927
12.2486116620286,619.6174359568126,1332.4455304851517,5.800927
12.273456710333841,624.5704336537766,1332.4469194022042,5.800927
12.29830175863908,624.706540891316,1332.4483083192567,5.800927
12.323146802763159,625.2197003825232,1332.4496972360755,5.800927
