,wav,130,135,140,145
5524,7997.4,106306.38583046573,106252.36512252543,106303.20202279625,106437.17174007154
5525,7997.42,106338.9825754722,106280.060483034,106325.88338460503,106452.11351841164
5526,7997.45,106344.12390072187,106327.13627624848,106362.44658994733,106474.39528797836
5527,7997.5,106343.85956608386,106395.40326725937,106434.42861335642,106526.17641767746
5528,7997.55,106384.40250749055,106451.76689944927,106486.4880765989,106589.96839943083
5529,7997.6,106420.7819282936,106512.9210433877,106572.26807351851,106637.77794769488
5530,7997.65,106475.250603283,106575.60023811598,106675.90296668703,106688.32601804518
5531,7997.7,106554.79882958514,106612.4028251064,106751.61949469741,106766.64995478054
5532,7997.72,106586.36501048617,106636.6445648061,106761.49008112826,106806.58663044202
5533,7997.75,106655.8196297108,106678.10780695494,106780.18124348987,106857.52509933207
5534,7997.8,106731.62978572269,106787.47174634153,106838.83964201399,106944.92291971059
5535,7997.85,106800.36139233736,106864.70127292124,106896.71636504728,107027.54859632422
5536,7997.9,106863.491845297,106935.90192628291,106971.0103929735,107096.02900695144
5537,7997.92,106885.56064934161,106967.147937547,107011.90056557994,107126.50034639792
5538,7997.94,106914.38749752638,107002.04241244304,107054.05144000631,107132.70528473852
5539,7997.99,106968.04242378369,107079.8828283191,107156.31188846575,107169.79869441202
5540,7998.05,107051.95827900781,107146.44427578193,107272.27481963934,107210.58110531098
5541,7998.1,107125.93813041704,107219.75578727058,107331.85824022039,107243.4627186412
5542,7998.15,107212.54896492792,107318.29098663527,107369.23729041265,107267.84478632938
5543,7998.19,107305.41536145614,107380.94418954992,107355.68704298494,107295.67614648656
5544,7998.24,107445.01012779541,107424.30996150589,107357.40352276953,107325.1620074402
5545,7998.3,107631.44244047967,107492.87147648848,107382.09100049833,107350.02675417528
5546,7998.35,107771.44461301374,107537.67102937393,107402.08608626215,107405.7461593949
5547,7998.4,107926.7368355974,107594.52276994142,107413.43538932303,107466.34492276679
5548,7998.44,108050.41418074505,107661.96342922341,107476.14114374659,107543.27028740456
5549,7998.49,108221.72606513399,107762.46420933577,107590.28822625424,107633.97843900544
5550,7998.55,108412.66179094421,107914.48569306382,107723.89245908757,107746.37186896153
5551,7998.6,108541.44866897234,108118.95832088617,107899.34813613692,107834.66469635186
5552,7998.65,108623.85437549948,108355.68716251329,108076.99598913894,107950.62829401219
5553,7998.69,108702.50818876208,108507.3485497995,108235.97384148871,108049.24185495886
5554,7998.74,108791.59867176709,108711.25433427028,108429.49816936048,108208.76003036076
5555,7998.8,108876.96513227241,108921.67573687341,108699.68246389736,108433.89503989574
5556,7998.85,108969.22849945033,109019.76178175602,108875.938636587,108664.50867812619
5557,7998.9,109041.12772250213,109094.18479769333,109055.41540717328,108886.62622739682
5558,7998.94,109092.6682031688,109160.42339913371,109211.28298380019,109050.85064957287
5559,7998.99,109145.95458098526,109230.24759895088,109355.04057452394,109219.31185119925
5560,7999.02,109180.48353294,109275.67573741204,109400.4196012272,109318.53804150417
5561,7999.05,109226.65131721683,109326.1360659824,109448.74520870515,109375.93626767812
5562,7999.1,109287.29101091145,109430.68508988594,109517.41065392498,109476.05918266068
5563,7999.15,109380.2065630515,109524.17083269914,109576.88872228422,109563.24842651864
5564,7999.19,109482.30918592526,109572.65519989285,109587.98377873047,109625.29439738323
5565,7999.24,109606.46779127476,109626.04406935109,109632.05530031388,109681.26178090912
5566,7999.3,109698.2901551009,109714.72708800215,109716.51727237913,109722.40536316166
5567,7999.35,109753.4758992013,109772.15176425532,109775.8888404531,109742.66372664283
5568,7999.4,109849.3488763883,109830.94662023247,109803.11931202766,109782.51831798242
5569,7999.44,109911.87751610932,109878.69037452694,109869.54150297104,109827.12267565815
5570,7999.49,109968.07263743262,109938.4120165347,109909.81105821757,109859.62127420207
5571,7999.55,110036.3705279758,110019.25115705469,109954.39795705478,109889.31890178726
5572,7999.6,110121.94893080949,110080.61514692103,110001.42777700353,109903.97858106674
5573,7999.65,110192.8478265407,110107.7797770525,110040.2569719027,109901.4419085623
5574,7999.69,110251.90549213235,110144.18746290894,110080.00765136656,109884.52271355211
5575,7999.74,110270.60111849716,110214.26335951874,110090.60401017354,109859.1136943541
5576,7999.8,110252.86930729442,110279.52975984412,110065.66010942523,109873.81669262848
5577,7999.85,110207.92586359452,110279.35344766594,110048.69363961504,109910.74552751193
5578,7999.9,110175.35538569649,110235.51084906652,110057.6093210555,109913.35345009176
5579,7999.94,110166.08521929177,110171.92827822412,110085.68142455183,109900.54158219128
5580,7999.99,110152.68696814195,110052.28771896615,110090.28451224351,109904.34706872441
5581,8000.05,110137.29072268904,109966.5248715748,110037.51430772421,109946.40185507618
5582,8000.05,110137.29072268904,109966.5248715748,110037.51430772421,109946.40185507618
5583,8000.1,110121.4429031136,109956.56324871915,109946.86893610234,109958.88802159927
5584,8000.15,110083.92181587915,109950.85843214921,109855.71654645269,109964.18570975921
5585,8000.19,110062.17342243106,109950.4772421681,109839.92759556379,109955.21256435283
5586,8000.24,110029.55564805878,109946.20926437077,109828.02710965356,109914.42083372692
5587,8000.3,109977.50665217728,109935.59550729771,109857.70711111219,109907.11848953641
5588,8000.35,109940.6973045155,109906.41123674858,109902.16862711962,109921.03322726443
5589,8000.38,109928.98541245628,109884.3290179078,109928.57825972527,109944.95543688763
5590,8000.4,109929.56716213192,109881.32385426963,109941.21458340058,109966.97054747451
5591,8000.44,109943.5724385806,109879.82695598043,109994.05442652354,110017.35854777963
5592,8000.49,109923.29139955131,109893.24333203211,109991.44006334695,110082.60687704112
5593,8000.55,109939.56881011935,109971.82846926249,110017.6339766989,110127.93971330786
5594,8000.6,109968.57135280705,110009.63177127781,110059.69133234408,110150.01744984732
5595,8000.65,109999.97644040595,110044.27504456721,110100.18795624567,110167.4372534815
5596,8000.69,110051.6499984371,110094.19319134067,110151.89618192516,110205.81554370663
5597,8000.74,110082.4652480349,110157.18450459519,110173.56434111661,110264.4669405777
5598,8000.8,110145.88326939323,110205.60120289712,110227.26628328874,110359.2925572061
5599,8000.85,110230.24968161236,110236.85357292146,110327.22046178182,110431.78892103015
5600,8000.9,110286.74181686204,110274.1609281979,110400.60242979057,110495.89416675584
5601,8000.94,110344.22124211084,110335.98905786911,110466.56572401704,110548.05135514162
5602,8000.99,110404.7762035751,110440.89352182137,110519.71635055919,110610.49692149546
5603,8001.05,110496.52142348897,110558.31648042642,110609.83815361325,110652.42621864253
5604,8001.1,110636.28328441567,110652.99837446437,110700.98020304709,110671.32810510244
5605,8001.15,110776.8197588204,110745.30205392317,110752.9754422176,110685.23818479912
5606,8001.19,110896.5758236551,110837.27752343797,110797.29611609183,110714.28341489527
5607,8001.24,110963.96355947983,110953.15978809689,110833.55677253439,110787.90848240798
5608,8001.3,111031.10623506263,111070.22950257229,110880.78358029161,110845.4726684361
5609,8001.35,111092.6367422659,111122.81526462254,110969.17981520448,110905.6056414117
5610,8001.4,111150.37499278,111120.10218550656,111084.06716166774,110956.96016509141
5611,8001.44,111212.77485716333,111127.41003319228,111154.28855148921,111009.58237635795
5612,8001.49,111274.97997427579,111163.98114471577,111206.92746484203,111090.22354816999
5613,8001.54,111311.58069625251,111227.94673301266,111212.6269448571,111172.57059477751
5614,8001.59,111367.64962442595,111307.99338093761,111242.7110188055,111266.32260416869
5615,8001.64,111482.15605906848,111367.66407730785,111269.16563977468,111317.6720652245
5616,8001.69,111569.14502205282,111421.5073332324,111328.56636963005,111342.16212515077
5617,8001.74,111633.04042824138,111499.8051991992,111419.52470075608,111379.61876390585
5618,8001.79,111684.6537140433,111587.38717050533,111494.15031160573,111432.05905122579
5619,8001.84,111733.90695309907,111660.6561945693,111548.6661845784,111523.52759129716
5620,8001.89,111761.28212114789,111730.97458786519,111657.46643331433,111590.46310281726
5621,8001.9,111770.17566716527,111750.37767946316,111674.9136976171,111598.33454590646
5622,8001.94,111799.67537148266,111801.08065385759,111759.23063513791,111616.37382045329
5623,8001.99,111839.8276840234,111846.46043483399,111847.90668051808,111641.17847073168
5624,8002.04,111889.91444104054,111903.51334891599,111888.48975784302,111703.1401433313
5625,8002.09,111902.2522170595,111965.69027652631,111901.0264098625,111768.85414154766
5626,8002.14,111934.55197175647,112009.14787732415,111892.32410925596,111822.39528547534
5627,8002.19,111941.14288901123,112004.58373098072,111913.67589785332,111883.80547525981
5628,8002.24,111942.90119490237,111977.61993304505,111946.7196414702,111936.07350747474
5629,8002.29,111914.17229736048,111953.60498916403,111975.55164146665,111990.64203862213
5630,8002.34,111868.91958692232,111917.24898976253,111992.32104359736,112053.95944399366
5631,8002.39,111838.14885079121,111895.51728710446,112028.63548231985,112083.26458319044
5632,8002.44,111828.9341942807,111875.02353922332,112055.80944357408,112104.92935200737
5633,8002.49,111869.25862477595,111888.59093240088,112056.82289756514,112089.2259996963
5634,8002.54,111940.55889654915,111910.72392688529,112022.39962124873,112083.81399472311
5635,8002.59,112030.58294767393,111976.0603566735,111998.84659262875,112054.86230253521
5636,8002.64,112097.92878890656,112046.98350331935,111978.23734650831,112028.10203250244
5637,8002.69,112151.1126558435,112109.73921170359,111965.03975576708,112003.3839650507
5638,8002.74,112195.4794685713,112164.62813499104,111985.06284551113,111961.22814351124
5639,8002.79,112209.61603431674,112177.38984964682,112047.74726884821,111924.00541150829
5640,8002.84,112239.71542801897,112171.20217793058,112117.50582453287,111906.12242441498
5641,8002.89,112277.4814614765,112172.56052828078,112129.3749438431,111924.14523611138
5642,8002.94,112310.83345944178,112187.4149750655,112103.59915255838,111977.32203421417
5643,8002.99,112368.76748243766,112213.35600923226,112083.75880641014,112030.9402426546
5644,8003.04,112433.63860696583,112216.02634346345,112071.00040880036,112077.82727763818
5645,8003.09,112497.83556270666,112240.46807850726,112087.34281715151,112099.57527282285
5646,8003.14,112523.82776802592,112279.34716682407,112128.18031178755,112107.87270109728
5647,8003.19,112515.35912578931,112329.9676085066,112181.7725749123,112122.81154310275
5648,8003.24,112505.27865156351,112382.26728672389,112258.54066389764,112153.11861360368
5649,8003.29,112518.16578731574,112430.69481979348,112318.78741519677,112198.33768490217
5650,8003.34,112540.44736364286,112470.85355182295,112389.62931421507,112246.81096618665
5651,8003.39,112562.36992650542,112504.50196148634,112444.95994982445,112305.15173805089
5652,8003.44,112598.38514140485,112536.74312040624,112481.80638757466,112370.54312391314
5653,8003.49,112637.01456268472,112575.89388645875,112507.54039243485,112410.42236422523
5654,8003.54,112651.16456800164,112605.95310189445,112534.02574541005,112433.397771003
5655,8003.59,112600.34095213961,112638.34541098573,112575.5079624757,112419.35231705474
5656,8003.64,112559.5923145258,112660.13679930271,112577.19908095301,112375.8607119806
5657,8003.69,112521.53845515575,112648.00988064073,112574.3801963144,112355.04493969325
5658,8003.74,112471.31643583822,112597.84129721319,112549.38487834386,112342.72759943936
5659,8003.79,112384.84642469896,112529.71604153213,112506.95582823793,112340.48509203411
5660,8003.84,112277.9499024681,112453.27291871264,112405.4243268009,112332.93852105815
5661,8003.89,112174.48052091719,112325.1895268212,112322.03243767159,112309.82448067733
5662,8003.94,112132.872619115,112167.696005718,112265.03742512924,112286.83223899631
5663,8003.99,112090.04057678646,112001.8071896084,112189.03632706446,112199.68933841561
5664,8004.04,112012.32988368974,111916.45220838964,112066.74429929095,112124.07706506387
5665,8004.09,111940.3195510254,111888.91155134277,111935.31166466478,112070.01560937613
5666,8004.14,111911.33781490721,111850.52174517936,111789.23822901941,112020.29838470036
5667,8004.19,111915.68586143105,111794.26543414961,111730.88409137167,111944.77173210961
5668,8004.24,111928.66867464929,111755.54875830478,111724.89333540513,111844.45708073655
5669,8004.29,111927.5294352242,111732.65317386956,111728.04070883724,111745.46146203317
5670,8004.34,111932.00087825277,111740.89014495096,111702.193908041,111694.3836233822
5671,8004.39,111927.73770678417,111777.08831951664,111711.99000881976,111664.3420135059
5672,8004.44,111886.97939382539,111824.5670580798,111706.43826837731,111611.61771108965
5673,8004.49,111842.77079816723,111860.676927263,111704.57237063171,111524.49892650286
5674,8004.54,111840.49268587456,111880.84358070116,111715.96295738718,111467.55904518646
5675,8004.59,111824.62637699478,111825.3177496194,111699.55841773936,111450.81991295792
5676,8004.61,111809.96549393458,111797.2065432296,111673.47102718621,111449.43358511833
5677,8004.64,111793.27476078697,111773.27384047663,111652.7119769857,111457.39848900327
5678,8004.69,111760.37933159425,111724.64744193894,111597.53719941652,111477.3562973488
5679,8004.74,111732.1836796701,111635.09255697612,111525.51116893777,111510.53083264684
5680,8004.79,111684.15315180652,111519.49774101182,111501.30504614541,111550.87357990461
5681,8004.84,111618.67323714324,111469.8644672005,111469.30680350128,111549.95974105503
5682,8004.89,111553.22266092441,111431.65701252923,111443.844972173,111522.71704589455
5683,8004.94,111484.75901090227,111399.68119370413,111438.49574087784,111512.9580888122
5684,8004.99,111427.38379729415,111385.0963952399,111453.03522996462,111500.41206531077
5685,8005.04,111392.00851391035,111415.66216227208,111437.81583178825,111453.40624084497
5686,8005.09,111377.47366833832,111425.50745213272,111414.92488719217,111411.23344838919
5687,8005.14,111382.16341972152,111414.89984598737,111435.59690561912,111389.65640843194
5688,8005.19,111411.51094799605,111412.63520126244,111423.7286922628,111349.6503372126
5689,8005.24,111456.50381862574,111415.63434291843,111379.02957511593,111314.71419073452
5690,8005.29,111503.04653050908,111414.53308999696,111342.04459414804,111305.01804448204
5691,8005.34,111529.38228661529,111405.46385577823,111316.50196507265,111282.39551252419
5692,8005.39,111569.76973085036,111418.64771160345,111296.71639227153,111228.52535959393
5693,8005.44,111534.65349154774,111420.80950295329,111275.27456098335,111170.75788701314
5694,8005.49,111468.80752944709,111427.58332746559,111271.25287140631,111112.16247986561
5695,8005.54,111389.04747581932,111418.9605162862,111270.04092456642,111046.43788728093
5696,8005.59,111302.31561990759,111370.29901169267,111233.786852394,111004.09319273796
5697,8005.64,111197.99734691299,111291.20921692668,111211.59889618632,110991.13061394726
5698,8005.69,111109.62794265333,111192.20888703981,111126.82638561643,110992.68438096228
5699,8005.74,111035.29819248692,111061.8716751781,111058.08941417535,110977.41165443747
5700,8005.79,110941.18846697331,110916.36878924124,110967.07076499621,110981.3889881929
5701,8005.84,110871.89312295847,110802.90161078653,110890.64180026753,110961.96953875812
5702,8005.89,110811.35098077856,110708.63172463176,110776.30095934319,110938.50155739888
5703,8005.94,110736.82643027835,110634.62122049886,110690.19467766775,110870.37835011775
5704,8005.99,110652.23254483897,110596.2993900144,110658.98081647606,110737.21187750911
5705,8006.04,110587.76074654443,110574.82138772726,110615.38515637295,110581.44133609535
5706,8006.09,110526.49347199856,110547.3727111093,110560.50805387886,110457.43255571718
5707,8006.14,110489.36241820133,110536.11701985096,110457.71792618446,110370.61254422268
5708,8006.19,110497.87527410589,110506.78198069171,110382.95628659645,110275.70029784754
5709,8006.24,110551.5668891072,110427.98351732649,110286.36376345009,110201.90985004092
5710,8006.29,110588.23040655322,110332.96810127946,110227.92121180666,110153.38354485153
5711,8006.34,110581.68840748844,110297.06588398153,110141.6970954117,110090.18305336374
5712,8006.39,110521.80522088999,110275.87319620547,110067.67433497334,110000.44419751465
5713,8006.44,110431.30236159636,110239.80919533165,110035.33842990785,109921.25210340039
5714,8006.49,110359.34158066557,110206.10190617746,110018.79905059963,109831.23123274799
5715,8006.54,110329.83694329909,110162.80754455754,109979.54102929987,109762.60164338537
5716,8006.59,110298.71964207801,110105.14379518128,109921.8352156803,109766.88281473769
5717,8006.64,110240.77650977435,110044.50333263373,109885.50409041264,109793.13664022878
5718,8006.69,110208.66168344158,110006.44853216124,109831.22374977496,109777.16458670494
5719,8006.74,110142.29230456066,109948.40472898963,109819.12524735676,109769.0739613971
5720,8006.79,110083.33692996074,109895.7834991857,109811.96087994131,109781.23010070506
5721,8006.84,110044.1451770809,109859.41534522735,109807.81562835792,109752.22536572907
5722,8006.89,109990.59371037931,109857.37721271013,109793.25204129872,109724.88375689999
5723,8006.94,109930.8899111509,109848.44742024387,109809.58611219178,109715.9760290425
5724,8006.99,109902.61747406665,109844.94160804561,109769.7720781153,109696.34738369944
5725,8007.04,109862.0636388929,109853.09913302488,109748.04289466099,109661.17703824157
5726,8007.09,109774.53934138556,109835.82696609086,109749.24264057243,109650.96878870594
5727,8007.14,109688.73565584059,109787.32935336503,109722.46243992141,109620.49908753495
5728,8007.19,109625.84700243427,109729.08379786988,109700.6801350327,109608.83574939183
5729,8007.24,109552.88199554531,109637.02390061585,109670.35609204642,109621.93601070927
5730,8007.29,109465.03676047332,109532.76350060575,109620.41327414206,109641.35291346471
5731,8007.34,109364.34731437273,109457.40013150367,109566.50980099919,109630.96151005413
5732,8007.39,109241.07175860471,109384.41474441024,109497.91437714435,109608.95137259596
5733,8007.44,109121.37903602254,109296.79045232398,109454.08862361597,109595.06758893162
5734,8007.49,109003.19391917475,109208.85992809612,109393.36234415961,109574.27087736166
5735,8007.54,108897.80705419656,109141.85425916292,109336.80284408476,109549.95979912343
5736,8007.59,108801.8615462541,109056.50647019998,109290.41723377246,109544.01181933844
5737,8007.64,108730.09659106901,108958.78241686177,109246.22576745498,109534.09379238455
5738,8007.69,108699.29709829857,108892.77042335317,109222.47704408075,109493.45719078377
5739,8007.74,108620.4185276063,108841.11410267092,109182.74854088004,109435.31572516591
5740,8007.79,108570.38787847332,108834.37140962455,109139.41740557534,109359.30310116388
5741,8007.84,108559.1340225452,108828.66592953973,109076.99868958496,109269.20687104364
5742,8007.89,108553.08622983238,108819.0106694395,109013.29305611977,109166.47516638869
5743,8007.94,108549.48874686882,108808.45902106383,108974.90509042183,109081.03796625638
5744,8007.99,108544.54804227743,108787.73709839961,108884.09967850153,108985.42331844805
5745,8008.04,108530.3020127189,108749.6606395275,108816.09955954623,108889.20988465661
5746,8008.09,108528.81893257715,108682.93503981912,108772.7091430625,108825.03964168986
5747,8008.14,108531.14290536879,108597.01795627213,108707.34564188209,108744.00420436705
5748,8008.19,108525.5153397718,108539.44554570514,108622.45424905409,108691.90981261805
5749,8008.24,108496.25450439948,108498.15640181162,108545.244963573,108655.16538174091
5750,8008.29,108485.52631810325,108456.48585257326,108459.8894109766,108595.46548577632
5751,8008.34,108484.59738971258,108410.73305719507,108428.31867511901,108512.8613658734
5752,8008.39,108466.68171925763,108387.23447710059,108403.9288778241,108423.66567245145
5753,8008.41,108457.87855350242,108381.09623394342,108390.16706802139,108384.68456288692
5754,8008.44,108419.47179280774,108381.6302274323,108371.87435308317,108354.58451758152
5755,8008.49,108361.64010546404,108387.49014441622,108313.79735689987,108336.87003318424
5756,8008.51,108334.26056787341,108389.36856289647,108300.92262582917,108331.18641805444
5757,8008.54,108296.6976030004,108375.72456695896,108285.52211700397,108308.4784914196
5758,8008.59,108259.16968533561,108324.82763790943,108284.11170734953,108263.46597336805
5759,8008.64,108246.88214260108,108248.7684485847,108307.45060542683,108228.89495437643
5760,8008.69,108204.83453022254,108183.78660087146,108280.98015051064,108226.51186723093
5761,8008.74,108141.20719045552,108165.84566976599,108211.62658828519,108240.93595177069
5762,8008.79,108076.76041060478,108154.33951080072,108155.2122865588,108240.02886590529
5763,8008.84,108041.17067603064,108102.31346333803,108122.89789976916,108243.91660128334
5764,8008.89,108024.21129622335,108040.64201834494,108118.52832324307,108222.47345035899
5765,8008.94,107980.37217966179,108008.86861428215,108096.65492652176,108194.36120743606
5766,8008.99,107920.33666090477,107997.87127466635,108097.07330877114,108195.85053575733
5767,8009.04,107888.45647951437,107964.07713097887,108072.88028500594,108220.0043972529
5768,8009.09,107868.38538781767,107946.73636900686,108072.27353710707,108250.23506634135
5769,8009.14,107876.3468058682,107951.46549569322,108084.59763732267,108277.02220885541
5770,8009.19,107889.22529102846,107948.08904310576,108089.56368138424,108285.52535306677
5771,8009.24,107934.17835176297,107961.21493215497,108124.73317563815,108302.55523002507
5772,8009.29,107947.04562906921,108001.97959377665,108170.88134371878,108327.67673980235
5773,8009.34,107938.47023093529,108070.83764284213,108185.17997626269,108350.68454580395
5774,8009.39,107939.43714729208,108146.61038574776,108214.22976981798,108358.98943671054
5775,8009.44,107945.51210477857,108185.14192927584,108278.58743805985,108352.17604237418
5776,8009.47,107961.68483211679,108191.20407347573,108326.37546894823,108341.65665922563
5777,8009.49,107980.77328863775,108194.52861793472,108359.7505721091,108340.23532144024
5778,8009.54,108012.37838832718,108206.5783402566,108388.3316810743,108321.39356019917
5779,8009.59,108044.92486716567,108239.27369106661,108366.02848250506,108315.4221910776
5780,8009.64,108080.95604776333,108254.01865785854,108339.81104892459,108328.274025992
5781,8009.69,108168.62817821107,108248.80729047205,108280.45171222088,108338.17909661472
5782,8009.74,108260.12096554281,108235.52991748019,108244.98551415131,108327.96469741939
5783,8009.79,108306.72884682166,108238.2493926273,108207.02079995633,108326.90809694228
5784,8009.84,108323.72479155428,108247.99139283474,108215.14150570834,108326.5834999735
5785,8009.84,108323.72479155428,108247.99139283474,108215.14150570834,108326.5834999735
5786,8009.89,108324.23901177777,108255.6027365796,108209.28660240129,108338.72539652228
5787,8009.94,108300.90794025722,108273.39188900166,108267.99412956265,108349.36881438615
5788,8009.99,108279.9613057922,108293.14806377358,108331.5106003642,108378.2283640955
5789,8010.04,108281.803374598,108308.7631308042,108378.17278159146,108409.63202091026
5790,8010.09,108309.61749221786,108338.62545576204,108433.60780836803,108471.52979781904
5791,8010.14,108308.09224917562,108374.5249700331,108472.67339646244,108533.39266638632
5792,8010.19,108314.98779896884,108430.90999163555,108503.89416225415,108566.73160926541
5793,8010.24,108324.73111984484,108476.76981332652,108540.17693515046,108617.14714175697
5794,8010.29,108343.44916491905,108500.3385115297,108582.85916856585,108649.14499898023
5795,8010.34,108370.69958235059,108517.08698813354,108627.75622369621,108676.29272244111
5796,8010.39,108399.73928751741,108536.34177128688,108666.62908195805,108702.1857143125
5797,8010.42,108426.68576990177,108548.82848855914,108673.75116046375,108723.10169102965
5798,8010.44,108448.41167530575,108552.71851440847,108677.43095946561,108743.7872371061
5799,8010.45,108459.02026217361,108552.58887085128,108680.03290033404,108754.6822621658
5800,8010.49,108504.90661471902,108570.09375239101,108687.42928642065,108771.9090131586
5801,8010.52,108529.54259953015,108590.10182136833,108693.3694460129,108779.2121469222
5802,8010.54,108554.20425876504,108606.07533447027,108695.00051666924,108779.97730451587
5803,8010.59,108600.44236847725,108650.6548846316,108720.20018379427,108789.25073719473
5804,8010.64,108662.732205016,108690.32092318045,108708.0883301816,108776.86731855766
5805,8010.69,108722.7454445089,108735.55598986012,108733.09723550316,108752.48451722226
5806,8010.74,108789.34125246998,108778.93503480274,108780.19665659954,108730.88524473064
5807,8010.79,108852.59795174272,108808.50294939501,108782.52015698786,108719.74508480527
5808,8010.84,108941.36561222437,108860.54657313664,108788.255797132,108738.84218254943
5809,8010.89,108990.70767380824,108906.93915850413,108793.09403259984,108770.03570516991
5810,8010.94,109044.2172329404,108943.21328972017,108812.98272406761,108808.39456695743
5811,8010.99,109086.98900978308,108971.25422502198,108857.74097365043,108858.82209747726
5812,8011.04,109078.43319577661,109001.14380853798,108901.33781325127,108921.91594071311
5813,8011.09,109057.09303812118,109035.92194448695,108990.8411892184,108986.5073459051
5814,8011.1,109052.97081597372,109049.88254085221,109003.10357940664,109000.22124587618
5815,8011.14,109035.93453213802,109051.47541599008,109056.4480994557,109026.30543859514
5816,8011.19,109040.54719204652,109067.6727122613,109149.17105135426,109061.81174888859
5817,8011.24,109055.15402389747,109094.33273094392,109214.11821105049,109127.22059262959
5818,8011.28,109059.62572710105,109119.74377607765,109200.76973243352,109175.54409956903
5819,8011.29,109063.8713963656,109137.70402719849,109199.98690796473,109187.79867699694
5820,8011.34,109095.63290084919,109198.10478640746,109200.04925822698,109257.96962688334
5821,8011.39,109117.9400814173,109222.00291723729,109214.92986697535,109313.33172864078
5822,8011.44,109153.06670779435,109221.28115386968,109255.54177394859,109356.99646793435
5823,8011.49,109202.96518247723,109229.95652435004,109307.22421224255,109409.5059594178
5824,8011.54,109237.53795372877,109242.399673599,109341.0213555225,109459.10534104682
5825,8011.59,109273.97397499651,109268.06602950867,109405.05271378702,109499.15916135731
5826,8011.64,109338.6662199631,109322.4147332981,109457.97403887457,109543.08441260603
5827,8011.69,109397.84710220882,109399.28229467556,109494.8667984277,109593.26102599612
5828,8011.74,109459.83438326082,109500.97836202584,109514.41006657488,109654.74484608999
5829,8011.79,109535.84888279853,109599.29738063173,109577.29361053635,109729.42136563988
5830,8011.84,109607.03335462985,109666.37534130139,109666.5693913214,109806.16887872346
5831,8011.89,109643.10990888617,109725.49085109787,109776.59564507373,109838.65067437252
5832,8011.94,109674.9387483942,109803.7336284853,109908.20587435349,109928.92569576149
5833,8011.99,109681.84012580704,109866.15482371717,110003.82059880793,110021.59025584345
5834,8012.04,109712.89167363525,109912.80694942505,110060.76533504842,110103.90725949513
5835,8012.09,109768.12535284595,109993.26760856067,110167.93751197499,110154.84946862968
5836,8012.14,109854.33562402028,110030.081074811,110206.68622691254,110184.0675929559
5837,8012.19,109985.26635209784,110065.81738565049,110215.67455418441,110209.49216384967
5838,8012.24,110120.96650968082,110147.86283340548,110212.28624320542,110230.22480854917
5839,8012.29,110188.99542785954,110225.0577586809,110203.0259867662,110237.10541558423
5840,8012.34,110308.86432592539,110289.56801770943,110185.68855731576,110233.39112898595
5841,8012.39,110441.93911802517,110335.00742436276,110207.7002602467,110248.23177851479
5842,8012.44,110530.55893410792,110366.99586850315,110277.1260499811,110289.10024554012
5843,8012.44,110530.55893410792,110366.99586850315,110277.1260499811,110289.10024554012
5844,8012.49,110587.83322426853,110420.34130428503,110319.69413248199,110338.38045914829
5845,8012.49,110587.83322426853,110420.34130428503,110319.69413248199,110338.38045914829
5846,8012.52,110615.62901312471,110460.27409091446,110366.18859923267,110383.1491675501
5847,8012.54,110626.04062282207,110492.18324844143,110393.64069123189,110428.70974677986
5848,8012.55,110633.44008171566,110512.11595207632,110410.71779479332,110449.36570707394
5849,8012.57,110639.69467610748,110536.82035307142,110446.89434415151,110494.00356518602
5850,8012.59,110652.21543923544,110554.03357944667,110478.51719766717,110536.259634283
5851,8012.6,110660.19476054158,110562.89516609749,110500.5948045195,110556.24595039664
5852,8012.64,110701.1237095245,110609.85632875566,110596.91626221946,110626.24409784864
5853,8012.65,110712.25409301002,110626.37083029623,110621.04603246147,110643.46648047202
5854,8012.69,110777.94713427867,110685.88385532143,110722.8526660939,110721.42536013939
5855,8012.74,110840.47500038022,110776.32210335627,110831.50068558456,110796.01770622733
5856,8012.79,110910.05261403487,110890.34170374161,110919.01397952318,110883.34899412745
5857,8012.84,110985.48919196267,111020.54039510876,111014.44898762711,110959.91268535277
5858,8012.89,111055.9298093832,111132.50819476342,111079.85467852643,111023.61372249102
5859,8012.94,111134.37979350796,111227.25204467219,111160.20887032885,111095.40853697211
5860,8012.99,111227.15018076966,111300.385384159,111246.9321709507,111154.73164284838
5861,8013.04,111298.42793471213,111336.35396931604,111314.15183101283,111217.53311680774
5862,8013.09,111379.28524206662,111376.82212653157,111388.75880495369,111286.58517631194
5863,8013.14,111424.81739222506,111421.20609822826,111429.44780934334,111354.65070765855
5864,8013.19,111484.2670862939,111469.26867825692,111448.50046828573,111425.7430768241
5865,8013.24,111580.98978336215,111514.99703046941,111485.24700828217,111484.18215206197
5866,8013.29,111701.99582471862,111550.21593087533,111514.4997011366,111522.46007036595
5867,8013.34,111812.78308601728,111607.98942214977,111572.29985539924,111526.87883062864
5868,8013.39,111847.76266605928,111701.54855213604,111607.70788693104,111546.17504970598
5869,8013.44,111866.8666470541,111816.56456463507,111645.75562288011,111577.71778251475
5870,8013.49,111894.24367591405,111894.91203986366,111685.93129089192,111603.13865668038
5871,8013.54,111936.08112274989,111924.76580949506,111778.32816192787,111627.18809019512
5872,8013.59,111985.16237829109,111933.88020993615,111886.86366995263,111669.06506808844
5873,8013.64,112020.65963036621,111945.39224185378,111904.05893700114,111742.5319826254
