,wav,10,30,50,70,90,110
2322,8101.52,175919.87390076602,159616.4595932061,155961.51789947718,156255.03954066112,156522.73986119835,157028.34388890234
2323,8101.57,167366.404033081,159486.93406005268,156160.14030117,156401.36621022367,156472.75340657937,157137.49760947208
2324,8101.62,159341.9745327174,159138.13850721577,156476.72092481607,156482.09877329168,156441.2436599985,157244.1753370098
2325,8101.67,152345.99667492023,158701.41227006962,156908.9099875426,156588.52387398656,156471.870328349,157333.52199049067
2326,8101.72,148009.85786775002,158290.87721998795,157317.2347923482,156770.37477203386,156527.03579846743,157426.3751359102
2327,8101.77,146269.18124148628,157782.42206382807,157435.0632424039,156916.36474001379,156553.46896662095,157511.90781256123
2328,8101.79,145805.9988050799,157577.05463978782,157378.60716227937,156963.9038949827,156561.62774385596,157543.055266647
2329,8101.82,145758.7007023396,157176.52579920553,157316.0214630559,157046.4494249009,156571.0851779838,157601.57070138978
2330,8101.85,145441.31716078075,156755.4801555825,157332.97040897235,157074.01671717007,156572.59453611693,157635.84187913165
2331,8101.87,145769.37816612347,156386.28211037995,157345.79109276418,157114.63770852308,156576.52163132452,157663.41684922457
2332,8101.89,145648.18654962114,156022.19723516228,157371.28321682636,157119.78842482498,156589.2058079724,157680.27534841505
2333,8101.92,145475.9941865848,155411.7142024642,157490.66734858335,157141.58452597397,156623.06198730602,157715.55742721265
2334,8101.95,145180.5583570004,154786.8457017697,157545.372946401,157156.4583334414,156727.04538247138,157743.45062646907
2335,8101.97,145679.4018243133,154294.57971105672,157613.74468314144,157165.4853156622,156788.56079677236,157752.00561111447
2336,8102.02,148067.57907900924,153044.45589419908,157680.3171254632,157114.2977033167,156935.28256263386,157776.70649880677
2337,8102.07,152156.11267200785,151964.6280571538,157766.6624375414,157139.13874393338,157046.65429419006,157809.8917294721
2338,8102.12,155665.4940596107,151548.27228263734,157845.07247489112,157169.05585948244,157199.5526484973,157854.4134137516
2339,8102.17,155754.0495444451,151945.9708704889,157896.93888809788,157240.2849929653,157295.91729861754,157873.15757724032
2340,8102.22,152884.87890356276,152717.0485386653,158000.23041919505,157361.19923821566,157405.15160488218,157904.39290574082
2341,8102.27,149534.51591122907,153493.01489453495,158071.40493705927,157455.47599281702,157581.7436709209,157955.03706043694
2342,8102.32,146669.03000012736,154068.5413970338,158065.75491230728,157385.88479125284,157761.33525217744,158020.3927225036
2343,8102.37,145295.60033431553,154336.24092778144,158017.63274157888,157338.58316389413,157955.90529001708,158071.71180934572
2344,8102.42,145041.3721948125,154634.88986916002,157758.9916380669,157394.4514629872,158168.99991506027,158094.00376467203
2345,8102.47,146167.1217077663,154941.1265179391,157422.75020015848,157610.2107485087,158332.53823978346,158127.6497869241
2346,8102.52,146251.43360195236,155539.20075724064,157046.64443405514,157909.00747097755,158428.87523154606,158179.7406877787
2347,8102.57,146089.06989656365,156493.17179926712,156534.92235266324,158089.44422897635,158530.0946999921,158276.96707026375
2348,8102.62,149352.06247993268,157544.9194275121,156120.36980261304,158201.62324515491,158678.42424409816,158399.07091829373
2349,8102.67,155660.39702329316,158422.67328753916,155873.19738907777,158340.14991050842,158801.79955251087,158514.89516621467
2350,8102.72,162839.92492875922,158912.277738476,155875.49114823533,158422.30187387913,158887.36595759363,158643.3516535335
2351,8102.77,168541.4582560456,159102.22691381144,155951.69581677843,158535.79857597535,158966.74167532808,158768.85064653825
2352,8102.82,171993.30130758582,159138.15071390558,156058.21438748372,158671.0558973767,159033.43643549373,158903.04025027243
2353,8102.87,172296.26118452527,159206.12775051896,156132.03883220835,158794.56448504457,159056.07081903925,159020.02178318737
2354,8102.88,171968.28099119614,159240.04619903772,156152.40175235266,158819.31615771574,159063.66131492224,159030.34885176262
2355,8102.92,170547.4610533572,159274.24698581468,156252.10123786656,158938.5231814016,159082.6205290151,159064.65475531528
2356,8102.94,170032.24290807702,159256.80078979034,156323.0332514083,158981.55591920926,159107.2095189203,159092.15551027088
2357,8102.97,168330.9816705002,159314.296729607,156430.5730550267,159036.91245325355,159141.45950550472,159121.2575855386
2358,8102.98,167821.42008196015,159376.13693257197,156498.55671659033,159041.72042684935,159162.00245056284,159130.10608852268
2359,8103.01,166329.43200022186,159370.00287526692,156693.86695218302,159046.67394276336,159245.10845424305,159155.4582684635
2360,8103.02,165879.0560815004,159378.53363266078,156804.88144004554,159045.54501221553,159261.1780285485,159161.55334226842
2361,8103.04,165184.75187346683,159394.69638370932,157073.45346261605,159006.41547126407,159299.13810925055,159174.4731652059
2362,8103.07,163869.96107737857,159189.6541280242,157446.0830170106,158944.29751437157,159357.8366001136,159196.1159336992
2363,8103.12,161035.58622216573,158902.9149780768,158131.0025692225,158840.34365285083,159476.4128561061,159248.38138052824
2364,8103.13,160222.23967407394,158874.62976973318,158241.19427627276,158838.58357349603,159501.67944929886,159261.27060147014
2365,8103.17,156988.70453206144,158874.87693784732,158686.53203565022,158800.55194204397,159597.7771335937,159313.7527061677
2366,8103.22,153701.74215885813,159036.89366387625,159196.9490944371,158828.98176824918,159695.0840023012,159379.0670763346
2367,8103.27,152124.88195172642,159231.27417343383,159453.48556663343,158878.28687858157,159837.61852183272,159458.03471936067
2368,8103.32,153340.83294120445,159458.58295115878,159594.6658115026,158920.96936787583,159951.09313737278,159539.93490587617
2369,8103.37,156607.92199366807,159477.00015479932,159767.33014479908,159016.9183681752,160040.27636087747,159619.67104531752
2370,8103.42,159483.73852879676,159268.21984831995,160023.5895487579,159163.01524490467,160077.78564297513,159682.90236525956
2371,8103.47,158599.32155040256,158993.06693600008,160374.01323685222,159300.29499500562,160029.74468248666,159765.91523993376
2372,8103.52,156496.62463554973,158758.13761255614,160821.40468575383,159409.04948529435,159961.38652729287,159850.42618805464
2373,8103.57,153960.05661938008,158976.58757749788,161131.23932487293,159561.87972470667,159861.7637780123,159929.18392378296
2374,8103.62,150104.44092790157,159310.91245843293,161250.99513100053,159811.79765124153,159751.28851999395,159991.13449009368
2375,8103.67,147126.75638977243,159199.56954261177,161420.46274955865,160238.84869491393,159655.30460673844,160039.0176729762
2376,8103.72,146173.45301703364,158875.0271977281,161712.05262452297,160601.59101688743,159570.44428472742,160090.68983874095
2377,8103.77,146872.35493995814,158860.51652884728,161985.06792403024,160891.23516295143,159575.41846877043,160148.0613158018
2378,8103.82,149762.38533164715,159073.90712033742,162051.74238802053,161137.7651565643,159636.37300890294,160214.53298310694
2379,8103.87,154532.17925358264,159851.54445182756,162123.53519238537,161229.48559807363,159703.08291407512,160289.82648242812
2380,8103.92,157944.3482220002,160924.48987002665,162194.76799091804,161301.7868951622,159819.3373602684,160364.95792076306
2381,8103.97,160325.62435032797,161911.1322682772,162212.52149284523,161337.0326635776,159973.12895574153,160433.45932345593
2382,8104.02,162539.59644530056,162684.46292468815,162153.26093872808,161296.3464706008,160139.33239475903,160460.05835030065
2383,8104.07,164408.05568025177,163323.08850887785,161994.01351185472,161342.78331790146,160250.4069241893,160447.1794515213
2384,8104.12,169000.4669560667,163589.30774218543,161916.04612317015,161336.98825390096,160340.0196562683,160406.91897152006
2385,8104.14,171544.5472320679,163594.71070223983,161877.90051016313,161323.44120491677,160398.66519441296,160386.12159285243
2386,8104.17,172974.26632027808,163668.4676738584,161819.99280436197,161307.24511927812,160498.91405689096,160365.8078780679
2387,8104.22,173233.29151279762,163916.4229820606,161786.0122420678,161329.05690006758,160709.85827032416,160318.9471275148
2388,8104.27,172271.41376589908,164290.47989153714,161697.72898898227,161386.61872347206,160883.54745476536,160257.9719470864
2389,8104.32,170976.20292359128,164528.10743202837,161751.66225485102,161483.11551034497,161038.9826486448,160220.74221826793
2390,8104.36,170084.48741878945,164650.72324866595,161966.49177799321,161527.57057266572,161119.0761048675,160199.01999869774
2391,8104.37,170037.54897396697,164679.20549244568,162013.66607269223,161536.95741378976,161131.1910941867,160193.46985605592
2392,8104.42,170820.15882108142,164953.37195959908,162328.09127611376,161611.16450202296,161191.19405767345,160187.90572464233
2393,8104.47,170845.50032256122,165237.3209610176,162685.22114844847,161710.83030711173,161260.13508605555,160208.52113554513
2394,8104.52,169787.46888379683,165468.8958649806,162707.2612102615,161795.0726324945,161356.02204635827,160218.44350048815
2395,8104.53,169502.02205839314,165561.1952856621,162657.60738339295,161810.90914823744,161374.91547948503,160220.60112642066
2396,8104.57,168513.60498516247,165456.215872296,162558.49689254706,161871.38353613907,161417.0582930947,160238.32928156198
2397,8104.62,166543.56755245963,165215.55626468672,162406.70520558185,161816.335374896,161492.60711486216,160261.08312374682
2398,8104.67,164729.0124797455,165048.90375936351,162203.25289803604,161743.76399838724,161530.09397140282,160304.71718967965
2399,8104.72,164239.25140732483,164877.97681627734,162057.2603165971,161669.67364788137,161566.3406916585,160381.5429982916
2400,8104.77,164670.4959136686,164744.634721116,161980.60998809172,161531.80022566512,161606.23321908436,160510.59446497247
2401,8104.77,164670.4959136686,164744.634721116,161980.60998809172,161531.80022566512,161606.23321908436,160510.59446497247
2402,8104.82,164648.8824526248,164363.6961722495,161938.48505690438,161438.25932942028,161640.27385434444,160647.71520204912
2403,8104.87,163367.4445553962,164173.08410662788,161961.71099654457,161429.57119887735,161615.67361379808,160779.2313151683
2404,8104.92,160837.28089534747,164145.39188021846,162051.82994005218,161521.11309964853,161553.9318433934,160868.5199502228
2405,8104.97,158550.66098610315,164025.1245524664,162220.08753456676,161715.44144951284,161529.28127447862,160937.11032556437
2406,8105.02,156865.75459068958,163739.45763907593,162412.63127945806,161956.73737929633,161499.86972965806,161013.91239944604
2407,8105.07,155184.79474244596,162763.7965948376,162652.98213011044,162084.52678437333,161405.71688421877,161113.39280184446
2408,8105.12,154279.95267681844,161731.41916649757,162780.2784364923,162117.95493926783,161318.31205031142,161209.2883489035
2409,8105.17,155054.94584624775,160717.18341315613,162701.6759867869,162104.36563055674,161209.13979815412,161303.48043782628
2410,8105.22,156397.32557739908,160176.4505582852,162618.31398658326,162053.9327792448,161126.82495384826,161359.22563817754
2411,8105.27,158189.04047330923,159939.031486206,162459.70534164037,162058.95563235058,161009.36555367574,161399.16077430968
2412,8105.32,160744.291853337,159742.55697956105,162257.87051229543,162050.05550371532,160879.93730198796,161459.6836818076
2413,8105.37,162891.04563356857,159574.07265817872,162047.88496282825,162011.69575285737,160851.60649029052,161529.39899650626
2414,8105.42,165710.82492248368,159510.48473019223,161909.58162373127,161886.824269414,160893.00323504914,161580.7105700059
2415,8105.43,166117.9024615202,159496.83432945824,161896.87931912486,161865.15544403213,160907.5906934678,161586.60978720358
2416,8105.47,166688.2178019627,159460.6054573315,161873.7030685834,161794.96307108333,161009.35578581924,161609.98061421904
2417,8105.52,166325.93659418315,159546.8101144793,161921.78366236354,161789.96567649528,161177.57908814558,161641.0389973553
2418,8105.53,166265.578531733,159586.22671812976,161932.56958325527,161781.66168715523,161209.52535310297,161645.99005716707
2419,8105.57,165702.3758675722,159765.99067332203,161893.00227358475,161758.54976294996,161374.8967610004,161675.1633646097
2420,8105.6,164340.05561166443,159913.75547240282,161839.1821766359,161691.91733732435,161448.81995987997,161696.69244760604
2421,8105.62,162966.7770126685,160088.9476163368,161772.8780724074,161673.39779929657,161493.83116316723,161705.3611434936
2422,8105.63,162485.66161695487,160150.3895025263,161716.11795450829,161647.6207018481,161513.41715243188,161709.33253926813
2423,8105.66,161016.8523036821,160409.19787184353,161574.62176378592,161579.3912670675,161573.74868622038,161715.0919531908
2424,8105.67,160468.64778228058,160426.08364032354,161509.10829693824,161557.37561718188,161585.72508458237,161715.11514871535
2425,8105.7,158822.57383383342,160589.8042664692,161351.24674266388,161463.43157380674,161617.0773964526,161681.15591968325
2426,8105.72,157739.1054629658,160631.42594726649,161215.46890932287,161407.01672989604,161634.12418977742,161664.9214237864
2427,8105.73,157199.04872553446,160689.25027854156,161180.9185982083,161383.6985641562,161640.70260090954,161659.04102705343
2428,8105.77,154967.18722281166,160726.63825189808,161148.50073354438,161317.38467944288,161643.2842873675,161630.0771589499
2429,8105.77,154967.18722281166,160726.63825189808,161148.50073354438,161317.38467944288,161643.2842873675,161630.0771589499
2430,8105.79,153493.99218154652,160754.5792772642,161161.18813818524,161234.34451932952,161651.83553837132,161612.5430921496
2431,8105.82,152410.92575787514,160752.09165419603,161202.49670522782,161110.76389113668,161662.27777024108,161599.48195454723
2432,8105.84,151869.40501315263,160744.62722321256,161187.17792783678,161056.6502167878,161677.39766788497,161568.06648219918
2433,8105.87,151451.27782930026,160811.67996196926,161138.52484601157,160950.74133119025,161704.00921039857,161520.4310075293
2434,8105.92,150668.28764057558,161003.67992495393,161016.01481908947,160880.66408350904,161744.42837931597,161480.49815494573
2435,8105.97,151494.02201349073,161281.6890928707,160741.06919806587,160864.05179892672,161770.09457666564,161496.90772307984
2436,8105.97,151494.02201349073,161281.6890928707,160741.06919806587,160864.05179892672,161770.09457666564,161496.90772307984
2437,8106.02,155277.03426332542,161477.0512520025,160471.50390473017,160927.6133117644,161814.5233463554,161540.2670586134
2438,8106.07,160663.16298847893,161682.822339292,160325.24457774885,161014.82659564936,161876.3715874123,161622.21611181754
2439,8106.12,168787.30776134477,161935.83506953783,160149.15008030165,161047.74857293713,161941.09910867226,161707.42007420553
2440,8106.17,174058.81878885333,162074.31553691687,159921.97851443218,161051.23475223206,162026.18548549028,161740.6663859551
2441,8106.22,175925.58735161248,161969.80985623173,159834.72726506554,160994.289578512,162047.77331213103,161795.90571571028
2442,8106.27,174841.1723430325,161731.26302533658,159791.1289334511,160919.3887484397,161978.77439014925,161839.4169286359
2443,8106.32,172293.21965199575,161450.60090679023,159697.900781137,160951.1548313245,161949.80278861723,161872.1885536279
2444,8106.37,169632.2602059707,161289.30573839092,159534.92501383222,161025.99701084394,161899.473308365,161903.04994021874
2445,8106.42,166440.21149704355,161318.00755029812,159551.3729388687,161062.3307615495,161795.82105910985,161959.25264769906
2446,8106.47,163430.806911404,160965.82097246786,159765.14750702068,161110.73064171485,161718.72606088957,161987.19043846335
2447,8106.52,161886.88403715208,160696.5551022784,159986.62220269654,161110.58925773797,161679.15033924565,162013.46094248048
2448,8106.57,160984.4718111047,160756.33745974983,160204.4296732995,161099.44635140523,161656.6769270446,162065.9546956514
2449,8106.62,160969.83841264356,160928.48937775395,160399.8108891602,161124.23027484881,161647.4693979621,162143.88594660666
2450,8106.67,162160.53832425605,161071.11617988942,160649.1883936108,161176.31277777968,161592.11791348376,162221.3895862344
2451,8106.72,163541.04040018702,160548.816711637,160893.66526183303,161264.94865141413,161517.5724263344,162292.89211982838
2452,8106.73,163977.42980991266,160430.21515041727,160931.53647075058,161288.3656126441,161513.73635019312,162300.89351746504
2453,8106.77,164698.1450097936,159870.54595163808,161014.02408180744,161362.7669759891,161473.00118764013,162319.1091760696
2454,8106.82,163906.25343093337,159140.80147357695,161062.4422343912,161407.48799026196,161453.71617870757,162338.35360278486
2455,8106.87,162159.89027210488,158366.27009311257,161007.0253901788,161409.57342373003,161515.9010287916,162370.23918952292
2456,8106.92,160330.38850178858,157672.14708076665,161071.92885958243,161437.1346835608,161584.709157155,162345.83787101237
2457,8106.97,157702.5161738701,157301.74069825571,161270.93005225706,161461.24330829264,161648.97063036158,162295.59055903179
2458,8107.02,152581.19076290616,157285.5881809491,161366.57315319518,161557.89127349269,161677.6510671596,162273.20552967934
2459,8107.07,147860.56997418957,157557.49770798883,161638.7696413479,161622.2976270955,161681.97549177287,162257.5628793351
2460,8107.12,145566.84221033877,157936.98994139003,161951.07716159467,161639.07826570142,161706.13963890716,162301.15457623496
2461,8107.17,145314.37954361973,158450.74038414788,162287.12697172933,161656.66363834607,161773.5901525115,162325.29443291383
2462,8107.22,145339.1971379518,159231.12663106274,162715.3021853208,161690.81324175035,161847.88698463823,162293.2011809194
2463,8107.27,145864.4969722622,160234.13469122825,162836.40082950017,161739.62630739744,161935.76886705708,162276.68680374362
2464,8107.32,146005.83573136388,161133.10219430047,162770.13327793695,161786.19412147367,162035.73211357638,162243.15239275212
2465,8107.37,146600.61940592446,161587.68672683826,162581.87769063536,161851.2796950346,162149.2735711722,162226.8015946022
2466,8107.42,147892.926188253,161768.7150729564,162396.1646356077,161855.79597100717,162235.71950832018,162277.96171410926
2467,8107.47,151500.73568845727,162014.05307886723,162263.79324145167,161964.12024590257,162277.98964552296,162308.7545527099
2468,8107.52,157674.36300034236,162293.15760661583,162058.88073314202,162120.68638345058,162325.4796863706,162319.48948192733
2469,8107.57,164800.3891950708,162451.14566686263,161947.4453390661,162182.82972977115,162433.67711498583,162348.32961080936
2470,8107.62,170566.74323439036,162717.78774203896,161888.79894573847,162361.6404700885,162491.73871990663,162349.45899076067
2471,8107.67,175405.8852380127,163112.6379128009,161805.70721980737,162592.31999557765,162589.27069914818,162366.56880603867
2472,8107.72,180706.25379686462,163712.36720298431,161791.67330383827,162869.63990258396,162655.40259368904,162385.4828804308
2473,8107.77,185139.21199734276,164593.7801141605,161873.65329746966,163139.1135906121,162686.97473792668,162406.82642870964
2474,8107.82,186761.0438721256,165345.10257677996,162175.56336440853,163224.50633725154,162771.3654447546,162455.69013604996
2475,8107.87,186474.86056516253,165541.9393938602,162477.60404476672,163256.75185223197,162803.78936130524,162505.78593513923
2476,8107.92,183591.31262985768,165587.1786006147,162671.91853802957,163267.92051890393,162820.20379908473,162563.72682786707
2477,8107.97,178579.48155909684,165854.51401080223,162789.11219448812,163266.03682779553,162830.81297837436,162606.8158154943
2478,8108.02,172372.44886511884,166165.09437782707,162950.39971538013,163219.91898463864,162873.86340215124,162625.05036003087
2479,8108.07,166836.22470372013,166435.7362095929,163060.00247993358,163131.78835826914,162927.01839205239,162669.43284121103
2480,8108.12,162167.9303063532,166613.28395676307,163107.47878465286,163132.4293817129,162990.6864583645,162731.24188413628
2481,8108.17,159216.10320547878,166422.34293811358,163212.02020715846,163140.66019783425,163107.30705044736,162767.74210121337
2482,8108.22,157722.2959669466,166117.60000263408,163461.93047032878,163204.41522756,163236.32140465744,162788.25543215364
2483,8108.27,157563.7697959215,165904.79155573584,163814.65118203865,163261.86007085754,163373.901729626,162795.52057562323
2484,8108.32,159295.49606846579,165535.17473747348,164242.85857023083,163327.36976293963,163469.7384236104,162793.52613971187
2485,8108.36,160849.54654759163,165238.8221555864,164509.3201031944,163528.5456609106,163490.51449314528,162753.6029680313
2486,8108.41,160614.6957704421,164934.88487048153,164730.77907933138,163690.6474406439,163472.9023111568,162699.85611982385
2487,8108.47,159261.34539108948,164521.36034293525,164972.48582683914,163765.11129491773,163431.54826330443,162609.5789167
2488,8108.52,158945.19519960627,163857.92112313185,165210.60337801042,163812.78223207028,163406.75375250223,162532.36192296993
2489,8108.56,158085.93126221202,163310.11282632677,165361.66291954598,163814.3267674683,163360.3954409526,162511.03336059552
2490,8108.61,157620.10808649255,162680.77602642323,165501.18313274722,163809.82069238208,163303.22663024304,162482.36631504525
2491,8108.66,158307.5753036236,162169.61247702883,165654.7207387679,163834.2176151787,163273.99264469207,162426.30482279064
2492,8108.72,158526.3133013519,161925.88753840566,165640.19068708626,163867.39149782338,163256.5463260362,162423.2952295701
2493,8108.77,158194.32419609296,162147.12894574215,165668.87322802187,163952.7570946952,163232.19321886587,162406.16099258137
2494,8108.81,157982.95124844377,162462.11729017893,165670.7831943385,164034.5426963774,163210.63734763753,162391.89836819525
2495,8108.86,159154.38856001696,163003.037056331,165521.7925803501,164182.6213842688,163207.27728859542,162337.91394827663
2496,8108.91,162710.11627668384,163577.98737473422,165445.5307288451,164313.54083794632,163207.284952162,162233.62945578882
2497,8108.97,166805.76868889923,164080.35341730504,165204.59791346933,164363.5891493391,163182.88429243962,162098.750507353
2498,8109.02,168168.03199886385,164492.9106995346,164981.65651029488,164399.5137621604,163072.29322741396,161982.25778531603
2499,8109.06,168350.17236198747,164691.47482929117,164723.61632799948,164479.33016657457,163001.03177412963,161880.8096175897
2500,8109.11,169896.57131914527,164749.3585725305,164267.98818980117,164541.69788292688,162916.7724415031,161748.39646895506
2501,8109.16,169442.9600760749,164847.09258882218,163896.10560174545,164623.58552786394,162814.16445203856,161590.5673059497
2502,8109.22,168297.14290757402,165111.49506400983,163625.13402274853,164634.36250313124,162669.989956625,161406.35378271661
2503,8109.27,168259.18509457412,165365.09645959805,163545.17067093318,164544.20906402983,162572.4111030892,161291.41459032812
2504,8109.31,168750.0534258097,165529.63691633008,163541.78144601514,164489.90970015794,162495.76969109825,161191.7035894443
2505,8109.36,169257.21631290705,165546.31785877811,163535.75400654163,164409.80556285405,162394.8329484466,161077.65312834515
2506,8109.41,168894.95985747137,165680.4650043233,163617.80234270834,164231.02942560054,162328.66835110652,161000.62212780304
2507,8109.47,167507.66355106595,166387.68091315118,163752.96878548746,163889.49189942228,162220.91631500982,160975.0039351004
2508,8109.52,166811.86207686274,166339.71339588932,163810.15258887698,163602.18190752604,162113.43679000382,160935.58477180533
2509,8109.56,167212.25065050254,166231.5009142434,163836.71682848132,163339.10616158773,162028.0859508035,160860.90072078805
2510,8109.61,167089.74451704609,165988.83039044178,163873.37679732358,162981.38395448052,161948.82854090413,160767.55883917015
2511,8109.66,165877.138639109,165678.67058043924,163826.20304391132,162593.60085746445,161864.63185255966,160683.88089005233
2512,8109.72,165451.73694266798,165174.3098405065,163866.41020424184,162180.23360172778,161719.01246821537,160589.2153343358
2513,8109.77,164253.05832017562,164892.2795763446,163866.46288753743,161882.09496369277,161514.75263596105,160553.06057995945
2514,8109.81,163659.3102651626,164704.71401777936,163843.8981649653,161710.05849005634,161363.0708688691,160542.44584047727
2515,8109.86,163287.36831806027,164451.7503725069,163778.78947942695,161491.70369444936,161180.86942299016,160516.28026078103
2516,8109.91,162328.44648675734,164092.26515797016,163645.6569305427,161241.1979875066,161001.2378895929,160494.32588482564
2517,8109.97,162966.24257969428,163579.5348980415,163460.33153910874,161025.22825789003,160730.6864086976,160426.96366843508
2518,8110.02,164039.6414754529,163218.8286279437,163357.8864848242,160875.61242013096,160547.80755041813,160331.54071673861
2519,8110.06,164024.05570870766,162965.25319720287,163104.82552493003,160749.53739898268,160391.25253578732,160243.5520489422
2520,8110.11,164370.91905492515,162855.2861104377,162698.74018849066,160589.45477575,160165.27980245723,160130.9634167376
2521,8110.16,164060.95703566115,162734.13446494154,162377.01444580022,160394.90402407676,159885.8719865488,160049.39632235983
2522,8110.22,162198.99521920944,162589.06343011375,161902.6375790782,160149.18919045414,159576.23758944552,159917.8480559624
2523,8110.23,161718.9987640539,162583.11817530214,161826.17629144856,160097.9735229322,159543.51978575755,159897.38594038264
2524,8110.27,160717.3826956898,162483.55895836852,161453.994556441,159915.87452698205,159388.22719074157,159787.99042168405
2525,8110.31,159588.69563646312,162337.83981123543,161143.1254853273,159707.7927235151,159295.98942885193,159688.30670553236
2526,8110.36,158981.47516126157,162022.57530238628,160743.80401825768,159514.64655625704,159238.65076323145,159550.9868526047
2527,8110.41,160033.1289518338,161771.4532414628,160309.80789626218,159278.41638537913,159153.92346096356,159417.58021409562
2528,8110.47,160162.20071757358,161400.32080719774,159621.45497506112,158989.73253838185,159065.90374170803,159244.93790882043
2529,8110.52,160107.84470749486,160930.08943191354,159062.2895462593,158853.52063668834,158937.07072688756,159071.2427138278
2530,8110.56,160539.11503459135,160564.80919732957,158723.82651093652,158814.30301231227,158829.8882285536,158933.2820640625
2531,8110.61,160629.37825665734,160009.82686285244,158314.7602650758,158643.6982153209,158694.9003997152,158757.58733729852
2532,8110.63,160605.29913886485,159737.485724085,158180.56105057755,158549.71959375372,158632.946393648,158688.67047789178
2533,8110.66,161628.34660916583,159454.12227704053,158001.53935153896,158397.10106023162,158546.2589471241,158558.20992521703
2534,8110.72,162536.63050348143,158879.28234679034,157562.48922276997,158160.06935638573,158366.31457222815,158258.51367980873
2535,8110.77,162209.51261653495,158178.46038641184,157263.99733163783,157943.15378878804,158174.79806247426,158030.97784976845
2536,8110.81,162266.40918881423,157552.7600887865,156929.6632332246,157785.3951616552,158020.7281733415,157890.19749733424
2537,8110.86,162690.35071460088,156767.31844401013,156480.58328258854,157707.57810243225,157884.67119661428,157760.56158474408
2538,8110.91,162276.63208203117,156139.61199602627,156089.2317364468,157631.32881117213,157767.5049954098,157672.17380125594
2539,8110.97,161457.3817580444,155492.84360390244,155630.02336507538,157456.06683353163,157589.30998170853,157597.16150126586
2540,8111.02,159582.96600157875,154637.24125168988,155338.8537931534,157245.83236383548,157442.13411016692,157570.2557352143
2541,8111.06,156797.977380552,154058.21886655237,155179.8501132076,156987.1828212311,157361.10285126176,157563.5657844795
2542,8111.11,154345.8926671396,153633.58561807152,155039.74892868113,156718.28083197397,157273.3820716964,157563.2178803214
2543,8111.16,150984.55497161738,153185.19157162268,154875.67277508628,156468.42239250787,157129.59666407658,157550.64676479727
2544,8111.22,147802.14937266748,152908.89927153342,154673.63054063416,156222.42640198083,156885.21278728315,157505.10185229516
2545,8111.27,145754.68141138565,152536.7320511929,154515.01709072746,155996.4793563563,156696.8332736738,157471.19684690016
2546,8111.31,144207.8538951986,152088.31663641226,154341.37471325073,155827.32781748127,156537.49056663772,157446.9279708445
2547,8111.36,142780.9775395665,151454.4842922027,154221.5196707777,155552.97040494267,156377.6976571622,157425.28151789936
2548,8111.41,142333.26758485465,150973.82189228712,154186.08170557013,155362.7286963226,156271.60277525705,157406.48429004577
2549,8111.47,143835.46621642492,150536.54558828683,154282.50719103552,155172.66548210243,156144.12878175048,157348.72795411097
2550,8111.52,144860.8216942689,150181.8942522285,154327.57239387248,155006.4471360997,156066.4148389646,157272.0134547125
2551,8111.56,146060.79785853502,149936.99377382774,154209.94811198773,154884.97807082118,156014.51497304474,157231.32137551197
2552,8111.61,147601.48828327912,149895.2846600325,153963.5751194404,154788.40541344407,155930.9427262885,157190.2403322753
2553,8111.66,148218.63334638398,150067.78672171885,153800.05904186395,154669.54025252518,155888.92870690336,157134.6439297478
2554,8111.72,149384.13700115375,150128.4577163926,153575.12154182186,154546.08788719022,155855.559207585,157015.4413049995
2555,8111.72,149384.13700115375,150128.4577163926,153575.12154182186,154546.08788719022,155855.559207585,157015.4413049995
2556,8111.77,150240.9571483623,150292.54477879556,153529.99390275113,154400.0639584668,155821.37600790785,156917.2092416071
2557,8111.81,151141.53659832652,150437.4203251221,153395.04363643556,154275.33743839414,155801.82620891297,156838.4367852298
2558,8111.82,151310.3828808459,150465.90872396188,153329.22253073764,154240.75502819612,155802.4500612186,156815.9393233393
2559,8111.86,151556.0717136461,150689.00337904828,153109.92120982744,154088.8698827133,155806.81189672186,156732.75897147978
2560,8111.91,151585.9683658645,151275.61373542124,152883.05524796923,153990.65218706685,155793.66021983928,156663.72584313308
2561,8111.97,152192.75645251345,152357.3107384874,152799.08206529476,153910.74149992992,155765.81059384643,156615.24494663186
2562,8112.02,152949.97052957184,153284.62833055927,152817.12797118418,153941.39461170352,155713.63138823226,156546.9525259436
2563,8112.06,152897.73379365698,153963.82587585854,152791.86749083272,153995.5252355552,155658.15157368852,156475.34383828306
2564,8112.11,151765.58821908335,154591.63646802414,152722.18830675667,154018.83500352522,155634.33426567618,156386.41549030264
2565,8112.16,152470.22496242763,154787.39386354564,152766.76203796995,154089.12598723551,155607.85113231247,156280.90996216354
2566,8112.21,154325.00709923555,154857.34958907712,152796.67109056047,154210.38319374254,155539.6092161563,156192.99557452608
2567,8112.26,155615.4463197447,154877.93683942486,152832.3655443838,154288.00170615345,155481.8864894508,156163.36104878792
2568,8112.31,156865.46289946945,154926.00649580656,152811.5401116624,154408.51457157233,155454.74403144617,156133.67566347157
2569,8112.36,158348.30709438067,154917.7085666227,152773.93749050246,154500.61857051548,155392.4948115999,156096.03287146142
2570,8112.41,160320.25840411815,154742.4282761328,152781.52413497624,154567.76780697526,155310.02191808255,156079.29277309412
2571,8112.46,162199.40545372872,154721.78898721162,152937.73674307053,154675.95781542602,155309.99706183258,156047.26978427346
