,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,snr,period,period_h,TIC,Sector,note,dur_over_period,TPF,check period,
710,8479,8483,238261,238265,1558.37555089489,1558.38110643023,121.371707898804,4.53675359246613,0.529865741729736,0.005555535346048,15579,2.31334154410924,0.12890907159827,3.09381771835847,118174633,9,,0.04309654299087,,,
1091,7447,7450,416087,416090,1805.35415841075,1805.35832514373,62.927012871215,3.64069215492717,0.375058770179748,0.004166732983776,12469,2.63399721787282,0.098633750970548,2.36721002329314,367681861,18,,0.042244494838488,,,
1045,3967,3973,391036,391042,1770.56608248722,1770.57441587981,131.930320478667,3.93623772949039,0.389675498008728,0.008333392581335,12462,2.78318457284162,0.197429054492928,4.73829730783027,174325402,17,,0.042209555238657,,,
2143,15122,15128,150221,150227,1436.09858300937,1436.10691630225,60.2806867543872,2.02374428601583,0.2078617811203,0.008333292876159,15497,3.46379113579746,0.197789952397224,4.74695885753338,7652962,4,I,0.042132033377627,,,
1357,8888,8892,238946,238950,1559.32988605149,1559.33544157123,67.5542959212789,1.82988825813231,0.312175512313843,0.005555519744576,15303,4.67948184915729,0.131908171535303,3.16579611684726,179232002,9,,0.042116570034398,,,
439,9607,9615,201187,201195,1506.88734252836,1506.89845378059,360.376806272671,7.41511431396634,0.780200123786926,0.011111252232695,16063,2.61341647930375,0.264503311799378,6.34807948318508,265135482,7,,0.04200798907623,,,
267,718,730,526213,526225,1958.30808762662,1958.32475412742,543.585730018466,6.57848615805004,1.14207768440247,0.016666500808015,15934,2.42466515968157,0.3983548454492,9.5605162907808,161729486,24,,0.041838328310583,,,
2091,3316,3320,567141,567145,2015.15354958355,2015.15910507719,43.7324504768118,1.1963716233159,0.212599039077759,0.005555493643442,16642,2.07283141746807,0.132927566340729,3.19026159217749,85462495,26,,0.041793390162593,,,
501,4209,4217,271474,271482,1604.50248169243,1604.51359269838,229.187613083028,3.79918766478124,0.691629528999329,0.011111005956991,16059,2.59308571125799,0.267525203556955,6.42060488536692,150321663,11,,0.041532557715167,,,
1407,7271,7275,78134,78138,1335.97503414689,1335.98058964253,97.9464363578358,0.793397116958653,0.30416476726532,0.005555495642056,17805,2.01864810613599,0.134117282769981,3.21881478647954,167165793,1,,0.04142266773764,,,
637,1341,1347,115630,115636,1388.05712038463,1388.06545379089,138.526807303787,4.3332203713599,0.569826722145081,0.008333406261954,13153,2.96067567765642,0.201313292520144,4.83151902048345,32433767,3,,0.041395211203553,,,
1542,11074,11077,399873,399876,1782.83746435417,1782.84163093358,56.3024800238385,3.86895803821567,0.277877330780029,0.004166579410366,14919,2.09150407853244,0.100800839579642,2.4192201499114,64940097,17,,0.041334768914043,,,
486,11894,11897,383189,383192,1759.65877565589,1759.66294238797,130.921890681554,4.69189903798839,0.711261987686157,0.004166732079284,12533,3.79660160160411,0.100890387341212,2.42136929618909,288506050,16,,0.041299594432045,,,
1255,1145,1156,191502,191513,1493.42959813907,1493.44487575215,128.597218185402,2.61379404925026,0.335508704185486,0.015277613086255,16060,2.09957721915695,0.373605390405314,8.96652936972754,25153167,7,I,0.040892378639614,,,
1595,16543,16550,460820,460828,1867.48200905687,1867.49312004193,180.702061830842,5.36595435115106,0.270459532737732,0.011110985060441,17334,2.28989398163717,0.273806399884406,6.57135359722574,352239584,20,,0.040579712764683,,,
1395,5542,5546,354164,354168,1719.34588201817,1719.35143752427,66.5505367999381,2.45883283559303,0.305236577987671,0.005555506105111,14117,2.77316962209173,0.137280779623807,3.29473871097138,141209440,15,,0.040468200430788,,,
33,1784,1793,192141,192150,1494.32111911466,1494.33361919816,1116.51856350506,12.93495220125,4.65281963348389,0.012500083499845,16063,2.6264709146139,0.310117800762917,7.44282721831002,97348925,7,,0.040307533037748,,,
555,14186,14194,85960,85968,1346.84335864096,1346.85446986463,273.548392738421,11.6174256300495,0.630890369415283,0.011111223668422,17805,2.98068348497131,0.279140423563176,6.69937016551624,260655797,1,,0.039805140103283,,,
2095,2618,2622,370853,370857,1742.5308611145,1742.53641675789,59.4577605673529,2.6076669421074,0.212244510650635,0.005555643394928,14828,4.17897561481097,0.139834065495313,3.35601757188752,408094501,16,,0.039730257253475,,,
2061,6050,6054,411922,411926,1799.56820973765,1799.57376539773,64.8042330500724,1.5992494184866,0.214798331260681,0.005555660081427,13683,3.35263921122365,0.140406862414321,3.36976469794371,198557860,18,,0.039568294497124,,,
1800,14451,14457,560237,560243,2005.56129872374,2005.56963221655,53.4801088178285,1.53665840215342,0.242834210395813,0.008333492810834,16946,3.48449650893928,0.210997661402571,5.06394387366171,258547069,25,,0.039495664337882,,,
2202,1327,1334,407181,407188,1792.98953549628,1792.99925766597,74.377411114578,2.56339278308212,0.202826380729675,0.009722169691941,14211,2.13288945706896,0.246809708223679,5.92343299736831,28779006,18,I,0.039391358475778,,,
1183,5919,5926,157674,157681,1446.45200784222,1446.46173002248,134.688769384519,3.64699967057785,0.351059436798096,0.009722180261633,17574,2.26455112102278,0.24772993315709,5.94551839577016,167453276,5,,0.039245076837235,,,
1779,3005,3012,427113,427120,1820.67318311284,1820.68290559967,80.4322662409724,2.583153614054,0.244489550590515,0.009722486827741,16442,3.07617994171399,0.24813774631958,5.95530591166993,117098739,19,,0.03918181321442,,,
664,196,200,190553,190557,1492.11590798432,1492.12146354828,137.900358768091,8.27239088874458,0.556453466415405,0.005555563951475,16063,2.18606374410636,0.142128765849969,3.41109038039926,172627186,7,,0.039088244510189,,,
1764,12436,12440,147523,147527,1432.34775869596,1432.35331415196,56.5178090212565,1.68980010274495,0.246145009994507,0.005555455998547,15492,3.73119452616004,0.142221378451368,3.41331308283284,260972843,4,,0.039062031735592,,,
1185,8119,8123,415992,415996,1805.2270310683,1805.23258661546,90.4726074708583,6.34013016054137,0.350914597511291,0.005555547158565,14353,4.69393494401634,0.143501855999101,3.44404454397842,259293409,18,,0.038714113625121,,,
1184,8119,8123,415992,415996,1805.2270310683,1805.23258661546,90.4726074708583,6.34013016054137,0.350914597511291,0.005555547158565,14353,4.69393494401634,0.143501855999101,3.44404454397842,259293409,18,,0.038714113625121,,,
1451,11042,11049,556770,556777,2000.74661407465,2000.75633614577,85.4053431628594,1.58159420049194,0.294235229492187,0.009722071127271,16947,2.22048296548286,0.25249697764686,6.05992746352465,230090756,25,,0.038503712867677,,,
742,14485,14489,149584,149588,1435.21152155294,1435.21707719444,141.606590497656,8.58379767027022,0.513489127159119,0.005555641506817,15495,2.40370616738756,0.144941919391101,3.47860606538643,260655797,4,,0.038330122370093,,,
1099,1356,1359,210244,210247,1519.46521110782,1519.46937783793,89.0615050292724,8.75396183942263,0.372381448745728,0.004166730111137,13121,2.18313972774977,0.109013716446823,2.61632919472376,1813768,8,s,0.038222071927706,,,
1093,3565,3574,371802,371811,1743.8464786791,1743.85897849052,165.579805868739,2.50936881248373,0.37471067905426,0.012499811426778,14606,2.60275846015649,0.328965595437199,7.89517429049278,462637035,16,,0.037997321300927,,,
1412,10371,10376,559456,559461,2004.48085933192,2004.48780372547,77.7858374054445,2.2096628226259,0.302852272987366,0.006944393550839,13647,2.67096400608384,0.183017068456333,4.39240964295199,298336896,25,,0.037943966698909,,,
1039,2357,2361,230620,230624,1547.76496598452,1547.77052166352,130.174303809637,8.98228190712445,0.39051079750061,0.005555679000736,15652,2.06112223071477,0.146526188950751,3.51662853481802,106315632,9,,0.037915945542017,,,
1366,4479,4484,251889,251894,1577.30645312137,1577.31339765272,93.2996372575441,3.10912427747343,0.310747623443604,0.006944531347926,15538,3.27774355804061,0.184153042077502,4.41967300986006,397431902,10,,0.037710652344279,,,
1594,4480,4486,549147,549153,1990.16334017176,1990.17167354833,94.7578425452967,1.88789504668179,0.270544767379761,0.0083333765715,16947,4.91216500733927,0.221174045508762,5.3081770922103,320388380,25,,0.03767791357404,,,
1291,9027,9039,472381,472393,1883.54043757721,1883.55710450614,123.172109745626,1.86448202866694,0.326499462127686,0.016666928923996,18017,2.2674525079998,0.447245701904266,10.7338968457024,198236067,21,,0.037265710666491,,,
1126,13358,13361,204952,204955,1512.11136120548,1512.11552791537,94.0882049237165,7.63678716178567,0.366550445556641,0.004166709895799,16063,2.30341658512162,0.112251273884808,2.69403057323538,300037002,7,,0.037119488729142,,,
1276,5621,5628,139902,139909,1421.76868288299,1421.77840506139,117.492294926073,3.04083721666273,0.330315351486206,0.009722178397624,15494,3.03661551275356,0.262659265615115,6.30382237476275,98727246,4,,0.037014412474107,,,
2057,16026,16034,168802,168810,1461.90746239377,1461.9185732209,109.170042618787,3.70436647069213,0.215153574943542,0.011110827133507,17368,2.85005580059378,0.305813051838257,7.33951324411817,37907855,5,,0.036332089381795,,,
1250,12681,12685,84450,84454,1344.74662284931,1344.75217843126,127.193945517514,11.0161340831441,0.336244463920593,0.005555581957424,17805,2.39843877420987,0.153628665066177,3.68708796158825,150321663,1,,0.036162404685551,,,
1861,11033,11045,103613,103625,1371.36510018447,1371.38176709967,107.432484134163,1.35043837708896,0.236755609512329,0.016666915201768,18018,2.27780552331112,0.461321429844329,11.0717143162639,166787846,2,,0.036128638566373,,,
2063,11880,11884,127252,127256,1404.19574535496,1404.20130092976,51.5849662377856,1.69928081551646,0.214634656906128,0.005555574799928,13153,2.30306484460151,0.154620628905013,3.7108950937203,293164461,3,,0.035930359611594,,,
32,5136,5140,411000,411004,1798.29258882964,1798.298144374,1104.42820673402,67.0442268972248,4.7710542678833,0.005555544364597,14908,3.55927560645362,0.154730989211222,3.71354374106932,470768963,18,,0.035904535949248,,,
508,8078,8082,317925,317929,1669.02357007104,1669.02912564145,162.415661718704,3.00320852920631,0.68031632900238,0.005555570416618,17467,2.42155710995863,0.154962839219287,3.71910814126289,31792609,13,I,0.03585098494973,,,
1302,4055,4059,352673,352677,1717.27778329486,1717.28333883938,81.7318523089751,4.97219883785551,0.324205994606018,0.00555554452194,13935,2.3409946976468,0.155188700925096,3.72452882220231,237104308,15,,0.035798640550651,,,
151,2926,2933,487628,487636,1904.71628499573,1904.72739630677,466.266237515638,4.31456939747856,1.65500545501709,0.011111311034256,16209,2.27142806194146,0.310791830290871,7.4590039269809,229683574,22,,0.035751618772787,,,
776,2164,2169,211060,211065,1520.59853610366,1520.60548073146,116.844286657847,5.1321992495459,0.495853662490845,0.006944627794383,13121,2.24991608080065,0.194887525025267,4.67730060060641,189164706,8,,0.035634029389427,,,
909,2491,2498,566295,566302,2013.97516710477,2013.98488919891,149.126224089135,5.66244624470356,0.434157133102417,0.009722094143399,16405,4.04083742156511,0.273057910537316,6.55338985289558,160618342,26,,0.035604513798074,,,
803,1304,1307,388316,388319,1766.78235566604,1766.78652226478,90.9256174518906,3.05800670239384,0.481477022171021,0.00416659873531,13109,2.05813945512171,0.117044620978955,2.80907090349492,229683574,17,,0.035598378639367,,,
1893,4770,4776,271858,271864,1605.0379946404,1605.04632812292,62.460267459334,0.683491510942124,0.234019994735718,0.008333482527178,16324,2.32549009586302,0.234218696349636,5.62124871239127,395130640,11,,0.035579920207301,,,
673,1984,1991,426091,426098,1819.24819131073,1819.25791330481,160.204584778253,2.51018126809886,0.550827860832214,0.009721994077836,16234,2.88012632145153,0.273782100515505,6.57077041237212,352239584,19,,0.035509969642027,,,
1971,561,566,132806,132811,1411.9106651998,1411.91760968445,55.3439769818141,1.24825800837893,0.225694894790649,0.006944484652649,15495,3.24757922843817,0.196869995544706,4.72487989307295,101125235,4,,0.035274469496658,,,
1756,9947,9952,535268,535273,1970.87999318649,1970.88693758827,82.0745193043102,4.4626029697668,0.247585535049438,0.006944401771307,17918,3.66240644390174,0.197816094191362,4.74758626059269,378527773,24,,0.03510534266534,,,
744,10359,10366,318396,318403,1669.67085813735,1669.68058034332,189.273374164498,12.6479192307604,0.513223886489868,0.009722205969865,19283,3.39380661396024,0.278140651635191,6.67537563924458,260655797,13,,0.034954279112773,,,
550,12027,12034,299373,299380,1643.25024549584,1643.25996761846,207.44445348632,8.2624941978994,0.634418606758118,0.009722122626499,18802,2.48990692190729,0.278392738206577,6.68142571695785,260655797,12,,0.034922328395236,,,
2212,849,856,71448,71455,1326.68766418677,1326.69738646368,126.05646430657,13.47207593783,0.202287316322327,0.009722276904995,17805,2.98068348497131,0.279140423563176,6.69937016551624,260655797,1,,0.034829340662638,,,
925,16937,16944,542335,542342,1980.69625861215,1980.70598101631,144.064573827162,2.51085667509764,0.426856637001038,0.00972240415922,17918,3.58703619572499,0.279716984113845,6.71320761873227,408094501,24,,0.034758004380824,,,
1575,14368,14375,167138,167145,1459.59713072505,1459.60685272603,123.253743765828,6.53569073037234,0.273395180702209,0.009722000982038,17367,2.54333121785824,0.280106626824608,6.7225590437906,348721657,5,,0.034708214840364,,,
1811,4698,4703,391768,391773,1771.58015362178,1771.58709813888,85.5646216331535,3.58199743590853,0.241718769073486,0.006944517101147,14119,2.19688889163682,0.200106070149795,4.80254568359508,358899709,17,,0.034704180117817,,,
1960,11813,11818,401125,401130,1784.5760689498,1784.58301339333,86.6786968753192,5.76332145809901,0.227667570114136,0.0069444435278,14119,2.19688889163682,0.200106070149795,4.80254568359508,358899709,17,,0.034703812446077,,,
1511,10781,10787,556502,556508,2000.37369016247,2000.38202358742,92.0991292410155,5.03355366889362,0.282938361167908,0.008333424942066,16946,2.48533130428835,0.24021612979612,5.76518711510688,360020321,25,,0.034691362936947,,,
1200,9113,9119,554800,554806,1998.00977655192,1998.01810996818,151.521168325372,9.0345906279741,0.347891688346863,0.008333416268215,16946,2.48533130428835,0.24021612979612,5.76518711510688,360020321,25,,0.034691326828419,,,
1562,9916,9922,201496,201502,1507.31403520037,1507.32236835887,76.4886045588437,1.73919322684467,0.27592945098877,0.00833315849718,16063,3.40963459024672,0.240558731570834,5.77340955770003,117817258,7,,0.034640848173604,,,
2042,12304,12310,84054,84060,1344.20173478405,1344.21006798521,86.4429775011263,2.5144585613959,0.217058658599854,0.008333201165669,17804,4.17838070166688,0.24059579639202,5.77429911340847,139990632,1,,0.034635688946498,,,
2066,13267,13273,500790,500796,1923.00226001395,1923.01059334233,77.3974023238492,4.28638103013703,0.214449524879456,0.008333328387835,15632,2.7280366109804,0.24136524258038,5.79276582192911,334519921,22,,0.034525801224507,,,
1165,6187,6195,449260,449268,1851.43077739155,1851.44188865752,101.58982844698,1.82686244210752,0.3587406873703,0.011111265969703,17334,2.56342331631382,0.322851563987083,7.74843753569,142442450,20,,0.034416020267901,,,
963,2550,2557,73200,73207,1329.12333793427,1329.13306009275,217.027581820477,1.76321163856497,0.415962219238281,0.00972215847969,17805,2.27018612528331,0.284840080129938,6.8361619231185,260972843,1,,0.034131988992753,,,
1507,14176,14181,188563,188568,1489.35140382262,1489.35834820715,116.627807649502,8.18199135347693,0.283066749572754,0.006944384537746,14529,2.34433212420974,0.203532260963249,4.88477426311798,119286519,6,,0.034119330787565,,,
717,2126,2131,509148,509153,1934.60895795802,1934.61590234591,130.93466453202,3.12772488688125,0.528309345245361,0.006944387885596,12141,2.14007800076859,0.203572956625848,4.88575095902036,288404936,23,,0.034112526539364,,,
474,9529,9535,81244,81250,1340.29402498778,1340.30235826665,194.94073202548,3.36126275550768,0.730267643928528,0.008333278876989,17805,2.16139987386353,0.244821504109223,5.87571609862135,177036977,1,,0.034038181847258,,,
190,5820,5823,336271,336274,1694.50269072486,1694.50685742933,376.394355233401,48.0337163406745,1.40846014022827,0.004166704471572,14176,2.01649505511158,0.122687036745765,2.94448888189835,393655492,14,,0.033962059742354,,,
1641,11349,11353,361827,361831,1729.99252721389,1729.99808267701,70.1059404178236,2.57285219295931,0.261379837989807,0.005555463120118,15346,3.66871622313726,0.164488591409865,3.94772619383676,462637035,15,,0.03377415462374,,,
266,5517,5526,252704,252713,1578.43722222028,1578.44972242588,416.77729471518,9.82151108509674,1.15210390090942,0.012500205601555,15966,2.81587767704062,0.375603966810623,9.01449520345496,333289147,10,,0.033280281110177,,,
912,2487,2490,116787,116790,1389.66244542961,1389.66661208129,82.5869354632115,2.9438309733427,0.431977987289429,0.004166651674495,13153,2.51921166217344,0.125507633282374,3.01218319877698,166739932,3,,0.033198392524227,,,
2065,876,883,71476,71483,1326.73125376551,1326.74097611506,57.4351575107051,2.51121426078671,0.214468240737915,0.009722349549293,17804,2.94129037954681,0.296979271687831,7.12750252050795,234997090,1,,0.032737468490773,,,
677,11006,11012,146079,146085,1430.34319156272,1430.35152499552,189.763131233037,4.43820898778207,0.54967725276947,0.008333432807831,15495,2.33401330554277,0.26056172780646,6.25348146735504,150322322,4,,0.031982566580234,,,
1498,1299,1303,248386,248390,1572.43747272523,1572.44302824977,59.7872915188523,2.27075894310504,0.284700036048889,0.00555552454216,16129,2.89227075141714,0.174202687666492,4.18086450399581,309150857,10,,0.031891152866688,,,
1035,13902,13906,243218,243222,1565.26061236634,1565.26616782461,129.720214088757,6.83042509485605,0.391039371490479,0.005555458277286,16062,2.23666716297307,0.174460910187646,4.18706184450351,93995252,9,,0.031843570409616,,,
1513,8994,9000,79889,79895,1338.41800932518,1338.4263427467,109.095272074888,4.75039227478947,0.282889008522034,0.008333421512816,17795,4.28643435079515,0.261741726187078,6.28180142848988,53842250,1,,0.031838337869216,,,
990,17779,17785,90345,90351,1352.94015549051,1352.94848871572,119.212760590717,3.50352360121257,0.407665967941284,0.00833322521612,17795,4.28643435079515,0.261741726187078,6.28180142848988,53842250,1,,0.031837587905888,,,
1332,10814,10820,455047,455053,1859.46568798347,1859.47402120338,90.8019972336157,2.06107335861354,0.318177700042725,0.008333219906945,17334,3.95137966206555,0.262867921098839,6.30883010637213,362259204,20,,0.031701167156915,,,
1940,10774,10777,400548,400551,1783.77074975972,1783.77491639432,54.1560721949994,4.08093700154645,0.229928851127624,0.004166634591229,13278,2.04675270733723,0.13190835644674,3.16580055472175,198362741,17,,0.031587343694267,,,
1503,9824,9827,399594,399597,1782.44576062457,1782.44992725497,63.4412153128254,3.38012358964966,0.283999562263489,0.004166630400277,13278,2.04675270733723,0.13190835644674,3.16580055472175,198362741,17,,0.031587311922572,,,
1454,9289,9293,417218,417222,1806.92547675971,1806.93103229406,75.426262057,5.12579758983135,0.294067859649658,0.005555534353334,13866,2.50778328481912,0.176545627642125,4.23709506341099,258804174,18,,0.031467980416913,,,
339,281,288,348854,348861,1711.97497923387,1711.98470125488,353.847356221743,5.88132451957487,0.951457738876343,0.009722021016614,16080,2.39423883744538,0.309885004502168,7.43724010805203,229683574,15,,0.031372996031972,,,
1636,11716,11719,146802,146805,1431.35187060181,1431.35603716641,59.5732027670211,3.60008652933754,0.262179493904114,0.004166564598563,15494,2.09564954190674,0.133309065287538,3.1994175669009,441133146,4,,0.031254923208531,,,
2128,673,680,114942,114949,1387.10073208544,1387.1104542636,103.469226143143,4.60096235540237,0.209014534950256,0.009722178163429,13146,2.30039729164638,0.314356608459093,7.54455860301822,401838575,3,,0.030927226919405,,,
1796,5441,5445,512206,512210,1938.85771663791,1938.86327232936,72.6830037507221,6.513650515582,0.243039608001709,0.005555691450581,12830,2.4857384362419,0.181570786969047,4.35769888725714,389510633,23,,0.030597936723864,,,
1084,15201,15207,579888,579894,2032.85413602169,2032.86246929528,128.536885340035,7.08700333774928,0.376591920852661,0.008333273584867,16405,4.04083742156511,0.273057910537316,6.55338985289558,160618342,26,,0.030518337917656,,,
810,6528,6534,469808,469814,1879.96740883502,1879.9757421535,179.59831892821,6.2794252653917,0.476121425628662,0.008333318475707,18121,3.52673174210886,0.2731108636133,6.55466072671921,160618342,21,,0.030512585129189,,,
1675,2267,2273,370502,370508,1742.04064275341,1742.04897619411,85.1230096658244,6.07263167289392,0.2583909034729,0.008333440700881,15418,2.58060369032979,0.273154717918116,6.55571323003479,160618342,16,,0.030508133867851,,,
1686,1138,1141,174684,174687,1470.07542028576,1470.07958690694,48.3889566453285,3.07985600253576,0.256359934806824,0.00416662117641,14526,4.21838980377036,0.136609938965466,3.27863853517119,77959225,6,,0.030500132039905,,,
1023,7745,7748,254935,254938,1581.5324643637,1581.53663100362,90.3945840965971,6.09683865369618,0.39581298828125,0.004166639914274,15971,2.02721315066088,0.136625144440637,3.27900346657529,300037002,10,,0.030496874724875,,,
1969,6353,6359,430485,430491,1825.35083328781,1825.35916644865,69.3870535558706,2.9004352422046,0.225932478904724,0.008333160843677,16234,2.88012632145153,0.273782100515505,6.57077041237212,352239584,19,,0.030437201073359,,,
1765,8480,8485,416359,416364,1805.73727156945,1805.74421596347,90.9069141120789,3.24741266749624,0.246067643165588,0.006944394018319,14319,2.69404029570922,0.228720130839678,5.48928314015227,34781149,18,,0.030361971168977,,,
853,7713,7717,518465,518469,1947.55097570466,1947.55653129459,96.4989556704747,4.08155361577553,0.460097908973694,0.005555589936648,12806,2.66182518078797,0.184045168631132,4.41708404714718,379097589,23,,0.030186013455114,,,
350,14954,14958,206556,206560,1514.34286317515,1514.34841874283,226.481441692991,15.2118624851553,0.920538425445556,0.005555567676765,16063,2.18997514233955,0.184070434979411,4.41769043950586,155719375,7,,0.03018174905376,,,
2200,10900,10908,474998,475006,1887.17930132267,1887.19041233164,77.8245899145559,2.33185754556303,0.203078389167786,0.011111008968328,18316,2.20453704334123,0.368809979518395,8.85143950844148,453430899,21,,0.030126649454652,,,
1938,6473,6476,97918,97921,1363.45188824913,1363.45605497095,60.3167983917656,6.79967614673327,0.229969143867493,0.004166721814727,18018,2.2436259477947,0.139247656719906,3.34194376127774,260655797,2,,0.029923101852323,,,
422,12831,12837,128229,128235,1405.55123877832,1405.55957227176,196.675560293867,6.78523076777168,0.79865038394928,0.00833349343975,13153,2.33681266235443,0.278889180645352,6.69334033548845,260655797,3,,0.02988102091471,,,
1463,14145,14151,85918,85924,1346.78502471652,1346.79335813433,130.77817082232,8.51343226089558,0.291034460067749,0.008333417809808,17805,2.98068348497131,0.279140423563176,6.69937016551624,260655797,1,,0.029853855287004,,,
844,4432,4437,529002,529008,1962.1779762665,1962.18630964711,128.391439129019,3.7743008386438,0.464607834815979,0.008333380613749,17918,3.58703619572499,0.279716984113845,6.71320761873227,408094501,24,,0.02979218669953,,,
1832,7061,7064,531670,531674,1965.8844963898,1965.89005201925,96.8441683862428,12.6041485594254,0.239295721054077,0.005555629451464,17918,2.3377513606088,0.188525907955076,4.52462179092183,236903940,24,,0.029468785015945,,,
457,12757,12763,281672,281678,1618.67032521777,1618.67865854686,313.623211764441,12.4872586790366,0.749585509300232,0.008333329090874,16363,2.98390131504677,0.28458008619392,6.82992206865408,316577292,11,,0.029282896081476,,,
1143,2567,2573,154313,154319,1441.77814544072,1441.78647864762,99.1941806374828,0.974176747671077,0.361260533332825,0.008333206903671,17573,3.61046569282294,0.284776271416878,6.83463051400507,260972843,5,,0.029262293737501,,,
2013,3217,3223,73921,73927,1330.12618938114,1330.13452288438,49.9353651317257,0.903940765411074,0.220963954925537,0.008333503245467,17805,2.42953711640962,0.284844926687822,6.83627824050774,234523931,1,,0.029256281101331,,,
1118,13617,13623,85386,85392,1346.04813347296,1346.0564666917,140.111709372611,2.68643065694615,0.367991328239441,0.008333218739608,17805,2.27018612528331,0.284840080129938,6.8361619231185,260972843,1,,0.029255780070721,,,
1182,8494,8498,399311,399315,1782.05911714824,1782.06467268043,79.2945787703633,3.00405947593173,0.35117781162262,0.005555532189874,12341,2.57138212853595,0.190387706145607,4.56930494749456,400050194,17,,0.029180099400038,,,
2213,10786,10790,401612,401616,1785.25483903499,1785.26039450804,46.9453563231576,1.69204396865885,0.202173590660095,0.005555473052937,12385,2.00609875646533,0.191095336508566,4.58628807620559,301944194,17,,0.029071735367482,,,
1477,5193,5196,411057,411060,1798.37283824331,1798.37700493616,66.0325384968833,5.42088189541046,0.288069367408752,0.004166692848685,14353,4.69393494401634,0.143501855999101,3.44404454397842,259293409,18,,0.029035811555713,,,
1476,5193,5196,411057,411060,1798.37283824331,1798.37700493616,66.0325384968833,5.42088189541046,0.288069367408752,0.004166692848685,14353,4.69393494401634,0.143501855999101,3.44404454397842,259293409,18,,0.029035811555713,,,
1973,13690,13697,205284,205291,1512.57281798619,1512.58254025605,69.9768445882033,2.54954802369968,0.225467443466186,0.009722269858912,16063,3.38678765396553,0.335660708893594,8.05585701344626,167812509,7,,0.028964575243133,,,
1691,18381,18388,305745,305752,1652.10082886421,1652.11055093695,83.8475828508184,2.37619763487046,0.255835890769958,0.009722072742989,18802,3.07290894675187,0.335992288772254,8.06381493053409,167812509,12,,0.028935404376435,,,
624,14019,14024,559805,559810,2004.96124548219,2004.96819001812,118.497649887279,3.97885176456382,0.576410174369812,0.006944535928596,16946,2.48533130428835,0.24021612979612,5.76518711510688,360020321,25,,0.028909532155439,,,
2182,11240,11247,82982,82989,1342.7074422829,1342.71716449618,72.1583939793602,2.98677961895823,0.204528570175171,0.009722213273335,17805,3.01987994635689,0.336393598850092,8.0734463724022,167812509,1,,0.028901302838606,,,
1763,11522,11528,436806,436812,1834.13323711642,1834.14157048444,84.6008597177024,2.71761292517895,0.246366739273071,0.008333368020431,16141,3.25008658992281,0.288712333870584,6.92909601289401,446157830,19,,0.028863914155349,,,
1213,573,576,132818,132821,1411.92496419757,1411.92913095519,103.014166711727,12.184692361014,0.34462308883667,0.004166757621078,15495,2.40370616738756,0.144941919391101,3.47860606538643,260655797,4,,0.028747774547091,,,
1367,3894,3897,232164,232167,1549.90945469287,1549.91362143885,83.1523653689982,8.63938537850726,0.310729622840881,0.004166745979319,15652,2.06112223071477,0.146526188950751,3.51662853481802,106315632,9,,0.028436868584083,,,
1487,16681,16685,169460,169464,1462.82070129986,1462.82625684987,98.5248937283336,5.73825107916288,0.286063551902771,0.005555550004829,17572,4.71942662108389,0.195417204920572,4.69001291809373,92878902,5,,0.02842917545099,,,
2217,6333,6338,77148,77153,1334.60519258835,1334.61213696279,68.6424583379732,4.24550264848805,0.201794385910034,0.006944374439172,17805,2.16139987386353,0.244821504109223,5.87571609862135,177036977,1,,0.028365050955956,,,
747,10979,10989,537620,537630,1974.14815828287,1974.16204731308,473.399001665938,17.0836212075323,0.511752605438232,0.013889030204382,16623,2.03234883584104,0.489691730405804,11.7526015297393,387446084,24,,0.028362803253533,,,
1913,318,321,286680,286683,1625.62232543002,1625.62649206866,48.61228659618,2.83192879000712,0.232417464256287,0.004166638642801,18802,2.12630994128119,0.147216919130856,3.53320605914055,177036977,12,,0.02830271593374,,,
1433,9625,9628,417261,417264,1806.98846464218,1806.99263128473,81.5425302907329,11.6844315669652,0.29840874671936,0.004166642556356,14536,2.13962557427527,0.148130365024635,3.55512876059124,11154973,18,fp,0.028128213656012,,,
993,13516,13524,166285,166293,1458.4118987277,1458.42300948126,163.792931822791,3.11923893628035,0.407480478286743,0.011110753557887,17368,2.61017667990078,0.395055651015442,9.48133562437062,401945166,5,,0.028124527593336,,,
839,10503,10508,435568,435573,1832.41621302578,1832.42315738908,128.649424430697,7.59152298818464,0.467532396316528,0.006944363299681,16578,2.05369524863223,0.247021580716517,5.9285179371964,156613350,19,,0.028112374957435,,,
1569,2593,2597,389625,389629,1768.60373055137,1768.60928617692,84.1428147653035,4.97791716343515,0.274701952934265,0.005555625555417,14119,2.19688889163682,0.200106070149795,4.80254568359508,358899709,17,,0.027763403435279,,,
965,1929,1934,134195,134200,1413.84206468118,1413.84900929296,105.66821060352,4.12124570256959,0.414757490158081,0.006944611779545,15494,3.16940962355481,0.251456042911487,6.03494502987568,93052282,4,,0.02761759748995,,,
2229,12022,12025,127396,127399,1404.39673684369,1404.40090342342,56.0657962446632,3.1447622715899,0.200685739517212,0.004166579731191,13153,4.57769330303056,0.151610277129588,3.63864665111012,201789285,3,,0.027482172119702,,,
