sector,tic_id
27,1926318192
5,452757204
1,289840926
28,289840926
7,334140662
16,366580935
17,366580935
18,366580935
19,366580935
20,366580935
22,366580935
23,366580935
24,366580935
25,366580935
26,366580935
3,150322322
4,150322322
7,150322322
10,150322322
11,150322322
1,141154638
2,141154638
4,141154638
5,141154638
6,141154638
7,141154638
8,141154638
9,141154638
10,141154638
11,141154638
12,141154638
27,141154638
28,141154638
6,43152747
19,266222639
19,661003412
19,408735877
12,279423700
12,279423719
9,211442596
21,29155701
4,143041454
23,159202185
23,1000590092
15,399964558
16,399964558
22,399964558
15,166174962
16,166174962
22,166174962
23,166174962
11,148359442
19,367598907
2,175456846
28,175456846
14,435519382
5,94985961
6,94985961
15,276027410
16,276027410
14,436366080
15,436366080
10,464893533
11,464893533
1,167812509
2,167812509
3,167812509
4,167812509
5,167812509
6,167812509
7,167812509
8,167812509
9,167812509
10,167812509
11,167812509
12,167812509
13,167812509
27,167812509
28,167812509
11,90951
12,383651081
13,383651081
12,254597852
15,219038532
16,219038532
22,219038532
23,219038532
1,308664596
8,308664596
9,308664596
10,308664596
28,308664596
1,38698751
2,38698751
3,38698751
4,38698751
5,38698751
7,38698751
8,38698751
9,38698751
10,38698751
11,38698751
12,38698751
13,38698751
27,38698751
28,38698751
6,705456544
6,231315447
16,64939155
17,64939155
12,94933725
12,78023298
1,1993006261
27,1993006261
1,269940990
27,269940990
1,1993006260
27,1993006260
3,146729042
4,146729042
11,276453848
5,283727932
17,279383516
18,279383516
19,148211681
5,24344174
20,102810355
2,169747618
2,116418288
9,334896129
5,242884007
5,43607730
8,309150857
10,309150857
4,441133146
3,24186139
18,34713291
22,3818153
26,8527476
1,141769356
2,141769356
3,141769356
4,141769356
5,141769356
6,141769356
7,141769356
8,141769356
9,141769356
10,141769356
11,141769356
12,141769356
13,141769356
27,141769356
28,141769356
27,406234265
27,91193720
2,2052312661
2,441056236
2,2052312662
14,331196020
15,331196020
4,166832907
20,190250961
14,219795029
15,219795029
16,219795029
17,219795029
18,219795029
19,219795029
20,219795029
21,219795029
22,219795029
23,219795029
24,219795029
25,219795029
26,219795029
24,1101295266
24,357476683
9,874228277
9,70826190
9,874228278
10,290021845
1,290647853
13,290647853
28,290647853
3,268860915
17,427595864
18,427595864
25,427595864
4,332827299
2,155776875
28,155776875
18,259293411
18,259293409
6,66526440
18,316627328
19,316627328
2,441055710
15,166088525
16,166088525
23,166088525
21,105577069
8,145500798
9,145500798
17,83627107
18,83627107
24,83627107
2,158623009
3,158623009
1,237321810
27,237321810
28,237321810
13,317153100
3,441497175
16,388893728
17,388893728
6,39578209
17,174325402
9,168205635
19,422744854
14,407950570
21,53429670
6,78449800
7,78449800
5,735079014
6,735079014
5,78014057
6,78014057
5,735079012
6,735079012
22,99269890
6,242064626
23,287415473
4,365337185
9,193030464
15,198104202
16,198104202
22,198104202
3,101013663
4,101013663
11,47883330
11,278521020
12,278521020
13,278521020
27,278521020
3,24979444
2,27955268
27,389022849
28,389022849
12,407063477
13,407063477
17,177084427
24,283869316
15,358623528
16,358623528
1,211412020
7,79942469
25,353896004
26,353896004
16,1201345590
17,1201345590
18,1201345590
19,1201345590
20,1201345590
21,1201345590
22,1201345590
23,1201345590
24,1201345590
25,1201345590
26,1201345590
21,39076251
16,173854863
17,173854863
6,25709401
14,229951694
16,229951694
19,229951694
20,229951694
21,229951694
22,229951694
23,229951694
4,179234597
5,179234597
6,179234597
7,179234597
8,179234597
10,179234597
11,179234597
12,179234597
13,179234597
27,179234597
28,179234597
25,193604726
26,193604726
6,41168549
9,41168549
10,41168549
13,41168549
21,453430899
2,207085040
12,1354223545
12,1354223573
12,154193934
3,28091427
1,266583298
28,266583298
15,469379935
16,469379935
22,202378759
4,328463799
1,220407807
2,220407807
3,220407807
4,220407807
5,220407807
6,220407807
8,220407807
9,220407807
10,220407807
11,220407807
12,220407807
13,220407807
27,220407807
28,220407807
6,343862795
1,238817606
27,238817606
28,238817606
1,177036977
2,177036977
4,177036977
5,177036977
7,177036977
8,177036977
9,177036977
10,177036977
11,177036977
12,177036977
27,177036977
28,177036977
14,360020321
15,360020321
16,360020321
17,360020321
18,360020321
19,360020321
20,360020321
21,360020321
22,360020321
23,360020321
24,360020321
25,360020321
26,360020321
18,252816252
6,746191513
7,746191513
6,79777560
7,79777560
6,746191509
7,746191509
12,214972970
2,650558826
3,650558826
4,650558826
28,650558826
28,650558826
28,650558826
2,279742586
3,279742586
4,279742586
28,279742586
28,279742586
28,279742586
2,650558815
3,650558815
4,650558815
28,650558815
28,650558815
28,650558815
19,74383092
21,900363422
21,318291576
5,70901653
16,403846866
24,403846866
3,299178185
11,356334402
12,356334402
13,356334402
11,440955956
2,402341182
21,137728956
14,233721941
16,233721941
17,233721941
18,233721941
19,233721941
20,233721941
21,233721941
22,233721941
23,233721941
24,233721941
25,233721941
26,233721941
26,348502394
2,2052083859
2,9164422
2,2052083858
24,229567955
25,229567955
14,160423655
15,160423655
16,160423655
19,160423655
20,160423655
21,160423655
22,160423655
26,160423655
18,279275428
24,279275428
16,1001368321
21,1001368321
23,1001368321
16,166013336
21,166013336
23,166013336
16,1001368320
21,1001368320
23,1001368320
17,430071965
14,158791868
27,301773768
13,1924393624
13,79754655
13,1924393625
18,192933496
9,183649738
4,142850878
21,29169063
7,759578796
7,319014472
8,189619789
14,282427587
11,61219111
1,1992325967
27,1992325967
27,1992325967
3,91635544
1,412050799
27,412050799
28,412050799
2,7150628
10,345135226
20,27304207
17,317837723
24,317837723
25,317837723
5,671628828
5,146819340
28,139357122
25,39464614
26,39464614
22,22007699
4,161614517
5,161614517
6,161614517
15,267479281
16,267479281
27,267362704
28,267362704
19,309416650
17,15652493
5,37907855
19,367844330
3,129764950
7,445524134
8,445524134
13,273226810
27,273226810
19,141535785
20,141535785
26,141535785
12,276834958
13,276834958
16,136458896
16,2040636553
27,352292969
4,153723228
5,153723228
23,376923962
3,244161191
6,705456544
5,373308740
23,389360181
14,415018072
20,415018072
26,415018072
13,466696103
27,466696103
9,272349442
10,272349442
18,403917493
24,403917493
25,403917493
16,1001368321
21,1001368321
23,1001368321
16,166013336
21,166013336
23,166013336
16,1001368320
21,1001368320
23,1001368320
12,230690355
9,181804752
21,840740949
21,392365183
21,392365181
10,99143516
10,99143515
10,951546935
17,367763581
16,288452865
22,288452865
23,288452865
17,367863781
18,367863781
24,367863781
25,367863781
14,393575123
9,45046880
1,61178249
6,4291395
14,229759104
15,229759104
16,229759104
17,229759104
19,229759104
20,229759104
21,229759104
22,229759104
23,229759104
24,229759104
8,356172634
15,195548167
16,195548167
18,390465657
19,390465657
2,229147247
3,229147247
1,402103411
17,400050194
2,200740049
3,200740049
4,200740049
24,17470294
25,17470294
6,123739857
10,422351737
26,135416726
15,141816993
16,141816993
3,248986640
5,671451559
5,169396756
19,459837008
20,459837008
25,459837008
26,459837008
18,11154973
18,390808647
19,390808647
10,1630433
10,158328237
1,2054867098
27,2054867098
27,2054867098
28,2054867098
28,2054867098
1,260889990
27,260889990
27,260889990
28,260889990
28,260889990
1,2054867096
27,2054867096
27,2054867096
28,2054867096
28,2054867096
15,276619133
6,250568884
12,357210728
4,93052282
14,390424380
14,59025325
6,293778411
7,293778411
21,88722227
1,201226029
2,201226029
28,201226029
19,102679397
25,102679397
26,102679397
14,202491017
15,202491017
16,202491017
21,202491017
22,202491017
23,202491017
22,67402669
27,326326832
14,232629531
15,232629531
16,232629531
17,232629531
18,232629531
19,232629531
20,232629531
21,232629531
22,232629531
23,232629531
24,232629531
25,232629531
26,232629531
17,430533611
23,450348875
24,450348875
5,121593546
5,231821546
6,231821546
7,231821546
4,98727246
2,220595367
1,300037002
2,300037002
3,300037002
4,300037002
5,300037002
7,300037002
8,300037002
9,300037002
10,300037002
11,300037002
12,300037002
13,300037002
27,300037002
28,300037002
6,53067214
7,53067214
4,30015653
1,273369281
13,273369281
27,273369281
27,273369281
28,273369281
28,273369281
14,230076139
15,230076139
16,230076139
17,230076139
18,230076139
20,230076139
21,230076139
22,230076139
23,230076139
24,230076139
25,230076139
26,230076139
16,165688184
22,165688184
23,165688184
24,165688184
3,11652986
4,441516696
14,310963094
15,310963094
21,310963094
5,673188756
5,450060052
20,10043547
26,158710279
14,122136861
2,206623351
23,135220846
19,159414594
20,159414594
21,159414594
12,1250252972
19,273769832
9,132157954
10,132157954
5,117940739
3,32255963
25,329118618
1,373985178
2,373985178
3,373985178
4,373985178
5,373985178
6,373985178
8,373985178
9,373985178
10,373985178
11,373985178
12,373985178
13,373985178
27,373985178
28,373985178
15,269668559
5,408232559
6,408232559
7,23456890
5,311129426
1,237908225
6,46739994
6,708684129
6,708684128
3,114504403
5,176363846
6,52495232
25,237119906
26,237119906
17,387446084
18,387446084
24,387446084
17,334387369
24,334387369
11,394502258
1,139232219
11,454969918
12,454969918
1,238831201
27,238831201
28,238831201
6,220150639
9,423364320
11,322860313
6,237609683
6,157115778
7,157115778
23,9069250
24,9069250
7,19764947
3,237358181
22,4750638
4,77318592
5,77318592
15,229618806
16,229618806
17,229618806
18,229618806
20,229618806
21,229618806
22,229618806
23,229618806
24,229618806
25,229618806
26,229618806
7,72982250
1,234495456
2,234495456
28,234495456
20,73250951
3,344297533
6,281987170
4,38541212
15,199525756
16,199525756
18,199525756
21,199525756
22,199525756
23,199525756
24,199525756
25,199525756
14,436230630
15,436230630
3,369555560
17,127427358
22,84925818
16,336000971
17,336000971
24,336000971
18,307481596
7,265135482
19,4518554
16,408094501
17,408094501
18,408094501
24,408094501
14,199375132
15,199375132
19,446079902
27,320784708
27,300354529
16,64940097
17,64940097
27,149449814
28,149449814
27,355272540
20,51263332
14,355389066
17,240741274
9,304217977
9,846362437
14,219011645
16,219011645
21,219011645
22,219011645
23,219011645
7,151921508
8,151921508
21,29155842
20,192019601
5,316917981
19,281193283
25,281193283
26,281193283
3,201795995
28,201795995
15,247206017
7,178651741
4,179048228
5,179048228
17,198362741
19,198362741
23,198362741
24,198362741
25,198362741
15,268103679
16,268103679
4,290658318
5,290658318
6,290658318
7,290658318
22,334519921
2,114818487
19,416860200
4,441519239
1,55271423
2,55271423
3,55271423
5,55271423
6,55271423
7,55271423
8,55271423
9,55271423
10,55271423
11,55271423
12,55271423
13,55271423
27,55271423
28,55271423
7,130103018
8,130103018
21,251079483
13,261396626
27,261396626
11,365713235
22,900297865
22,392402786
22,900297864
7,174967937
8,174967937
15,55752859
21,55752859
22,55752859
7,173958609
8,173958609
3,212958187
23,22819191
14,28639499
26,28639499
13,253790710
2,50311775
13,50311775
14,312789166
15,312789166
1,237880881
2,237880881
28,237880881
19,428906379
19,428906381
2,234334620
12,300598538
16,119578910
17,461402004
18,461402004
24,461402004
15,298963920
26,298963920
15,1717272079
26,1717272079
3,293164461
4,293164461
9,101496772
3,165941377
18,101168822
3,313938930
11,958177323
11,338035809
11,958177356
13,345176845
13,345176678
9,437230158
7,358548903
16,334483267
17,334483267
24,334483267
3,326092753
28,441207240
1,53842250
28,53842250
26,400361232
12,455055150
14,68626638
26,68626638
21,88098880
9,429152614
19,392773617
18,200924141
15,236523281
17,359431230
18,359431230
24,359431230
22,166650364
8,386260708
26,157552943
23,166006493
9,36223013
21,8200006
17,177357789
6,144776281
19,432109544
18,117489874
14,160618342
15,160618342
16,160618342
17,160618342
18,160618342
19,160618342
20,160618342
21,160618342
22,160618342
23,160618342
24,160618342
25,160618342
26,160618342
15,421558642
16,421558642
14,362104094
15,362104094
16,362104094
18,362104094
19,362104094
21,362104094
22,362104094
23,362104094
24,362104094
25,362104094
26,362104094
14,229476105
15,229476105
16,229476105
17,229476105
20,229476105
21,229476105
23,229476105
18,444079242
14,29064133
26,29064133
14,1714931218
26,1714931218
14,1714931216
26,1714931216
23,298432511
28,144068701
16,410000128
24,410000128
8,406865684
25,355960626
20,18763129
7,109932966
4,318839580
17,407357137
17,620856678
6,201366632
14,244852650
18,351687221
24,351687221
25,351687221
8,100902951
24,429003155
25,429003155
14,164463430
26,164463430
5,283828030
12,40654163
17,407341335
19,259818386
11,166896090
8,410126425
6,78384108
5,169421326
1,316880751
27,316880751
1,277771912
27,277771912
28,277771912
28,143980733
5,416744592
4,423764555
21,17144242
8,60955589
23,953901390
23,365992440
17,334810574
24,334810574
15,343268431
16,343268431
17,343268431
18,343268431
24,343268431
25,115323974
16,416575784
9,25903044
1,260749816
17,85278070
17,189576329
9,359158317
10,359158317
11,359158317
8,74527551
4,7724239
5,7724239
15,313878665
16,313878665
19,96620866
27,291065022
6,134174571
8,134174571
6,150103472
7,150103472
9,150103472
10,150103472
13,150103472
19,665047692
19,143499878
14,272787101
15,272787101
16,272787101
17,272787101
18,272787101
19,272787101
20,272787101
21,272787101
22,272787101
23,272787101
24,272787101
25,272787101
26,272787101
6,279789559
8,187118902
18,800409704
7,800409704
18,21221785
7,21221785
6,91924437
8,289710182
8,287481403
5,399617462
7,280435984
14,198512546
20,198512546
21,198512546
22,198512546
8,71228930
4,36761281
14,408090576
8,95753361
16,148782243
7,11302733
25,298336896
19,289833732
20,289833732
25,289833732
26,289833732
6,95251342
1,270340904
13,270340904
28,270340904
1,150322196
2,150322196
3,150322196
4,150322196
5,150322196
6,150322196
7,150322196
8,150322196
9,150322196
10,150322196
11,150322196
12,150322196
13,150322196
28,150322196
1,2055521008
2,2055521008
28,2055521008
1,201175419
2,201175419
28,201175419
1,2055521005
2,2055521005
28,2055521005
19,289909994
20,289909994
25,289909994
26,289909994
14,350328524
14,350734035
17,350734035
18,350734035
20,350734035
24,350734035
25,350734035
26,350734035
13,181233766
23,68120385
16,27322306
23,27322306
14,245183524
8,93995252
9,93995252
17,58798925
2,197806534
3,197806534
4,197806534
2,650689971
3,650689971
4,650689971
19,418312106
8,89615401
9,89615401
10,89615401
13,392772333
27,392772333
26,235770372
13,89966061
15,136851851
16,136851851
22,357187278
22,357187278
15,195857545
2,101944834
28,231049514
16,371220613
7,280540371
19,251012208
17,367357090
18,367357090
24,367357090
25,367357090
21,365968454
22,365968454
17,453153946
18,453153946
16,288404936
22,288404936
23,288404936
14,142442450
20,142442450
21,142442450
24,445912934
25,445912934
26,15231995
24,346081048
7,140870414
14,198479358
15,198479358
16,198479358
17,198479358
18,198479358
19,198479358
20,198479358
21,198479358
22,198479358
23,198479358
24,198479358
26,198479358
5,56096602
5,671714237
5,671714236
23,286993856
23,1000507249
5,9116319
12,224354330
4,97506256
4,97506257
4,651521031
6,302680689
1,278773740
1,31746464
2,31746464
10,31746464
9,308776238
23,445863676
23,514830807
23,285171225
26,441578220
11,203476189
1,167525513
2,167525513
3,167525513
4,167525513
5,167525513
6,167525513
7,167525513
9,167525513
10,167525513
11,167525513
12,167525513
13,167525513
27,167525513
4,325681386
9,101316203
4,89265486
15,424389265
17,424389265
18,424389265
19,424389265
21,424389265
23,424389265
24,424389265
25,424389265
26,424389265
16,168748224
23,168748224
17,347117168
18,347117168
24,347117168
14,229683574
15,229683574
16,229683574
17,229683574
18,229683574
19,229683574
20,229683574
21,229683574
22,229683574
23,229683574
24,229683574
26,229683574
10,204648357
27,220436523
28,220436523
14,396832673
23,72585573
9,119718269
10,119718269
3,268588190
9,148497173
17,338720240
18,338720240
24,338720240
5,220617943
6,220617943
3,77487795
18,800922737
18,178246935
18,800922738
16,1400942415
17,1400942415
19,1400942415
20,1400942415
22,1400942415
23,1400942415
24,1400942415
26,1400942415
16,233044891
17,233044891
19,233044891
20,233044891
22,233044891
23,233044891
24,233044891
26,233044891
16,1400942417
17,1400942417
19,1400942417
20,1400942417
22,1400942417
23,1400942417
24,1400942417
26,1400942417
21,372732576
15,1969138344
23,417986483
7,802930874
7,170369087
7,802930876
14,363282711
1,1992316679
27,1992316679
27,1992316679
1,441420874
27,441420874
27,441420874
1,1992316681
27,1992316681
27,1992316681
20,373614570
15,267552871
16,267552871
12,424969508
12,1217354454
2,650623654
3,650623654
2,201937561
3,201937561
2,650623655
3,650623655
6,706003867
6,37659841
6,706003868
17,600650294
17,191632569
17,600650293
1,631381397
2,631381397
1,231830359
2,231830359
1,631381398
2,631381398
1,2028601201
1,393891178
1,2028601200
7,761460741
7,761460739
7,262603449
2,2051905078
2,2051905079
2,89502708
15,165453967
16,165453967
22,165453967
15,1001226251
16,1001226251
22,1001226251
9,902235839
6,771400123
8,771400123
6,157627791
8,157627791
6,771400125
8,771400125
22,141201800
13,1815732858
13,364134593
25,142680352
25,1308581660
7,16326602
2,434109088
6,716036819
6,365694949
6,716036824
11,1057133737
11,1057133739
11,125405542
11,1057133740
7,806739989
8,806739989
9,806739989
10,806739989
7,341489490
8,341489490
9,341489490
10,341489490
7,806739988
8,806739988
9,806739988
10,806739988
6,716934577
6,91525116
6,716934579
24,229555294
25,229555294
14,1271224193
15,1271224193
16,1271224193
17,1271224193
18,1271224193
19,1271224193
21,1271224193
22,1271224193
24,1271224193
25,1271224193
26,1271224193
14,307957392
15,307957392
16,307957392
17,307957392
18,307957392
19,307957392
21,307957392
22,307957392
24,307957392
25,307957392
26,307957392
2,281668854
28,281668854
17,376841954
24,376841954
25,376841954
17,240818681
18,240818681
2,322063810
2,616169972
22,180569342
22,950202517
21,16808022
7,173755625
8,173755625
7,772612965
8,772612965
7,772612957
8,772612957
1,231833239
2,231833239
1,631384686
2,631384686
1,631384688
2,631384688
20,371080717
7,108946231
7,779033389
23,357346107
23,954154119
22,115870019
3,632107781
3,41897608
3,632107780
4,55891267
5,671080958
6,671080958
5,30944189
6,30944189
5,671080960
6,671080960
24,311188315
26,287631473
4,686276845
5,686276845
4,152372557
5,152372557
8,875331191
9,875331191
8,21895899
9,21895899
10,902315255
10,180257869
10,902315257
13,1924769703
27,1924769703
26,1506000324
26,470669418
17,179017896
17,1002060297
14,358435452
1,650550327
2,650550327
3,650550327
28,650550327
1,279637761
2,279637761
3,279637761
28,279637761
1,2028406875
1,211414575
5,673590602
5,673590603
5,435881413
18,641991121
18,201186294
12,404875128
13,404875128
27,404875128
12,735103711
13,735103711
27,735103711
12,735103712
13,735103712
27,735103712
13,1923244057
13,410308061
13,1923244115
27,317021872
16,1271311646
19,1271311646
20,1271311646
21,1271311646
22,1271311646
23,1271311646
25,1271311646
26,1271311646
16,1271311645
19,1271311645
20,1271311645
21,1271311645
22,1271311645
23,1271311645
25,1271311645
26,1271311645
16,219853648
19,219853648
20,219853648
21,219853648
22,219853648
23,219853648
25,219853648
26,219853648
1,631381397
2,631381397
1,231830359
2,231830359
1,631381398
2,631381398
18,322345463
4,686086885
5,686086885
4,170675902
5,170675902
14,356632694
15,356632694
16,356632694
21,356632694
22,356632694
23,356632694
24,356632694
23,953161693
9,436716244
10,436716244
3,32422219
15,1981076547
16,1981076547
17,1981076547
18,1981076547
24,1981076547
15,365595507
16,365595507
17,365595507
18,365595507
24,365595507
16,173336516
17,173336516
16,2003468743
5,373053974
8,5295337
9,5295337
8,500178562
9,500178562
8,817415576
9,817415576
8,388568128
9,388568128
8,817415574
9,817415574
12,93927394
12,1255455875
7,144792782
8,144792782
19,666714046
19,470492843
16,193974787
23,193974787
24,193974787
13,464349748
15,220386262
1,52256020
2,52256020
27,52256020
28,52256020
16,288506050
22,288506050
23,288506050
1,2055176734
1,262841041
8,814849102
9,814849102
8,145112971
9,145112971
8,814849108
9,814849108
5,671161551
5,146522419
5,671161552
17,431633665
7,291872745
4,686276845
5,686276845
4,152372557
5,152372557
9,386900341
10,386900341
4,279482950
5,279482950
1,1989663829
1,1989663832
1,79055168
9,847323314
10,847323314
9,362249384
10,362249384
9,847323329
10,847323329
14,393655492
3,165143363
4,165143363
22,842442618
22,155557995
20,743128731
20,55658875
1,2055312123
1,262787246
1,2055312124
3,72746624
4,651754497
4,93105500
4,651754496
8,44984200
9,44984200
10,44984200
6,147803373
7,147803373
10,925505133
10,925505131
10,459648927
19,302396416
20,302396416
26,302396416
23,389510633
20,192937887
3,50085560
27,320207059
4,92259830
4,651647561
7,121285071
11,1175778524
11,184862644
26,316993844
14,1717871768
15,1717871768
16,1717871768
17,1717871768
19,1717871768
20,1717871768
21,1717871768
22,1717871768
23,1717871768
24,1717871768
25,1717871768
26,1717871768
4,381024110
2,2052358160
2,434109160
7,781410095
7,139709133
7,781410086
3,29923117
16,325052944
17,325052944
16,278335977
10,386740034
4,97486157
12,277539431
6,144773166
14,11713886
23,365064283
28,233965332
8,60952588
22,393895181
23,393895181
28,401984769
20,189941301
16,116280747
23,116280747
16,2003726065
16,120236683
16,2003726064
14,1102630339
15,1102630339
16,1102630339
19,1102630339
20,1102630339
21,1102630339
22,1102630339
26,1102630339
14,160438869
15,160438869
16,160438869
19,160438869
20,160438869
21,160438869
22,160438869
26,160438869
6,317872745
10,38579500
1,2055493175
9,942461761
10,942461761
9,23355281
10,23355281
9,942461757
10,942461757
14,320524973
15,320524973
16,320524973
17,320524973
18,320524973
19,320524973
20,320524973
21,320524973
23,320524973
24,320524973
25,320524973
26,320524973
27,407882514
24,366380746
25,366380746
7,97348925
8,813078507
9,813078507
27,232064183
28,232064183
17,611548779
17,434210426
10,273052736
4,322512367
14,298663983
15,298663983
16,298663983
18,298663983
19,298663983
20,298663983
21,298663983
22,298663983
23,298663983
24,298663983
25,298663983
26,298663983
1,684944592
2,684944592
3,684944592
4,684944592
5,684944592
7,684944592
8,684944592
9,684944592
11,684944592
12,684944592
1,38519210
2,38519210
3,38519210
4,38519210
5,38519210
7,38519210
8,38519210
9,38519210
11,38519210
12,38519210
1,684944591
2,684944591
3,684944591
4,684944591
5,684944591
7,684944591
8,684944591
9,684944591
11,684944591
12,684944591
14,334754479
15,334754479
16,334754479
17,334754479
18,334754479
19,334754479
20,334754479
21,334754479
22,334754479
23,334754479
24,334754479
25,334754479
26,334754479
18,609764069
19,609764069
25,609764069
26,609764069
18,407574348
19,407574348
25,407574348
26,407574348
5,77959225
6,77959225
7,752224687
7,187715010
7,752224686
14,271261402
15,271261402
15,416497536
16,416497536
5,673595093
5,435904496
5,673595094
23,41700108
24,41700108
24,57255557
25,57255557
24,57255558
25,57255558
11,125835702
17,376835930
18,376835930
24,376835930
3,32433767
25,159235567
14,436128403
4,44892011
5,44892011
11,47828551
1,1993006260
27,1993006260
1,269940990
27,269940990
1,1993006261
27,1993006261
11,359689274
14,436452942
16,1000918409
23,1000918409
16,68031876
23,68031876
1,370248689
28,370248689
18,436880490
7,755377470
7,266549538
6,71581249
14,371778150
14,1846962896
4,632611682
4,4715901
2,65263267
8,20037598
13,1819340582
13,246808679
13,1819340579
1,419588834
27,419588834
7,804055233
7,264977161
7,804055234
23,1101521323
24,1101521323
28,234523930
1,261264800
4,261264800
11,261264800
12,261264800
13,261264800
27,261264800
28,261264800
5,56002511
9,44568897
5,70964263
23,20305594
24,20305594
14,277984446
18,470768963
23,379097589
19,354352349
9,38141631
7,65155744
2,401838575
3,401838575
16,298229849
17,298229849
26,10583672
26,1508410663
5,434261118
10,165491804
10,950937160
18,178175233
8,415678624
9,874717081
9,874717081
9,168078442
9,168078442
27,441290377
23,1000553898
23,199501610
14,237104308
15,237104308
16,237104308
19,237104308
20,237104308
21,237104308
22,237104308
23,237104308
19,306114021
4,651501665
4,65483825
19,174636742
4,406479664
1,2027306403
1,139841647
1,2027306402
7,779003460
7,64547391
7,779003453
14,232650365
15,232650365
16,232650365
19,232650365
22,232650365
25,232650365
26,232650365
14,1717726681
15,1717726681
16,1717726681
19,1717726681
22,1717726681
25,1717726681
26,1717726681
16,2020142762
17,2020142762
24,2020142762
16,316810798
17,316810798
24,316810798
16,2020142775
17,2020142775
24,2020142775
3,632107781
3,41897608
3,632107780
19,67029546
8,118174633
9,118174633
10,118174633
9,942118653
10,942118653
9,151764983
10,151764983
9,942118655
10,942118655
26,470669418
15,1981154927
16,1981154927
17,1981154927
18,1981154927
22,1981154927
24,1981154927
25,1981154927
7,834816953
7,432041686
7,834816949
14,1848271927
14,301067015
16,44159520
16,502363605
