phi,flux,t,flux_err
8.919375035367077,633.7522667910199,1332.2594155915199,5.3483853
8.944220087825006,633.5970325338992,1332.2608045088045,5.3483853
8.96906513612618,630.0364771785937,1332.2621934258568,5.3483853
8.993910188608512,630.3545838961612,1332.2635823431428,5.3483853
9.018755241066444,623.5091613156893,1332.2649712604275,5.3483853
9.043600289355414,633.8427809539783,1332.266360177479,5.3483853
9.068445341837748,630.7030164186513,1332.2677490947651,5.3483853
9.093290394307878,619.2421260657345,1332.2691380120505,5.3483853
9.11813544259685,625.3890988395306,1332.270526929102,5.3483853
9.14298049506698,622.6810751283447,1332.2719158463874,5.3483853
9.167825547533045,628.1208907415686,1332.2733047636725,5.3483853
9.192670595838285,640.7022233476763,1332.274693680725,5.3483853
9.217515648308417,627.6825416626322,1332.2760825980104,5.3483853
9.242360700774482,627.3827880899022,1332.2774715152955,5.3483853
9.267205749079721,627.675904077147,1332.278860432348,5.3483853
9.292050801549854,625.0533584186506,1332.2802493496333,5.3483853
9.316895849851026,630.4160408257231,1332.2816382666856,5.3483853
9.341740902308956,639.4581730293272,1332.2830271839703,5.3483853
9.36658595477502,627.0618400422388,1332.2844161012554,5.3483853
9.391431003092462,628.6105887788102,1332.2858050183086,5.3483853
9.416276055562594,634.7672600893229,1332.287193935594,5.3483853
9.441121103851565,628.4245502802424,1332.2885828526455,5.3483853
9.465966156321699,627.8175599531884,1332.2899717699308,5.3483853
9.49081120463914,623.0086572755416,1332.291360686984,5.3483853
9.515656257093003,630.8605004685529,1332.2927496042685,5.3483853
9.54050130538604,627.6302760689399,1332.2941385213203,5.3483853
9.565346357868373,625.2613249489381,1332.2955274386063,5.3483853
9.590191406169547,634.6396120138894,1332.2969163556586,5.3483853
9.615036458627475,633.778052434051,1332.2983052729433,5.3483853
9.639881511093542,618.2298416933193,1332.2996941902284,5.3483853
9.714416660170086,632.7790750492474,1332.3038609416185,5.3483853
9.739261708475325,623.5052935161153,1332.305249858671,5.3483853
9.764106760945458,635.4492236137353,1332.3066387759563,5.3483853
9.788951809246631,622.9963193909473,1332.3080276930086,5.3483853
9.813796861716762,619.8043710967131,1332.309416610294,5.3483853
9.838641910022002,622.3376847946442,1332.3108055273465,5.3483853
9.863486962488066,627.0362719540121,1332.3121944446316,5.3483853
9.888332010793306,633.9569626499047,1332.313583361684,5.3483853
9.913177063263438,633.488127395383,1332.3149722789694,5.3483853
9.938022111552408,632.1662053725074,1332.316361196021,5.3483853
9.96286716402254,626.854415537043,1332.3177501133064,5.3483853
9.987712212339984,626.5841871849458,1332.3191390303596,5.3483853
10.012557260641156,628.9294276921826,1332.3205279474118,5.3483853
10.037402313099086,618.467582076748,1332.3219168646965,5.3483853
10.06224736140026,626.3022159875611,1332.3233057817488,5.3483853
10.11193746217563,632.018459835546,1332.3260836160866,5.3483853
10.13678251046867,620.1043821321462,1332.3274725331385,5.3483853
10.161627562946935,621.7116930339456,1332.3288614504243,5.3483853
10.186472611252176,634.3858416236956,1332.3302503674768,5.3483853
10.26100776032872,629.500712702983,1332.334417118867,5.3483853
10.285852812794785,616.591731194125,1332.335806036152,5.3483853
10.310697861087823,616.1531946296849,1332.3371949532038,5.3483853
10.360387961859127,621.1220123926774,1332.3399727875415,5.3483853
10.385233010164367,631.0563938057128,1332.341361704594,5.3483853
10.41007805846554,627.6505284385704,1332.3427506216462,5.3483853
10.434923110935673,612.4065122888126,1332.3441395389316,5.3483853
10.459768159240912,623.1648186822152,1332.345528455984,5.3483853
10.484613207542086,624.5953873714594,1332.3469173730364,5.3483853
10.509458260012218,631.4700854554164,1332.3483062903217,5.3483853
10.534303308301189,623.8582639957468,1332.3496952073733,5.3483853
10.559148356606428,623.0083500546707,1332.3510841244258,5.3483853
10.583993404923872,630.0556103167496,1332.352473041479,5.3483853
10.608838457394004,622.1619217235497,1332.3538619587644,5.3483853
10.633683505682974,624.206933529692,1332.355250875816,5.3483853
10.658528553988214,622.3699767332727,1332.3566397928685,5.3483853
10.683373602305656,622.8179302343963,1332.3580287099217,5.3483853
10.708218654759518,619.9304406931215,1332.359417627206,5.3483853
10.733063703052558,629.9144244283546,1332.360806544258,5.3483853
10.757908751365932,623.435781542801,1332.3621954613109,5.3483853
10.782753799671173,617.6425892283139,1332.3635843783634,5.3483853
10.807598852129102,627.0733050262053,1332.364973295648,5.3483853
10.832443900434342,621.6999796619567,1332.3663622127006,5.3483853
10.857288948747717,619.1457866052594,1332.3677511297535,5.3483853
10.882133997052957,622.2510620541775,1332.369140046806,5.3483853
10.906979045345995,622.0460833600274,1332.3705289638579,5.3483853
10.931824097812061,622.4534617106971,1332.371917881143,5.3483853
10.981514194418473,616.6531554178678,1332.3746957152478,5.3483853
11.006359242723713,626.3407417004402,1332.3760846323003,5.3483853
11.031204291024887,627.0993177493398,1332.3774735493525,5.3483853
11.056049343495017,629.9915095930587,1332.3788624666379,5.3483853
11.080894391800259,620.0843379519698,1332.3802513836904,5.3483853
11.105739440101432,625.5700681132151,1332.3816403007427,5.3483853
11.13058448839447,615.7055409290949,1332.3830292177945,5.3483853
