phi,flux,t,flux_err,median_
9.38792877363956,671.5579982840574,1358.6132507610894,15.408296,654.4331454815668
9.399489917884917,652.3011680516487,1358.6139318419955,15.408296,654.4331454815668
9.411051058181902,679.0112344614613,1358.614612922669,15.408296,654.4331454815668
9.42261389991407,646.344692317351,1358.6152941035762,15.408296,654.4331454815668
9.434175044163286,685.0847243889165,1358.6159751844825,15.408296,654.4331454815668
9.445737885895456,642.7769925800844,1358.6166563653896,15.408296,654.4331454815668
9.457297332785224,699.6031100813949,1358.6173373463025,15.408296,654.4331454815668
9.468858477030581,654.5430719974797,1358.6180184272087,15.408296,654.4331454815668
9.480419621283657,654.6568014255968,1358.6186995081152,15.408296,654.4331454815668
9.491982463019685,664.0375607129333,1358.6193806890226,15.408296,654.4331454815668
9.50354360331667,632.1338156497841,1358.6200617696961,15.408296,654.4331454815668
9.515104747685534,658.4460551577159,1358.6207428506095,15.408296,654.4331454815668
9.526667589417702,694.3135132438483,1358.6214240315167,15.408296,654.4331454815668
9.538228733666918,649.3763060519386,1358.622105112423,15.408296,654.4331454815668
9.54978818043318,641.3390169648077,1358.6227860933286,15.408296,654.4331454815668
9.56135102216149,634.6452642663037,1358.6234672742355,15.408296,654.4331454815668
9.572912166541933,660.0074226252401,1358.6241483551496,15.408296,654.4331454815668
9.584473306838916,630.8229535791618,1358.6248294358231,15.408296,654.4331454815668
9.596036148567226,656.6238402025182,1358.62551061673,15.408296,654.4331454815668
9.607597292820302,670.7667513227643,1358.6261916976366,15.408296,654.4331454815668
9.619158437065657,649.8277373662962,1358.6268727785427,15.408296,654.4331454815668
9.630721278801687,677.9270382053783,1358.62755395945,15.408296,654.4331454815668
9.642280725687597,661.1071066579764,1358.6282349403627,15.408296,654.4331454815668
9.653841869936814,653.5793832600227,1358.628916021269,15.408296,654.4331454815668
9.66540301418603,644.0942207146102,1358.6295971021755,15.408296,654.4331454815668
9.676965851965967,625.2572104327846,1358.6302782828498,15.408296,654.4331454815668
9.68852699633869,662.3779022372897,1358.6309593637634,15.408296,654.4331454815668
9.700088140587905,684.0650613875182,1358.6316404446698,15.408296,654.4331454815668
9.711650982320073,648.6720820394169,1358.6323216255769,15.408296,654.4331454815668
9.723212126569289,680.8814388652472,1358.6330027064832,15.408296,654.4331454815668
9.734773270818504,657.8163014403085,1358.6336837873896,15.408296,654.4331454815668
9.746334411115491,641.1253450048692,1358.6343648680631,15.408296,654.4331454815668
9.757895555488213,669.963714586591,1358.6350459489768,15.408296,654.4331454815668
9.76945669974129,640.3362866205703,1358.6357270298834,15.408296,654.4331454815668
9.781017843986644,653.3661016354728,1358.6364081107895,15.408296,654.4331454815668
9.792580685714954,682.2094102142646,1358.6370892916964,15.408296,654.4331454815668
9.80414182996803,649.1653865259332,1358.637770372603,15.408296,654.4331454815668
9.815704667871476,641.4182421662714,1358.6384515532845,15.408296,654.4331454815668
9.827265812120691,676.6482549547969,1358.639132634191,15.408296,654.4331454815668
9.838825258886954,681.1685290187851,1358.6398136150965,15.408296,654.4331454815668
9.85038640313617,660.3391792297905,1358.6404946960029,15.408296,654.4331454815668
9.861949244868338,692.4838076914455,1358.64117587691,15.408296,654.4331454815668
9.873510389237202,679.0336689949885,1358.6418569578234,15.408296,654.4331454815668
9.885073227021,632.9332285066768,1358.642538138498,15.408296,654.4331454815668
9.896634371274075,655.5588093444496,1358.6432192194045,15.408296,654.4331454815668
9.90819551551557,690.389538095372,1358.6439003003104,15.408296,654.4331454815668
9.9197583572516,666.9921877675135,1358.6445814812178,15.408296,654.4331454815668
9.93131780413751,675.234041826477,1358.6452624621304,15.408296,654.4331454815668
9.942878948390586,676.3592548307707,1358.645943543037,15.408296,654.4331454815668
9.954441786170523,660.9720686791093,1358.6466247237113,15.408296,654.4331454815668
9.96600293041588,667.7472688727528,1358.6473058046174,15.408296,654.4331454815668
9.977564074668956,675.3909107031598,1358.647986885524,15.408296,654.4331454815668
9.989126916404985,670.4943032878656,1358.6486680664314,15.408296,654.4331454815668
10.000688060773847,674.4093563914406,1358.6493491473448,15.408296,654.4331454815668
10.012249201074694,685.8981555736859,1358.6500302280185,15.408296,654.4331454815668
10.023810345320047,630.4324967471267,1358.6507113089247,15.408296,654.4331454815668
10.035371489569263,675.8015586226277,1358.651392389831,15.408296,654.4331454815668
10.046932633818479,684.5954232784785,1358.6520734707374,15.408296,654.4331454815668
10.058495475550648,630.687016017173,1358.6527546516445,15.408296,654.4331454815668
10.070056619919512,666.2358643992022,1358.653435732558,15.408296,654.4331454815668
10.081617760216497,659.855494403145,1358.6541168132314,15.408296,654.4331454815668
10.093180601952525,696.4871907219659,1358.6547979941388,15.408296,654.4331454815668
10.104741746205601,644.149001746558,1358.6554790750454,15.408296,654.4331454815668
10.116302890450957,647.8320169405292,1358.6561601559515,15.408296,654.4331454815668
10.127862337340728,667.3525088827058,1358.6568411368644,15.408296,654.4331454815668
10.139425175120666,681.5622967770969,1358.6575223175387,15.408296,654.4331454815668
10.150986319369881,657.0565719010901,1358.658203398445,15.408296,654.4331454815668
10.162547463619097,668.5761795533399,1358.6588844793514,15.408296,654.4331454815668
10.174110305351265,655.5952412766915,1358.6595656602585,15.408296,654.4331454815668
10.185671449723989,667.239716504421,1358.6602467411722,15.408296,654.4331454815668
10.197232590017114,635.251793299891,1358.6609278218455,15.408296,654.4331454815668
10.20879373427019,671.534786719754,1358.661608902752,15.408296,654.4331454815668
10.220354878519405,637.2483594792834,1358.6622899836584,15.408296,654.4331454815668
10.23191602276862,675.5892837262414,1358.6629710645648,15.408296,654.4331454815668
10.243477163189114,673.790708593622,1358.6636521452456,15.408296,654.4331454815668
10.255040004921282,665.3003884241554,1358.6643333261527,15.408296,654.4331454815668
10.266601149170498,655.045797293463,1358.665014407059,15.408296,654.4331454815668
10.278162293423573,652.5844308736403,1358.6656954879656,15.408296,654.4331454815668
10.289725135151881,655.0506889729431,1358.6663766688725,15.408296,654.4331454815668
10.301286275448868,683.9731203404023,1358.667057749546,15.408296,654.4331454815668
10.312845722338638,665.1432241998856,1358.667738730459,15.408296,654.4331454815668
10.324408564070806,688.8365241686254,1358.668419911366,15.408296,654.4331454815668
10.335969708320022,705.9002897613733,1358.6691009922724,15.408296,654.4331454815668
10.347530852569237,698.2933838153201,1358.6697820731788,15.408296,654.4331454815668
10.359093690349177,668.3303818726515,1358.670463253853,15.408296,654.4331454815668
10.3706548347219,669.5167623944362,1358.6711443347667,15.408296,654.4331454815668
10.382217676450209,655.3631509153795,1358.6718255156736,15.408296,654.4331454815668
10.393778820703284,686.2037615622169,1358.6725065965802,15.408296,654.4331454815668
10.405338263517317,670.8530431701258,1358.673187577253,15.408296,654.4331454815668
10.416899407762672,686.0964013914322,1358.673868658159,15.408296,654.4331454815668
10.428462249618349,662.3535094202499,1358.6745498390735,15.408296,654.4331454815668
10.440023393871424,655.6802617679948,1358.67523091998,15.408296,654.4331454815668
10.451586231651362,655.3013949079292,1358.6759121006544,15.408296,654.4331454815668
10.463147375900578,680.8904795149173,1358.6765931815607,15.408296,654.4331454815668
10.474708520149793,709.2932191878723,1358.677274262467,15.408296,654.4331454815668
10.486271361881963,678.4424755436805,1358.6779554433742,15.408296,654.4331454815668
10.497832506258545,695.8040561179853,1358.678636524288,15.408296,654.4331454815668
10.509391949064858,679.5355499211557,1358.6793175049604,15.408296,654.4331454815668
10.520953093317933,694.4311510500856,1358.679998585867,15.408296,654.4331454815668
10.532515935046241,667.616343749916,1358.680679766774,15.408296,654.4331454815668
10.544077079299319,666.4823513570681,1358.6813608476805,15.408296,654.4331454815668
10.555638219719812,654.3100581016173,1358.6820419283613,15.408296,654.4331454815668
10.56720106145198,684.1806410010589,1358.6827231092684,15.408296,654.4331454815668
10.578762205701196,688.6176481900557,1358.6834041901748,15.408296,654.4331454815668
10.590323349950411,661.5362412355182,1358.6840852710811,15.408296,654.4331454815668
10.601884490247397,683.8974762407638,1358.6847663517547,15.408296,654.4331454815668
10.613445634623979,674.8731027578681,1358.6854474326685,15.408296,654.4331454815668
10.625006778869334,685.2791574851963,1358.6861285135747,15.408296,654.4331454815668
10.636569620601502,690.5769443339752,1358.6868096944818,15.408296,654.4331454815668
10.64813076089463,668.9318583608192,1358.687490775155,15.408296,654.4331454815668
10.659691905143845,702.5771763497718,1358.6881718560614,15.408296,654.4331454815668
10.671253049520427,653.4080368223688,1358.6888529369753,15.408296,654.4331454815668
10.682815891252597,671.8537612388412,1358.6895341178824,15.408296,654.4331454815668
10.694375334066628,674.867095907372,1358.6902150985552,15.408296,654.4331454815668
10.705936478315845,675.8990973077516,1358.6908961794616,15.408296,654.4331454815668
10.717499320051873,643.1420231468993,1358.691577360369,15.408296,654.4331454815668
10.729060464424595,708.9444975110843,1358.6922584412825,15.408296,654.4331454815668
10.740621604721582,701.7550070810294,1358.692939521956,15.408296,654.4331454815668
10.75218444644989,678.3382004360417,1358.693620702863,15.408296,654.4331454815668
10.763745590699106,646.6938253558269,1358.6943017837693,15.408296,654.4331454815668
10.775306734944463,686.265851908041,1358.6949828646755,15.408296,654.4331454815668
10.786866177882002,699.208816203189,1358.6956638453555,15.408296,654.4331454815668
10.79842901961803,666.7701599580197,1358.6963450262629,15.408296,654.4331454815668
10.809990163867246,682.4753860959213,1358.6970261071692,15.408296,654.4331454815668
10.821553001647183,680.692050909877,1358.6977072878435,15.408296,654.4331454815668
10.83311414590026,671.4997375168135,1358.69838836875,15.408296,654.4331454815668
10.844675290145615,700.6638270735249,1358.6990694496562,15.408296,654.4331454815668
10.856238131881645,650.9510432750264,1358.6997506305636,15.408296,654.4331454815668
10.867799272298278,697.1146759580809,1358.7004317112442,15.408296,654.4331454815668
10.87935871906454,718.8699334960028,1358.7011126921498,15.408296,654.4331454815668
10.89092156079671,687.2970199582771,1358.7017938730569,15.408296,654.4331454815668
10.902482701093694,694.8372121922107,1358.7024749537304,15.408296,654.4331454815668
10.914043845466418,697.9169020708583,1358.703156034644,15.408296,654.4331454815668
10.925606687202444,654.2222468339353,1358.7038372155514,15.408296,654.4331454815668
10.937167831447802,664.3353951263751,1358.7045182964575,15.408296,654.4331454815668
10.94873066922774,677.1303720268004,1358.7051994771318,15.408296,654.4331454815668
10.960291813476955,658.7377885667612,1358.7058805580382,15.408296,654.4331454815668
10.97185295772617,705.7345492687325,1358.7065616389445,15.408296,654.4331454815668
10.983412400663711,689.6577611658646,1358.7072426196246,15.408296,654.4331454815668
10.99497524239202,694.1832078868737,1358.7079238005315,15.408296,654.4331454815668
